batch_id,source_system,load_date,extracted_at,loaded_at,expected_rows,loaded_rows,rejected_rows,freshness_minutes,schema_version,checksum_match,load_status,error_code
BATCH-002752,workflow,2026-04-04,2026-04-04 01:09:00,2026-04-04 01:16:00,188,188,0,7,1.0,1,success,
BATCH-002753,workforce,2026-04-04,2026-04-04 01:22:00,2026-04-04 02:23:00,130,130,0,61,1.1,1,success,
BATCH-002754,calendar,2026-04-04,2026-04-04 01:23:00,2026-04-04 02:24:00,213,213,0,61,1.0,1,success,
BATCH-002755,crm,2026-04-05,2026-04-05 01:28:00,2026-04-05 01:58:00,239,239,0,30,1.0,1,success,
BATCH-002756,portal,2026-04-05,2026-04-05 01:27:00,2026-04-05 02:00:00,52,52,0,33,2.0,1,success,
BATCH-002757,chat_platform,2026-04-05,2026-04-05 01:28:00,2026-04-05 02:27:00,220,220,0,59,1.0,1,success,
BATCH-002758,workflow,2026-04-05,2026-04-05 01:27:00,2026-04-05 02:29:00,122,122,0,62,1.0,1,success,
BATCH-002759,workforce,2026-04-05,2026-04-05 01:00:00,2026-04-05 01:39:00,230,230,0,39,1.0,1,success,
BATCH-002760,calendar,2026-04-05,2026-04-05 01:25:00,2026-04-05 02:24:00,197,197,0,59,2.0,1,success,
BATCH-002761,crm,2026-04-06,2026-04-06 01:23:00,2026-04-06 01:46:00,259,259,0,23,1.0,1,success,
BATCH-002762,portal,2026-04-06,2026-04-06 01:26:00,2026-04-06 01:31:00,139,139,0,5,1.0,1,success,
BATCH-002763,chat_platform,2026-04-06,2026-04-06 01:26:00,2026-04-06 02:03:00,191,191,0,37,1.0,1,success,
BATCH-002764,workflow,2026-04-06,2026-04-06 01:01:00,2026-04-06 01:30:00,56,56,0,29,1.0,1,success,
BATCH-002765,workforce,2026-04-06,2026-04-06 01:16:00,2026-04-06 07:43:00,54,0,54,387,1.0,0,failed,SRC_UNAVAILABLE
BATCH-002766,calendar,2026-04-06,2026-04-06 01:27:00,2026-04-06 01:52:00,67,67,0,25,1.0,1,success,
BATCH-002767,crm,2026-04-07,2026-04-07 01:02:00,2026-04-07 01:34:00,242,242,0,32,1.0,1,success,
BATCH-002768,portal,2026-04-07,2026-04-07 01:00:00,2026-04-07 01:33:00,189,189,0,33,1.1,1,success,
BATCH-002769,chat_platform,2026-04-07,2026-04-07 01:17:00,2026-04-07 01:38:00,160,160,0,21,1.0,1,success,
BATCH-002770,workflow,2026-04-07,2026-04-07 01:25:00,2026-04-07 02:18:00,28,28,0,53,1.1,1,success,
BATCH-002771,workforce,2026-04-07,2026-04-07 01:13:00,2026-04-07 02:04:00,240,240,0,51,1.0,1,success,
BATCH-002772,calendar,2026-04-07,2026-04-07 01:19:00,2026-04-07 01:55:00,183,183,0,36,1.0,1,success,
BATCH-002773,crm,2026-04-08,2026-04-08 01:26:00,2026-04-08 02:22:00,28,28,0,56,1.0,1,success,
BATCH-002774,portal,2026-04-08,2026-04-08 01:23:00,2026-04-08 02:02:00,83,83,0,39,1.0,1,success,
BATCH-002775,chat_platform,2026-04-08,2026-04-08 01:11:00,2026-04-08 01:22:00,227,227,0,11,1.0,1,success,
BATCH-002776,workflow,2026-04-08,2026-04-08 01:04:00,2026-04-08 01:44:00,185,185,0,40,2.0,1,success,
BATCH-002777,workforce,2026-04-08,2026-04-08 01:11:00,2026-04-08 01:16:00,240,240,0,5,1.0,1,success,
BATCH-002778,calendar,2026-04-08,2026-04-08 01:05:00,2026-04-08 01:43:00,107,107,0,38,1.0,1,success,
BATCH-002779,crm,2026-04-09,2026-04-09 01:13:00,2026-04-09 01:21:00,33,33,0,8,1.0,1,success,
BATCH-002780,portal,2026-04-09,2026-04-09 01:14:00,2026-04-09 01:31:00,138,138,0,17,1.0,1,success,
BATCH-002781,chat_platform,2026-04-09,2026-04-09 01:21:00,2026-04-09 01:55:00,197,197,0,34,1.0,1,success,
BATCH-002782,workflow,2026-04-09,2026-04-09 01:17:00,2026-04-09 01:43:00,131,131,0,26,1.0,1,success,
BATCH-002783,workforce,2026-04-09,2026-04-09 01:13:00,2026-04-09 01:26:00,194,194,0,13,1.0,1,success,
BATCH-002784,calendar,2026-04-09,2026-04-09 01:09:00,2026-04-09 01:33:00,28,28,0,24,1.0,1,success,
BATCH-002785,crm,2026-04-10,2026-04-10 01:10:00,2026-04-10 01:30:00,247,247,0,20,1.0,1,success,
BATCH-002786,portal,2026-04-10,2026-04-10 01:09:00,2026-04-10 01:36:00,165,165,0,27,1.0,1,success,
BATCH-002787,chat_platform,2026-04-10,2026-04-10 01:27:00,2026-04-10 02:23:00,150,150,0,56,1.0,1,success,
BATCH-002788,workflow,2026-04-10,2026-04-10 01:13:00,2026-04-10 02:13:00,208,208,0,60,1.0,1,success,
BATCH-002789,workforce,2026-04-10,2026-04-10 01:10:00,2026-04-10 02:06:00,259,259,0,56,1.0,1,success,
BATCH-002790,calendar,2026-04-10,2026-04-10 01:19:00,2026-04-10 01:38:00,114,114,0,19,1.0,1,success,
BATCH-002791,crm,2026-04-11,2026-04-11 01:15:00,2026-04-11 01:41:00,33,33,0,26,1.0,1,success,
BATCH-002792,portal,2026-04-11,2026-04-11 01:13:00,2026-04-11 02:09:00,119,119,0,56,1.0,1,success,
BATCH-002793,chat_platform,2026-04-11,2026-04-11 01:19:00,2026-04-11 02:17:00,219,219,0,58,1.0,1,success,
BATCH-002794,workflow,2026-04-11,2026-04-11 01:00:00,2026-04-11 01:09:00,46,46,0,9,1.0,1,success,
BATCH-002795,workforce,2026-04-11,2026-04-11 01:02:00,2026-04-11 01:47:00,192,192,0,45,1.0,1,success,
BATCH-002796,calendar,2026-04-11,2026-04-11 01:14:00,2026-04-11 02:14:00,93,93,0,60,1.0,1,success,
BATCH-002797,crm,2026-04-12,2026-04-12 01:13:00,2026-04-12 01:28:00,256,256,0,15,1.0,1,success,
BATCH-002798,portal,2026-04-12,2026-04-12 01:10:00,2026-04-12 02:05:00,185,185,0,55,1.0,1,success,
BATCH-002799,chat_platform,2026-04-12,2026-04-12 01:24:00,2026-04-12 05:11:00,38,0,38,227,1.0,0,failed,SRC_UNAVAILABLE
BATCH-002800,workflow,2026-04-12,2026-04-12 01:17:00,2026-04-12 01:31:00,243,243,0,14,1.0,1,success,
BATCH-002801,workforce,2026-04-12,2026-04-12 01:18:00,2026-04-12 01:46:00,67,67,0,28,1.0,1,success,
BATCH-002802,calendar,2026-04-12,2026-04-12 01:27:00,2026-04-12 01:53:00,136,136,0,26,1.0,1,success,
BATCH-002803,crm,2026-04-13,2026-04-13 01:16:00,2026-04-13 01:37:00,86,86,0,21,1.0,1,success,
BATCH-002804,portal,2026-04-13,2026-04-13 01:24:00,2026-04-13 02:21:00,233,233,0,57,1.0,1,success,
BATCH-002805,chat_platform,2026-04-13,2026-04-13 01:01:00,2026-04-13 01:24:00,221,221,0,23,1.0,1,success,
BATCH-002806,workflow,2026-04-13,2026-04-13 01:01:00,2026-04-13 01:40:00,170,170,0,39,1.1,1,success,
BATCH-002807,workforce,2026-04-13,2026-04-13 01:03:00,2026-04-13 01:46:00,152,152,0,43,1.0,1,success,
BATCH-002808,calendar,2026-04-13,2026-04-13 01:13:00,2026-04-13 01:51:00,127,127,0,38,1.0,1,success,
BATCH-002809,crm,2026-04-14,2026-04-14 01:00:00,2026-04-14 02:04:00,59,59,0,64,1.0,1,success,
BATCH-002810,portal,2026-04-14,2026-04-14 01:28:00,2026-04-14 01:40:00,63,63,0,12,1.1,1,success,
BATCH-002811,chat_platform,2026-04-14,2026-04-14 01:18:00,2026-04-14 01:30:00,224,224,0,12,1.0,1,success,
BATCH-002812,workflow,2026-04-14,2026-04-14 01:12:00,2026-04-14 01:19:00,223,223,0,7,1.0,1,success,
BATCH-002813,workforce,2026-04-14,2026-04-14 01:08:00,2026-04-14 01:20:00,53,53,0,12,1.0,1,success,
BATCH-002814,calendar,2026-04-14,2026-04-14 01:16:00,2026-04-14 01:26:00,233,233,0,10,1.0,1,success,
BATCH-002815,crm,2026-04-15,2026-04-15 01:25:00,2026-04-15 02:05:00,251,251,0,40,1.0,1,success,
BATCH-002816,portal,2026-04-15,2026-04-15 01:26:00,2026-04-15 01:34:00,206,206,0,8,1.0,1,success,
BATCH-002817,chat_platform,2026-04-15,2026-04-15 01:07:00,2026-04-15 01:32:00,178,178,0,25,1.0,1,success,
BATCH-002818,workflow,2026-04-15,2026-04-15 01:25:00,2026-04-15 01:49:00,138,138,0,24,1.0,1,success,
BATCH-002819,workforce,2026-04-15,2026-04-15 01:14:00,2026-04-15 02:09:00,204,204,0,55,1.0,1,success,
BATCH-002820,calendar,2026-04-15,2026-04-15 01:07:00,2026-04-15 01:56:00,156,156,0,49,1.0,1,success,
BATCH-002821,crm,2026-04-16,2026-04-16 01:21:00,2026-04-16 02:03:00,101,101,0,42,1.0,1,success,
BATCH-002822,portal,2026-04-16,2026-04-16 01:17:00,2026-04-16 02:16:00,205,205,0,59,1.0,1,success,
BATCH-002823,chat_platform,2026-04-16,2026-04-16 01:22:00,2026-04-16 01:39:00,149,149,0,17,1.0,1,success,
BATCH-002824,workflow,2026-04-16,2026-04-16 01:27:00,2026-04-16 01:47:00,88,88,0,20,1.0,1,success,
BATCH-002825,workforce,2026-04-16,2026-04-16 01:09:00,2026-04-16 01:40:00,182,182,0,31,1.0,1,success,
BATCH-002826,calendar,2026-04-16,2026-04-16 01:11:00,2026-04-16 04:14:00,99,97,2,183,1.1,1,warning,LATE_ARRIVAL
BATCH-002827,crm,2026-04-17,2026-04-17 01:15:00,2026-04-17 02:00:00,149,149,0,45,1.0,1,success,
BATCH-002828,portal,2026-04-17,2026-04-17 01:16:00,2026-04-17 02:13:00,41,41,0,57,1.0,1,success,
BATCH-002829,chat_platform,2026-04-17,2026-04-17 01:03:00,2026-04-17 01:49:00,100,100,0,46,1.0,1,success,
BATCH-002830,workflow,2026-04-17,2026-04-17 01:00:00,2026-04-17 01:39:00,108,108,0,39,1.1,1,success,
BATCH-002831,workforce,2026-04-17,2026-04-17 01:18:00,2026-04-17 02:08:00,207,207,0,50,1.0,1,success,
BATCH-002832,calendar,2026-04-17,2026-04-17 01:02:00,2026-04-17 01:13:00,47,47,0,11,1.1,1,success,
BATCH-002833,crm,2026-04-18,2026-04-18 01:23:00,2026-04-18 01:28:00,160,160,0,5,1.0,1,success,
BATCH-002834,portal,2026-04-18,2026-04-18 01:17:00,2026-04-18 01:48:00,162,162,0,31,1.0,1,success,
BATCH-002835,chat_platform,2026-04-18,2026-04-18 01:13:00,2026-04-18 01:59:00,32,32,0,46,1.0,1,success,
BATCH-002836,workflow,2026-04-18,2026-04-18 01:21:00,2026-04-18 01:51:00,196,196,0,30,1.0,1,success,
BATCH-002837,workforce,2026-04-18,2026-04-18 01:19:00,2026-04-18 02:00:00,239,239,0,41,1.0,1,success,
BATCH-002838,calendar,2026-04-18,2026-04-18 01:26:00,2026-04-18 01:45:00,49,49,0,19,1.0,1,success,
BATCH-002839,crm,2026-04-19,2026-04-19 01:17:00,2026-04-19 01:22:00,201,201,0,5,1.0,1,success,
BATCH-002840,portal,2026-04-19,2026-04-19 01:02:00,2026-04-19 01:08:00,131,131,0,6,1.0,1,success,
BATCH-002841,chat_platform,2026-04-19,2026-04-19 01:01:00,2026-04-19 01:41:00,228,228,0,40,1.0,1,success,
BATCH-002842,workflow,2026-04-19,2026-04-19 01:05:00,2026-04-19 01:52:00,223,223,0,47,1.1,1,success,
BATCH-002843,workforce,2026-04-19,2026-04-19 01:19:00,2026-04-19 02:56:00,155,148,7,97,1.1,1,warning,SCHEMA_DRIFT
BATCH-002844,calendar,2026-04-19,2026-04-19 01:10:00,2026-04-19 01:59:00,97,97,0,49,1.1,1,success,
BATCH-002845,crm,2026-04-20,2026-04-20 01:20:00,2026-04-20 01:55:00,172,172,0,35,1.0,1,success,
BATCH-002846,portal,2026-04-20,2026-04-20 01:18:00,2026-04-20 01:27:00,63,63,0,9,1.0,1,success,
BATCH-002847,chat_platform,2026-04-20,2026-04-20 01:03:00,2026-04-20 01:52:00,217,217,0,49,1.0,1,success,
BATCH-002848,workflow,2026-04-20,2026-04-20 01:21:00,2026-04-20 01:58:00,210,210,0,37,1.0,1,success,
BATCH-002849,workforce,2026-04-20,2026-04-20 01:20:00,2026-04-20 01:34:00,122,122,0,14,1.1,1,success,
BATCH-002850,calendar,2026-04-20,2026-04-20 01:16:00,2026-04-20 02:19:00,84,84,0,63,1.0,1,success,
BATCH-002851,crm,2026-04-21,2026-04-21 01:22:00,2026-04-21 01:58:00,255,255,0,36,1.0,1,success,
BATCH-002852,portal,2026-04-21,2026-04-21 01:02:00,2026-04-21 01:57:00,30,30,0,55,1.0,1,success,
BATCH-002853,chat_platform,2026-04-21,2026-04-21 01:29:00,2026-04-21 01:58:00,244,244,0,29,1.0,1,success,
BATCH-002854,workflow,2026-04-21,2026-04-21 01:20:00,2026-04-21 01:44:00,64,64,0,24,1.0,1,success,
BATCH-002855,workforce,2026-04-21,2026-04-21 01:25:00,2026-04-21 01:48:00,236,236,0,23,1.0,1,success,
BATCH-002856,calendar,2026-04-21,2026-04-21 01:16:00,2026-04-21 02:12:00,203,203,0,56,1.0,1,success,
BATCH-002857,crm,2026-04-22,2026-04-22 01:02:00,2026-04-22 01:08:00,100,100,0,6,1.0,1,success,
BATCH-002858,portal,2026-04-22,2026-04-22 01:09:00,2026-04-22 02:00:00,111,111,0,51,1.0,1,success,
BATCH-002859,chat_platform,2026-04-22,2026-04-22 01:04:00,2026-04-22 01:29:00,114,114,0,25,1.0,1,success,
BATCH-002860,workflow,2026-04-22,2026-04-22 01:01:00,2026-04-22 01:37:00,77,77,0,36,1.0,1,success,
BATCH-002861,workforce,2026-04-22,2026-04-22 01:13:00,2026-04-22 01:38:00,172,172,0,25,1.0,1,success,
BATCH-002862,calendar,2026-04-22,2026-04-22 01:27:00,2026-04-22 03:51:00,118,111,7,144,1.0,1,warning,ROW_REJECTED
BATCH-002863,crm,2026-04-23,2026-04-23 01:08:00,2026-04-23 01:51:00,223,223,0,43,1.0,1,success,
BATCH-002864,portal,2026-04-23,2026-04-23 01:19:00,2026-04-23 03:34:00,90,85,5,135,1.1,1,warning,ROW_REJECTED
BATCH-002865,chat_platform,2026-04-23,2026-04-23 01:14:00,2026-04-23 01:44:00,130,130,0,30,1.0,1,success,
BATCH-002866,workflow,2026-04-23,2026-04-23 01:20:00,2026-04-23 04:26:00,224,220,4,186,1.1,1,warning,ROW_REJECTED
BATCH-002867,workforce,2026-04-23,2026-04-23 01:09:00,2026-04-23 01:27:00,104,104,0,18,1.0,1,success,
BATCH-002868,calendar,2026-04-23,2026-04-23 01:19:00,2026-04-23 01:42:00,212,212,0,23,2.0,1,success,
BATCH-002869,crm,2026-04-24,2026-04-24 01:29:00,2026-04-24 02:22:00,102,102,0,53,1.1,1,success,
BATCH-002870,portal,2026-04-24,2026-04-24 01:25:00,2026-04-24 02:11:00,107,107,0,46,1.0,1,success,
BATCH-002871,chat_platform,2026-04-24,2026-04-24 01:18:00,2026-04-24 03:26:00,39,38,1,128,1.0,1,warning,ROW_REJECTED
BATCH-002872,workflow,2026-04-24,2026-04-24 01:18:00,2026-04-24 01:35:00,153,153,0,17,1.0,1,success,
BATCH-002873,workforce,2026-04-24,2026-04-24 01:01:00,2026-04-24 01:28:00,150,150,0,27,1.0,1,success,
BATCH-002874,calendar,2026-04-24,2026-04-24 01:14:00,2026-04-24 02:04:00,188,188,0,50,1.0,1,success,
BATCH-002875,crm,2026-04-25,2026-04-25 01:11:00,2026-04-25 01:42:00,44,44,0,31,1.0,1,success,
BATCH-002876,portal,2026-04-25,2026-04-25 01:02:00,2026-04-25 02:05:00,235,235,0,63,1.0,1,success,
BATCH-002877,chat_platform,2026-04-25,2026-04-25 01:19:00,2026-04-25 01:39:00,258,258,0,20,1.0,1,success,
BATCH-002878,workflow,2026-04-25,2026-04-25 01:08:00,2026-04-25 02:00:00,258,258,0,52,1.0,1,success,
BATCH-002879,workforce,2026-04-25,2026-04-25 01:28:00,2026-04-25 10:12:00,124,0,124,524,1.1,0,failed,SRC_UNAVAILABLE
BATCH-002880,calendar,2026-04-25,2026-04-25 01:26:00,2026-04-25 01:50:00,235,235,0,24,1.0,1,success,
BATCH-002881,crm,2026-04-26,2026-04-26 01:27:00,2026-04-26 02:24:00,182,182,0,57,1.0,1,success,
BATCH-002882,portal,2026-04-26,2026-04-26 01:25:00,2026-04-26 01:59:00,227,227,0,34,1.0,1,success,
BATCH-002883,chat_platform,2026-04-26,2026-04-26 01:19:00,2026-04-26 01:53:00,220,220,0,34,1.0,1,success,
BATCH-002884,workflow,2026-04-26,2026-04-26 01:22:00,2026-04-26 03:05:00,56,55,1,103,1.0,0,warning,LATE_ARRIVAL
BATCH-002885,workforce,2026-04-26,2026-04-26 01:19:00,2026-04-26 01:40:00,65,65,0,21,1.0,1,success,
BATCH-002886,calendar,2026-04-26,2026-04-26 01:27:00,2026-04-26 05:02:00,124,115,9,215,1.1,1,warning,LATE_ARRIVAL
BATCH-002887,crm,2026-04-27,2026-04-27 01:27:00,2026-04-27 02:10:00,45,45,0,43,1.1,1,success,
BATCH-002888,portal,2026-04-27,2026-04-27 01:11:00,2026-04-27 01:50:00,177,177,0,39,1.0,1,success,
BATCH-002889,chat_platform,2026-04-27,2026-04-27 01:09:00,2026-04-27 01:27:00,174,174,0,18,1.0,1,success,
BATCH-002890,workflow,2026-04-27,2026-04-27 01:05:00,2026-04-27 01:14:00,72,72,0,9,1.0,1,success,
BATCH-002891,workforce,2026-04-27,2026-04-27 01:02:00,2026-04-27 01:33:00,52,52,0,31,1.0,1,success,
BATCH-002892,calendar,2026-04-27,2026-04-27 01:02:00,2026-04-27 01:48:00,253,253,0,46,1.0,1,success,
BATCH-002893,crm,2026-04-28,2026-04-28 01:17:00,2026-04-28 01:48:00,236,236,0,31,1.1,1,success,
BATCH-002894,portal,2026-04-28,2026-04-28 01:17:00,2026-04-28 02:13:00,85,85,0,56,1.0,1,success,
BATCH-002895,chat_platform,2026-04-28,2026-04-28 01:04:00,2026-04-28 01:30:00,149,149,0,26,1.0,1,success,
BATCH-002896,workflow,2026-04-28,2026-04-28 01:11:00,2026-04-28 02:01:00,136,136,0,50,1.0,1,success,
BATCH-002897,workforce,2026-04-28,2026-04-28 01:21:00,2026-04-28 02:15:00,33,33,0,54,1.0,1,success,
BATCH-002898,calendar,2026-04-28,2026-04-28 01:12:00,2026-04-28 01:34:00,98,98,0,22,1.0,1,success,
BATCH-002899,crm,2026-04-29,2026-04-29 01:16:00,2026-04-29 01:34:00,129,129,0,18,1.0,1,success,
BATCH-002900,portal,2026-04-29,2026-04-29 01:29:00,2026-04-29 02:07:00,69,69,0,38,1.1,1,success,
BATCH-002901,chat_platform,2026-04-29,2026-04-29 01:24:00,2026-04-29 01:52:00,124,124,0,28,1.0,1,success,
BATCH-002902,workflow,2026-04-29,2026-04-29 01:29:00,2026-04-29 02:31:00,76,76,0,62,1.1,1,success,
BATCH-002903,workforce,2026-04-29,2026-04-29 01:23:00,2026-04-29 01:42:00,106,106,0,19,1.0,1,success,
BATCH-002904,calendar,2026-04-29,2026-04-29 01:29:00,2026-04-29 02:24:00,159,159,0,55,1.0,1,success,
BATCH-002905,crm,2026-04-30,2026-04-30 01:09:00,2026-04-30 01:14:00,52,52,0,5,1.0,1,success,
BATCH-002906,portal,2026-04-30,2026-04-30 01:00:00,2026-04-30 01:15:00,53,53,0,15,1.0,1,success,
BATCH-002907,chat_platform,2026-04-30,2026-04-30 01:05:00,2026-04-30 01:24:00,108,108,0,19,1.0,1,success,
BATCH-002908,workflow,2026-04-30,2026-04-30 01:11:00,2026-04-30 01:17:00,190,190,0,6,1.0,1,success,
BATCH-002909,workforce,2026-04-30,2026-04-30 01:23:00,2026-04-30 01:56:00,169,169,0,33,1.0,1,success,
BATCH-002910,calendar,2026-04-30,2026-04-30 01:01:00,2026-04-30 01:51:00,210,210,0,50,1.0,1,success,
BATCH-002911,crm,2026-05-01,2026-05-01 01:21:00,2026-05-01 02:01:00,83,83,0,40,1.0,1,success,
BATCH-002912,portal,2026-05-01,2026-05-01 01:13:00,2026-05-01 01:44:00,25,25,0,31,1.0,1,success,
BATCH-002913,chat_platform,2026-05-01,2026-05-01 01:03:00,2026-05-01 02:07:00,102,102,0,64,1.0,1,success,
BATCH-002914,workflow,2026-05-01,2026-05-01 01:05:00,2026-05-01 01:10:00,106,106,0,5,1.1,1,success,
BATCH-002915,workforce,2026-05-01,2026-05-01 01:10:00,2026-05-01 01:56:00,225,225,0,46,1.0,1,success,
BATCH-002916,calendar,2026-05-01,2026-05-01 01:14:00,2026-05-01 01:28:00,48,48,0,14,1.0,1,success,
BATCH-002917,crm,2026-05-02,2026-05-02 01:04:00,2026-05-02 01:59:00,102,102,0,55,1.0,1,success,
BATCH-002918,portal,2026-05-02,2026-05-02 01:20:00,2026-05-02 02:02:00,43,43,0,42,1.0,1,success,
BATCH-002919,chat_platform,2026-05-02,2026-05-02 01:15:00,2026-05-02 02:08:00,226,226,0,53,1.0,1,success,
BATCH-002920,workflow,2026-05-02,2026-05-02 01:08:00,2026-05-02 01:34:00,158,158,0,26,1.0,1,success,
BATCH-002921,workforce,2026-05-02,2026-05-02 01:07:00,2026-05-02 01:44:00,148,148,0,37,1.0,1,success,
BATCH-002922,calendar,2026-05-02,2026-05-02 01:21:00,2026-05-02 02:42:00,84,79,5,81,1.0,1,warning,ROW_REJECTED
BATCH-002923,crm,2026-05-03,2026-05-03 01:18:00,2026-05-03 01:42:00,48,48,0,24,1.0,1,success,
BATCH-002924,portal,2026-05-03,2026-05-03 01:06:00,2026-05-03 01:13:00,54,54,0,7,1.1,1,success,
BATCH-002925,chat_platform,2026-05-03,2026-05-03 01:12:00,2026-05-03 02:07:00,160,160,0,55,1.0,1,success,
BATCH-002926,workflow,2026-05-03,2026-05-03 01:15:00,2026-05-03 02:17:00,241,241,0,62,1.0,1,success,
BATCH-002927,workforce,2026-05-03,2026-05-03 01:25:00,2026-05-03 01:54:00,173,173,0,29,1.0,1,success,
BATCH-002928,calendar,2026-05-03,2026-05-03 01:27:00,2026-05-03 02:19:00,253,253,0,52,1.0,1,success,
BATCH-002929,crm,2026-05-04,2026-05-04 01:07:00,2026-05-04 01:31:00,145,145,0,24,1.0,1,success,
BATCH-002930,portal,2026-05-04,2026-05-04 01:16:00,2026-05-04 01:35:00,69,69,0,19,1.0,1,success,
BATCH-002931,chat_platform,2026-05-04,2026-05-04 01:01:00,2026-05-04 01:11:00,65,65,0,10,1.0,1,success,
BATCH-002932,workflow,2026-05-04,2026-05-04 01:29:00,2026-05-04 02:04:00,232,232,0,35,1.0,1,success,
BATCH-002933,workforce,2026-05-04,2026-05-04 01:10:00,2026-05-04 01:55:00,69,69,0,45,1.0,1,success,
BATCH-002934,calendar,2026-05-04,2026-05-04 01:22:00,2026-05-04 03:03:00,133,124,9,101,1.0,1,warning,SCHEMA_DRIFT
BATCH-002935,crm,2026-05-05,2026-05-05 01:04:00,2026-05-05 01:25:00,50,50,0,21,1.0,1,success,
BATCH-002936,portal,2026-05-05,2026-05-05 01:00:00,2026-05-05 01:37:00,63,63,0,37,1.1,1,success,
BATCH-002937,chat_platform,2026-05-05,2026-05-05 01:01:00,2026-05-05 01:14:00,134,134,0,13,1.0,1,success,
BATCH-002938,workflow,2026-05-05,2026-05-05 01:25:00,2026-05-05 02:03:00,67,67,0,38,1.1,1,success,
BATCH-002939,workforce,2026-05-05,2026-05-05 01:21:00,2026-05-05 02:06:00,220,220,0,45,1.1,1,success,
BATCH-002940,calendar,2026-05-05,2026-05-05 01:23:00,2026-05-05 02:21:00,84,84,0,58,1.0,1,success,
BATCH-002941,crm,2026-05-06,2026-05-06 01:20:00,2026-05-06 03:56:00,256,251,5,156,1.0,1,warning,ROW_REJECTED
BATCH-002942,portal,2026-05-06,2026-05-06 01:11:00,2026-05-06 02:07:00,109,109,0,56,1.0,1,success,
BATCH-002943,chat_platform,2026-05-06,2026-05-06 01:20:00,2026-05-06 01:36:00,193,193,0,16,1.0,1,success,
BATCH-002944,workflow,2026-05-06,2026-05-06 01:25:00,2026-05-06 02:19:00,64,64,0,54,1.0,1,success,
BATCH-002945,workforce,2026-05-06,2026-05-06 01:24:00,2026-05-06 01:43:00,119,119,0,19,1.0,1,success,
BATCH-002946,calendar,2026-05-06,2026-05-06 01:25:00,2026-05-06 02:18:00,145,145,0,53,1.0,1,success,
BATCH-002947,crm,2026-05-07,2026-05-07 01:04:00,2026-05-07 02:06:00,118,118,0,62,1.0,1,success,
BATCH-002948,portal,2026-05-07,2026-05-07 01:23:00,2026-05-07 02:23:00,68,68,0,60,1.0,1,success,
BATCH-002949,chat_platform,2026-05-07,2026-05-07 01:05:00,2026-05-07 01:46:00,159,159,0,41,1.0,1,success,
BATCH-002950,workflow,2026-05-07,2026-05-07 01:10:00,2026-05-07 02:04:00,238,238,0,54,1.0,1,success,
BATCH-002951,workforce,2026-05-07,2026-05-07 01:26:00,2026-05-07 02:17:00,119,119,0,51,1.0,1,success,
BATCH-002952,calendar,2026-05-07,2026-05-07 01:16:00,2026-05-07 01:31:00,133,133,0,15,1.0,1,success,
BATCH-002953,crm,2026-05-08,2026-05-08 01:08:00,2026-05-08 04:56:00,40,38,2,228,2.0,0,warning,LATE_ARRIVAL
BATCH-002954,portal,2026-05-08,2026-05-08 01:29:00,2026-05-08 02:22:00,181,181,0,53,1.0,1,success,
BATCH-002955,chat_platform,2026-05-08,2026-05-08 01:15:00,2026-05-08 02:19:00,129,129,0,64,1.1,1,success,
BATCH-002956,workflow,2026-05-08,2026-05-08 01:07:00,2026-05-08 01:50:00,60,60,0,43,1.0,1,success,
BATCH-002957,workforce,2026-05-08,2026-05-08 01:03:00,2026-05-08 01:51:00,44,44,0,48,1.0,1,success,
BATCH-002958,calendar,2026-05-08,2026-05-08 01:11:00,2026-05-08 01:20:00,223,223,0,9,1.1,1,success,
BATCH-002959,crm,2026-05-09,2026-05-09 01:25:00,2026-05-09 03:14:00,198,193,5,109,1.0,0,warning,ROW_REJECTED
BATCH-002960,portal,2026-05-09,2026-05-09 01:11:00,2026-05-09 02:06:00,93,93,0,55,1.0,1,success,
BATCH-002961,chat_platform,2026-05-09,2026-05-09 01:20:00,2026-05-09 02:02:00,227,227,0,42,1.0,1,success,
BATCH-002962,workflow,2026-05-09,2026-05-09 01:29:00,2026-05-09 02:28:00,204,204,0,59,1.0,1,success,
BATCH-002963,workforce,2026-05-09,2026-05-09 01:19:00,2026-05-09 01:39:00,63,63,0,20,1.0,1,success,
BATCH-002964,calendar,2026-05-09,2026-05-09 01:10:00,2026-05-09 01:55:00,192,192,0,45,1.0,1,success,
BATCH-002965,crm,2026-05-10,2026-05-10 01:09:00,2026-05-10 01:40:00,28,28,0,31,1.0,1,success,
BATCH-002966,portal,2026-05-10,2026-05-10 01:05:00,2026-05-10 02:07:00,193,193,0,62,1.0,1,success,
BATCH-002967,chat_platform,2026-05-10,2026-05-10 01:15:00,2026-05-10 02:08:00,139,139,0,53,1.0,1,success,
BATCH-002968,workflow,2026-05-10,2026-05-10 01:19:00,2026-05-10 01:37:00,84,84,0,18,1.0,1,success,
BATCH-002969,workforce,2026-05-10,2026-05-10 01:19:00,2026-05-10 01:43:00,186,186,0,24,1.0,1,success,
BATCH-002970,calendar,2026-05-10,2026-05-10 01:07:00,2026-05-10 01:38:00,34,34,0,31,1.0,1,success,
BATCH-002971,crm,2026-05-11,2026-05-11 01:16:00,2026-05-11 01:52:00,158,158,0,36,1.0,1,success,
BATCH-002972,portal,2026-05-11,2026-05-11 01:10:00,2026-05-11 01:49:00,84,84,0,39,1.0,1,success,
