ticket_id,source_system,source_record_id,schema_version,load_ts,source_updated_at,created_at_utc,first_response_at_utc,resolved_at_utc,closed_at_utc,created_date,created_hour_local,created_weekday,channel,category,subcategory,priority,customer_segment,product,product_version,language,initial_team_id,team_id,region_id,description_length,attachment_count,is_vip,customer_tenure_days,prior_tickets_30d,prior_tickets_90d,previous_sla_breaches_90d,requested_callback,status,first_response_min,resolution_min,sla_target_min,sla_breached,reopen_count,escalation_count,csat
TCK-000175,portal,SRC-00000175,1.0,2026-06-18 19:20:16,2026-06-18 19:11:16,2026-06-18 18:05:16,2026-06-18 18:15:40,2026-06-18 20:50:58,2026-06-19 00:55:58,2026-06-18,21,3,phone,billing,payment,high,Public,Core,3.0,ru,T002,T002,R01,1362,1,0,1595,1,5,1,0,closed,10.4,165.7,240,0.0,0,2,4.7
TCK-018288,chat_platform,SRC-00018288,1.0,2025-01-30 09:38:54,2025-01-30 09:36:54,2025-01-30 08:33:54,2025-01-30 10:14:00,2025-01-30 17:01:24,2025-01-30 17:39:24,2025-01-30,11,3,phone,consultation,usage,medium,Public,Mobile,3.0,ru,T025,T025,R07,1296,1,0,1525,2,5,1,0,closed,100.1,507.5,720,0.0,1,0,5.0
TCK-008753,portal,SRC-00008753,1.0,2025-01-25 17:34:35,2025-01-25 16:48:35,2025-01-25 15:48:35,2025-01-25 19:39:35,2025-01-26 06:49:53,2025-01-26 07:38:53,2025-01-25,18,5,email,integration,webhook,low,Public,Analytics,2.1,ru,T013,T013,R04,1239,0,0,2440,1,3,1,1,closed,231.0,901.3,1440,0.0,0,0,5.0
TCK-003409,portal,SRC-00003409,1.0,2025-06-19 16:13:04,2025-06-19 15:49:04,2025-06-19 14:48:04,2025-06-19 16:12:52,2025-06-19 22:04:58,2025-06-20 00:22:58,2025-06-19,19,3,email,incident,data_error,medium,Enterprise,API,1.4,ru,T009,T009,R03,1666,0,0,2296,1,4,1,0,closed,84.8,436.9,720,0.0,0,0,3.7
TCK-001539,portal,SRC-00001539,1.0,2026-06-27 12:19:50,2026-06-27 10:37:50,2026-06-27 10:18:50,2026-06-27 11:33:02,2026-06-27 13:40:20,2026-06-27 17:16:20,2026-06-27,13,5,chat,billing,tariff,medium,SMB,Mobile,2.7,ru,T026,T026,R07,1103,0,0,763,2,3,2,0,closed,74.2,201.5,720,0.0,1,0,4.6
TCK-002293,chat_platform,SRC-00002293,1.0,2025-06-01 19:53:47,2025-06-01 19:19:47,2025-06-01 18:40:47,2025-06-01 20:55:53,2025-06-02 05:50:41,2025-06-02 11:29:41,2025-06-01,21,6,chat,access,permissions,low,SMB,Billing,1.9,ru,T029,T029,R08,956,1,0,2453,4,10,1,0,closed,135.1,669.9,1440,0.0,1,0,4.9
TCK-009524,portal,SRC-00009524,1.0,2025-10-05 14:45:03,2025-10-05 15:18:03,2025-10-05 13:52:03,2025-10-05 14:43:51,2025-10-05 19:34:33,2025-10-05 21:59:33,2025-10-05,18,6,phone,integration,api,medium,SMB,Analytics,1.1,ru,T011,T011,R03,589,1,0,2589,2,7,1,0,closed,51.8,342.5,720,0.0,0,0,5.0
TCK-001364,chat_platform,SRC-00001364,1.0,2026-06-20 06:21:36,2026-06-20 06:44:36,2026-06-20 06:09:36,2026-06-20 06:44:48,2026-06-20 12:57:54,2026-06-20 15:20:54,2026-06-20,9,5,portal,integration,connector,medium,SMB,Mobile,1.3,ru,T027,T027,R07,1807,0,0,1359,2,5,1,0,closed,35.2,408.3,720,0.0,0,0,4.5
TCK-004358,chat_platform,SRC-00004358,1.0,2025-10-08 16:27:55,2025-10-08 15:46:55,2025-10-08 14:15:55,2025-10-08 14:24:49,2025-10-08 23:45:19,2025-10-09 03:49:19,2025-10-08,17,2,email,incident,availability,high,Enterprise,Analytics,3.7,ru,T030,T030,R08,1297,0,0,1810,3,5,0,0,closed,8.9,569.4,240,1.0,1,0,2.9
TCK-018505,crm,SRC-00018505,1.0,2025-02-24 11:11:51,2025-02-24 11:58:51,2025-02-24 10:53:51,2025-02-24 11:11:51,2025-02-24 12:27:45,2025-02-24 13:51:45,2025-02-24,14,0,chat,incident,availability,high,SMB,API,2.8,ru,T021,T021,R06,1731,0,0,2391,0,8,2,0,closed,18.0,93.9,240,0.0,0,0,5.0
TCK-018909,crm,SRC-00018909,1.0,2025-07-23 21:47:48,2025-07-23 23:30:48,2025-07-23 21:33:48,2025-07-23 23:44:54,2025-07-24 17:54:36,2025-07-24 21:47:36,2025-07-23,0,2,email,access,password,medium,Enterprise,Analytics,2.9,ru,T030,T030,R08,143,0,0,2372,2,4,0,0,closed,131.1,1220.8,720,1.0,0,0,3.3
TCK-000681,crm,SRC-00000681,1.0,2026-06-13 16:43:35,2026-06-13 15:36:35,2026-06-13 14:13:35,2026-06-13 15:26:41,2026-06-14 13:06:17,2026-06-14 18:14:17,2026-06-13,17,5,chat,performance,throughput,low,Enterprise,API,3.9,ru,T025,T025,R07,1452,2,1,513,2,7,0,0,closed,73.1,1372.7,1440,0.0,0,0,4.9
TCK-013051,crm,SRC-00013051,1.0,2025-05-27 14:13:52,2025-05-27 15:17:52,2025-05-27 13:51:52,2025-05-27 14:06:52,2025-05-27 15:22:28,2025-05-27 16:55:28,2025-05-27,18,1,portal,billing,payment,critical,SMB,Billing,2.0,ru,T011,T011,R03,1213,0,0,542,3,7,1,0,closed,15.0,90.6,60,1.0,1,2,2.7
TCK-021626,portal,SRC-00021626,1.0,2025-10-19 10:38:00,2025-10-19 10:33:00,2025-10-19 09:34:00,2025-10-19 12:18:24,2025-10-20 04:39:00,2025-10-20 07:51:00,2025-10-19,12,6,portal,integration,webhook,low,Enterprise,Mobile,4.2,ru,T001,T001,R01,1304,1,0,1601,4,12,1,0,closed,164.4,1145.0,1440,0.0,0,0,4.8
TCK-003665,chat_platform,SRC-00003665,1.0,2025-11-24 15:17:32,2025-11-24 15:50:32,2025-11-24 13:59:32,2025-11-24 14:43:26,,,2025-11-24,16,0,chat,integration,api,medium,Enterprise,Core,1.7,ru,T006,T006,R02,2090,1,0,188,0,4,3,0,in_progress,43.9,,720,,0,0,
TCK-018046,crm,SRC-00018046,1.0,2025-02-24 10:32:43,2025-02-24 12:09:43,2025-02-24 10:15:43,2025-02-24 10:43:07,2025-02-24 13:47:43,2025-02-24 17:44:43,2025-02-24,13,0,email,access,permissions,high,Enterprise,Billing,1.3,ru,T004,T004,R01,1990,0,0,1426,2,2,0,0,closed,27.4,212.0,240,0.0,0,0,4.7
TCK-000509,crm,SRC-00000509,1.0,2026-06-28 13:59:45,2026-06-28 15:36:45,2026-06-28 13:53:45,2026-06-28 16:43:27,2026-06-29 10:49:15,2026-06-29 12:21:15,2026-06-28,20,6,portal,incident,data_error,low,SMB,Analytics,1.0,ru,T019,T019,R05,681,0,0,42,4,5,1,0,closed,169.7,1255.5,1440,0.0,0,0,5.0
TCK-000167,portal,SRC-00000167,1.0,2026-06-06 14:53:59,2026-06-06 15:04:59,2026-06-06 14:13:59,2026-06-06 15:36:29,2026-06-07 03:42:35,2026-06-07 09:09:35,2026-06-06,17,5,portal,performance,throughput,low,Enterprise,API,2.9,ru,T031,T031,R08,1869,1,0,2383,4,3,1,0,closed,82.5,808.6,1440,0.0,0,1,4.1
TCK-013690,chat_platform,SRC-00013690,1.0,2025-01-31 08:18:22,2025-01-31 07:03:22,2025-01-31 07:01:22,2025-01-31 08:15:16,2025-01-31 17:59:28,2025-01-31 21:21:28,2025-01-31,11,4,portal,integration,connector,medium,SMB,Core,3.9,ru,T021,T021,R06,1013,2,0,1748,3,0,2,0,closed,73.9,658.1,720,0.0,0,1,4.5
TCK-022101,crm,SRC-00022101,1.0,2025-05-14 10:52:22,2025-05-14 10:53:22,2025-05-14 09:44:22,2025-05-14 12:46:28,2025-05-16 23:36:34,2025-05-17 05:18:34,2025-05-14,12,2,chat,access,login,low,SMB,Mobile,2.6,ru,T016,T016,R04,1196,2,0,1404,2,4,1,0,closed,182.1,3712.2,1440,1.0,2,0,3.1
TCK-023562,crm,SRC-00023562,1.0,2026-03-12 17:45:10,2026-03-12 16:15:10,2026-03-12 16:05:10,2026-03-12 16:50:10,2026-03-12 17:15:04,2026-03-12 18:34:04,2026-03-12,19,3,chat,integration,webhook,high,SMB,Core,2.1,ru,T006,T006,R02,1348,0,0,215,1,5,1,1,closed,45.0,69.9,240,0.0,0,0,4.7
TCK-001915,crm,SRC-00001915,1.0,2025-01-29 17:25:27,2025-01-29 17:51:27,2025-01-29 16:06:27,2025-01-29 19:52:33,2025-02-01 09:31:57,2025-02-01 12:55:57,2025-01-29,20,2,portal,incident,degradation,low,Public,Billing,1.4,en,T024,T024,R06,659,1,0,1995,4,1,0,0,closed,226.1,3925.5,1440,1.0,0,0,3.4
TCK-007264,portal,SRC-00007264,1.0,2025-11-23 14:43:08,2025-11-23 16:11:08,2025-11-23 14:26:08,2025-11-23 15:03:20,2025-11-23 21:41:50,2025-11-24 00:47:50,2025-11-23,18,6,portal,billing,invoice,medium,SMB,Core,1.5,ru,T023,T023,R06,1876,1,0,361,0,3,0,0,closed,37.2,435.7,720,0.0,0,0,4.2
TCK-023803,portal,SRC-00023803,1.0,2025-08-31 15:51:21,2025-08-31 15:34:21,2025-08-31 14:59:21,2025-08-31 16:18:03,2025-08-31 23:04:15,2025-09-01 00:49:15,2025-08-31,17,6,phone,billing,payment,medium,SMB,Analytics,4.4,ru,T014,T014,R04,396,0,0,1841,3,10,1,0,closed,78.7,484.9,720,0.0,0,0,
TCK-010729,portal,SRC-00010729,1.0,2026-02-05 12:01:08,2026-02-05 10:59:08,2026-02-05 10:34:08,2026-02-05 11:30:56,2026-02-05 19:34:32,2026-02-05 22:05:32,2026-02-05,13,3,chat,incident,data_error,medium,SMB,Analytics,4.8,ru,T002,T002,R01,1515,0,0,1008,1,3,1,0,closed,56.8,540.4,720,0.0,0,0,
TCK-001105,crm,SRC-00001105,1.0,2026-06-10 14:54:30,2026-06-10 15:10:30,2026-06-10 14:22:30,2026-06-10 15:06:42,2026-06-10 17:10:48,2026-06-10 20:30:48,2026-06-10,19,2,email,billing,tariff,high,SMB,API,2.4,ru,T011,T011,R03,607,0,0,901,1,5,1,0,closed,44.2,168.3,240,0.0,1,0,4.6
TCK-012068,portal,SRC-00012068,1.0,2025-09-09 07:59:35,2025-09-09 09:45:35,2025-09-09 07:50:35,2025-09-09 09:25:53,2025-09-09 14:32:47,2025-09-09 15:47:47,2025-09-09,10,1,chat,incident,availability,low,SMB,Billing,2.2,ru,T027,T027,R07,224,2,0,1074,1,4,0,1,closed,95.3,402.2,1440,0.0,1,0,5.0
TCK-002611,portal,SRC-00002611,1.0,2026-04-16 12:25:16,2026-04-16 12:57:16,2026-04-16 11:10:16,2026-04-16 12:44:10,2026-04-16 15:59:16,2026-04-16 16:31:16,2026-04-16,14,3,phone,performance,timeout,medium,SMB,Billing,3.4,ru,T001,T001,R01,692,1,0,556,0,6,2,0,closed,93.9,289.0,720,0.0,0,0,
TCK-009945,portal,SRC-00009945,1.0,2025-11-12 10:42:21,2025-11-12 08:19:21,2025-11-12 08:14:21,2025-11-12 09:55:09,2025-11-14 21:49:39,2025-11-14 23:35:39,2025-11-12,15,2,portal,billing,payment,Medium,SMB,API,2.0,ru,T018,T018,R05,226,2,0,304,0,1,0,0,closed,100.8,3695.3,1440,1.0,0,0,3.3
TCK-005311,portal,SRC-00005311,1.0,2026-05-14 19:46:40,2026-05-14 20:14:40,2026-05-14 19:09:40,2026-05-14 20:48:22,,,2026-05-14,22,3,phone,performance,throughput,low,Enterprise,Core,1.7,ru,T028,T028,R07,581,2,0,1403,0,3,0,0,open,98.7,,1440,,0,0,
TCK-021123,crm,SRC-00021123,1.0,2026-03-19 15:40:28,2026-03-19 13:53:28,2026-03-19 12:59:28,2026-03-19 14:00:10,2026-03-19 16:03:04,2026-03-19 16:45:04,2026-03-19,17,3,portal,integration,webhook,medium,Public,API,1.9,ru,T010,T010,R03,1671,0,0,443,0,7,1,1,closed,60.7,183.6,720,0.0,0,0,5.0
TCK-011109,portal,SRC-00011109,1.0,2025-01-13 09:19:25,2025-01-13 08:43:25,2025-01-13 07:35:25,2025-01-13 07:45:31,2025-01-13 10:24:37,2025-01-13 12:20:37,2025-01-13,10,0,chat,integration,api,critical,SMB,Mobile,1.4,ru,T013,T013,R04,1569,1,0,1064,3,7,2,0,closed,10.1,169.2,60,1.0,0,3,4.2
TCK-011157,portal,SRC-00011157,1.0,2025-08-11 14:07:04,2025-08-11 13:30:04,2025-08-11 12:32:04,2025-08-11 14:05:52,2025-08-12 07:04:34,2025-08-12 11:08:34,2025-08-11,19,0,chat,billing,payment,low,SMB,Billing,3.3,ru,T017,T017,R05,1887,1,0,2368,4,2,1,0,closed,93.8,1112.5,1440,0.0,0,0,5.0
TCK-000153,crm,SRC-00000153,1.0,2026-06-30 14:17:20,2026-06-30 12:29:20,2026-06-30 11:44:20,2026-06-30 12:37:44,2026-06-30 18:23:14,2026-06-30 21:52:14,2026-06-30,16,1,chat,access,login,medium,SMB,API,1.8,ru,T010,T010,R03,409,0,0,2306,0,6,2,1,closed,53.4,398.9,720,0.0,0,0,
TCK-013423,portal,SRC-00013423,1.0,2026-05-24 16:47:57,2026-05-24 16:05:57,2026-05-24 14:38:57,2026-05-24 14:49:27,2026-05-24 16:44:15,2026-05-24 18:30:15,2026-05-24,17,6,chat,integration,webhook,critical,SMB,Core,4.6,ru,T014,T014,R04,1595,0,0,1259,3,4,1,0,closed,10.5,125.3,60,1.0,1,0,
TCK-002833,crm,SRC-00002833,1.0,2025-07-12 11:26:39,2025-07-12 10:08:39,2025-07-12 09:01:39,2025-07-12 12:18:03,2025-07-12 19:38:27,2025-07-13 00:19:27,2025-07-12,14,5,phone,incident,data_error,medium,Enterprise,Billing,1.4,ru,T009,T009,R03,2100,1,0,1063,3,3,1,0,closed,196.4,636.8,720,0.0,0,0,4.5
TCK-017442,chat_platform,SRC-00017442,1.1,2025-07-03 18:09:40,2025-07-03 16:31:40,2025-07-03 16:17:40,2025-07-03 16:37:46,2025-07-04 11:48:40,2025-07-04 14:00:40,2025-07-03,19,3,email,integration,connector,medium,Enterprise,Mobile,2.5,ru,T029,T029,R08,2191,0,0,938,3,2,0,0,closed,20.1,1171.0,720,1.0,1,0,3.3
TCK-021934,crm,SRC-00021934,1.0,2026-05-17 14:40:53,2026-05-17 14:33:53,2026-05-17 13:47:53,2026-05-17 15:11:35,2026-05-17 16:07:11,2026-05-17 19:39:11,2026-05-17,16,6,email,consultation,configuration,medium,Public,Billing,3.2,ru,T030,T030,R08,1330,0,0,1395,0,2,1,1,closed,83.7,139.3,720,0.0,0,0,5.0
TCK-003552,portal,SRC-00003552,1.0,2026-03-18 13:49:07,2026-03-18 12:54:07,2026-03-18 11:16:07,2026-03-18 12:35:13,2026-03-20 05:36:25,2026-03-20 07:57:25,2026-03-18,16,2,email,incident,data_error,low,SMB,API,4.9,ru,T012,T012,R03,851,0,0,1821,1,5,0,1,closed,79.1,2540.3,1440,1.0,0,0,4.0
TCK-020107,portal,SRC-00020107,1.0,2025-01-25 18:45:21,2025-01-25 19:26:21,2025-01-25 18:05:21,2025-01-25 20:31:57,2025-01-28 09:12:33,2025-01-28 10:21:33,2025-01-25,21,5,phone,integration,api,low,Enterprise,Core,3.1,ru,T025,T025,R07,274,2,0,678,3,5,0,0,closed,146.6,3787.2,1440,1.0,0,2,4.0
TCK-021170,portal,SRC-00021170,1.0,2025-12-08 22:06:19,2025-12-08 21:45:19,2025-12-08 20:20:19,2025-12-08 23:18:31,2025-12-09 00:25:55,2025-12-09 04:34:55,2025-12-08,23,0,email,integration,api,medium,Enterprise,Analytics,4.0,ru,T029,T029,R08,1451,1,0,302,1,5,1,0,closed,178.2,245.6,720,0.0,0,1,5.0
TCK-022442,portal,SRC-00022442,1.0,2025-02-15 11:40:16,2025-02-15 10:55:16,2025-02-15 10:41:16,2025-02-15 12:47:46,2025-02-16 09:10:10,2025-02-16 10:12:10,2025-02-15,13,5,email,integration,webhook,low,Enterprise,Core,3.5,ru,T016,T016,R04,431,0,1,2353,1,5,1,0,closed,126.5,1348.9,1440,0.0,0,0,4.2
TCK-012542,crm,SRC-00012542,1.0,2026-02-11 10:25:21,2026-02-11 09:22:21,2026-02-11 08:30:21,2026-02-11 09:16:03,2026-02-11 18:23:39,2026-02-11 19:03:39,2026-02-11,15,2,email,performance,timeout,medium,SMB,Analytics,1.1,ru,T017,T017,R05,841,0,0,2195,2,2,2,0,closed,45.7,593.3,720,0.0,0,0,3.7
TCK-004539,crm,SRC-00004539,1.0,2026-02-20 16:06:41,2026-02-20 14:09:41,2026-02-20 13:25:41,2026-02-20 14:42:17,2026-02-21 00:44:11,2026-02-21 05:35:11,2026-02-20,16,4,email,billing,invoice,medium,SMB,Mobile,2.2,ru,T008,T008,R02,1561,0,0,1416,3,1,0,0,closed,76.6,678.5,720,0.0,0,0,5.0
TCK-014368,crm,SRC-00014368,1.0,2025-01-17 04:51:02,2025-01-17 04:27:02,2025-01-17 02:50:02,2025-01-17 03:09:26,2025-01-17 10:57:26,2025-01-17 12:11:26,2025-01-17,6,4,portal,billing,payment,high,SMB,Billing,1.8,ru,T024,T024,R06,1422,0,0,1638,2,6,1,0,closed,19.4,487.4,240,1.0,1,0,4.1
TCK-022032,portal,SRC-00022032,1.0,2025-06-13 20:42:43,2025-06-13 20:55:43,2025-06-13 19:35:43,2025-06-13 21:40:31,2025-06-14 02:59:55,2025-06-14 08:38:55,2025-06-13,22,4,chat,access,login,low,Enterprise,Analytics,2.4,ru,T015,T015,R04,812,1,0,542,4,8,1,0,closed,124.8,444.2,1440,0.0,0,0,4.0
TCK-010015,crm,SRC-00010015,1.0,2025-07-11 13:50:23,2025-07-11 13:21:23,2025-07-11 12:06:23,2025-07-11 13:40:59,2025-07-11 19:32:29,2025-07-11 20:25:29,2025-07-11,15,4,portal,integration,api,medium,Public,Core,3.6,ru,T007,T007,R02,148,2,0,2048,3,4,1,0,closed,94.6,446.1,720,0.0,0,0,
TCK-012279,portal,SRC-00012279,1.0,2026-03-07 14:18:10,2026-03-07 12:34:10,2026-03-07 12:19:10,2026-03-07 14:13:10,2026-03-07 18:43:52,2026-03-07 19:22:52,2026-03-07,15,5,portal,consultation,best_practice,medium,Enterprise,Core,2.3,en,T005,T005,R02,429,1,0,2004,3,1,3,1,closed,114.0,384.7,720,0.0,1,0,5.0
TCK-021097,crm,SRC-00021097,1.0,2025-10-22 17:19:20,2025-10-22 16:07:20,2025-10-22 14:34:20,2025-10-22 15:21:38,2025-10-22 17:41:56,2025-10-22 21:45:56,2025-10-22,19,2,email,integration,webhook,medium,Enterprise,API,4.8,ru,T010,T010,R03,420,0,0,2108,0,5,1,0,closed,47.3,187.6,720,0.0,0,0,4.6
TCK-015089,portal,SRC-00015089,1.0,2026-03-13 14:31:08,2026-03-13 13:41:08,2026-03-13 12:18:08,2026-03-13 13:27:14,2026-03-13 20:27:02,2026-03-14 00:07:02,2026-03-13,16,4,portal,integration,api,medium,SMB,API,4.8,ru,T023,T023,R06,845,0,0,900,2,3,0,0,closed,69.1,488.9,720,0.0,0,0,4.6
TCK-018376,chat_platform,SRC-00018376,1.0,2026-04-20 13:07:00,2026-04-20 11:13:00,2026-04-20 10:18:00,2026-04-20 13:01:06,2026-04-20 16:28:06,2026-04-20 22:01:06,2026-04-20,13,0,portal,performance,latency,medium,SMB,Mobile,3.1,ru,T013,T013,R04,1042,0,0,221,2,3,2,0,closed,163.1,370.1,720,0.0,0,0,4.0
TCK-023042,portal,SRC-00023042,1.0,2025-04-01 08:14:20,2025-04-01 09:18:20,2025-04-01 07:39:20,2025-04-01 08:22:14,2025-04-01 14:32:02,2025-04-01 16:13:02,2025-04-01,10,1,email,performance,latency,medium,Enterprise,Core,3.8,ru,T016,T016,R04,1095,1,0,1448,1,5,0,0,closed,42.9,412.7,720,0.0,0,0,
TCK-005142,chat_platform,SRC-00005142,1.0,2025-10-31 13:38:58,2025-10-31 15:19:58,2025-10-31 13:30:58,2025-10-31 14:38:04,2025-10-31 16:01:40,2025-10-31 19:48:40,2025-10-31,17,4,phone,integration,webhook,medium,Enterprise,Analytics,4.8,ru,T021,T021,R06,1217,0,0,2028,1,9,1,0,closed,67.1,150.7,720,0.0,0,0,4.5
TCK-011815,portal,SRC-00011815,1.0,2026-03-11 13:12:41,2026-03-11 11:02:41,2026-03-11 10:15:41,2026-03-11 11:35:53,2026-03-11 12:51:05,2026-03-11 16:15:05,2026-03-11,15,2,phone,consultation,usage,medium,Enterprise,API,2.5,ru,T009,T009,R03,1683,0,0,895,3,4,3,0,closed,80.2,155.4,720,0.0,0,0,3.5
TCK-020196,crm,SRC-00020196,1.0,2025-11-07 13:53:56,2025-11-07 14:51:56,2025-11-07 13:42:56,2025-11-07 15:19:56,2025-11-08 10:38:26,2025-11-08 14:03:26,2025-11-07,17,4,phone,consultation,usage,medium,SMB,Billing,1.0,ru,T022,T022,R06,162,2,0,1291,2,3,0,0,closed,97.0,1255.5,720,1.0,0,0,3.8
TCK-022654,crm,SRC-00022654,1.0,2026-02-25 20:39:02,2026-02-25 19:48:02,2026-02-25 19:06:02,2026-02-25 20:08:20,2026-02-26 04:04:02,2026-02-26 09:27:02,2026-02-25,0,2,chat,incident,data_error,medium,Enterprise,Analytics,1.2,ru,T009,T009,R03,1035,0,0,770,5,2,0,0,closed,62.3,538.0,720,0.0,0,0,4.5
TCK-003451,crm,SRC-00003451,1.0,2025-11-24 16:55:11,2025-11-24 16:20:11,2025-11-24 16:15:11,2025-11-24 16:29:23,2025-11-24 20:56:47,2025-11-25 01:09:47,2025-11-24,19,0,portal,incident,degradation,high,Public,Mobile,4.7,ru,T006,T006,R02,739,0,0,2017,1,6,2,1,closed,14.2,281.6,240,1.0,0,0,
TCK-016590,crm,SRC-00016590,1.0,2026-03-04 06:19:16,2026-03-04 05:30:16,2026-03-04 03:58:16,2026-03-04 05:17:58,2026-03-04 18:10:22,2026-03-04 22:16:22,2026-03-04,6,2,portal,consultation,configuration,medium,Enterprise,Billing,2.9,ru,T025,T025,R07,1797,0,0,134,3,7,0,0,closed,79.7,852.1,720,1.0,0,0,
TCK-013157,portal,SRC-00013157,1.0,2025-06-04 15:18:47,2025-06-04 15:41:47,2025-06-04 14:34:47,2025-06-04 16:53:59,2025-06-05 02:48:35,2025-06-05 08:38:35,2025-06-04,17,2,email,incident,degradation,low,SMB,Analytics,4.4,en,T005,T005,R02,574,0,0,575,1,8,0,0,closed,139.2,733.8,1440,0.0,0,0,5.0
TCK-002750,crm,SRC-00002750,1.0,2026-01-14 20:12:13,2026-01-14 19:48:13,2026-01-14 18:25:13,2026-01-14 18:48:01,2026-01-15 04:55:55,2026-01-15 09:56:55,2026-01-14,21,2,chat,billing,invoice,medium,SMB,Mobile,1.9,ru,T001,T001,R01,1242,2,0,2241,3,4,2,0,closed,22.8,630.7,720,0.0,0,0,5.0
TCK-018234,crm,SRC-00018234,1.0,2025-11-11 16:06:44,2025-11-11 16:52:44,2025-11-11 15:28:44,2025-11-11 16:20:14,2025-11-12 07:16:02,2025-11-12 11:39:02,2025-11-11,18,1,email,integration,webhook,low,SMB,Core,2.8,ru,T032,T032,R08,1951,1,0,1927,2,5,1,0,closed,51.5,947.3,1440,0.0,1,0,4.4
TCK-019625,chat_platform,SRC-00019625,1.0,2026-04-24 09:38:32,2026-04-24 10:14:32,2026-04-24 09:17:32,2026-04-24 10:43:44,2026-04-24 13:06:32,2026-04-24 18:57:32,2026-04-24,13,4,portal,integration,api,medium,Public,Billing,3.0,ru,T022,T022,R06,1139,0,0,717,1,5,0,1,closed,86.2,229.0,720,0.0,0,0,3.6
TCK-012708,crm,SRC-00012708,1.0,2025-11-24 10:51:59,2025-11-24 11:19:59,2025-11-24 10:06:59,2025-11-24 10:43:35,2025-11-24 18:06:47,2025-11-24 21:13:47,2025-11-24,13,0,email,incident,availability,medium,Enterprise,Core,3.1,ru,T006,T006,R02,2042,0,0,1201,1,6,0,0,closed,36.6,479.8,720,0.0,1,0,4.7
TCK-019494,crm,SRC-00019494,1.0,2025-02-24 15:57:06,2025-02-24 15:33:06,2025-02-24 14:36:06,2025-02-24 16:39:18,2025-02-24 17:10:24,2025-02-24 18:24:24,2025-02-24,17,0,chat,billing,payment,medium,SMB,Core,4.9,en,T031,T031,R08,2140,0,0,1076,1,3,2,0,closed,123.2,154.3,720,0.0,0,0,3.9
TCK-013132,crm,SRC-00013132,1.0,2026-03-04 14:11:44,2026-03-04 12:00:44,2026-03-04 11:31:44,2026-03-04 12:20:50,2026-03-05 10:01:26,2026-03-05 13:11:26,2026-03-04,14,2,phone,access,password,medium,Enterprise,API,2.4,ru,T026,T026,R07,1159,0,0,2187,1,6,0,0,closed,49.1,1349.7,720,1.0,1,0,2.9
TCK-012252,portal,SRC-00012252,1.0,2025-06-17 11:44:23,2025-06-17 10:24:23,2025-06-17 10:10:23,2025-06-17 11:23:29,2025-06-17 18:19:53,2025-06-17 19:44:53,2025-06-17,13,1,chat,consultation,usage,medium,SMB,Core,1.6,ru,T006,T006,R02,1386,0,0,1663,1,2,1,0,closed,73.1,489.5,720,0.0,0,0,5.0
TCK-010180,chat_platform,SRC-00010180,1.0,2025-05-11 19:19:09,2025-05-11 16:41:09,2025-05-11 16:37:09,2025-05-11 17:59:15,2025-05-11 22:58:39,2025-05-12 04:29:39,2025-05-11,21,6,portal,integration,connector,low,SMB,Analytics,1.3,ru,T009,T009,R03,44,0,0,1865,1,12,0,0,closed,82.1,381.5,1440,0.0,1,0,4.4
TCK-005811,crm,SRC-00005811,1.0,2025-07-30 15:19:31,2025-07-30 12:57:31,2025-07-30 12:41:31,2025-07-30 14:18:55,2025-07-31 03:26:43,2025-07-31 04:38:43,2025-07-30,15,2,portal,access,permissions,medium,SMB,Billing,3.5,ru,T001,T001,R01,1730,0,0,1135,1,7,2,0,closed,97.4,885.2,720,1.0,1,1,3.8
TCK-005635,portal,SRC-00005635,1.0,2026-02-18 17:45:11,2026-02-18 17:52:11,2026-02-18 17:12:11,2026-02-18 17:53:53,2026-02-19 06:29:53,2026-02-19 11:53:53,2026-02-18,20,2,phone,billing,tariff,medium,SMB,Billing,2.0,ru,T026,T026,R07,1923,0,0,351,1,5,0,0,closed,41.7,797.7,720,1.0,0,1,4.2
TCK-011581,crm,SRC-00011581,1.0,2025-09-08 12:37:39,2025-09-08 11:41:39,2025-09-08 11:27:39,2025-09-08 13:36:57,2025-09-08 19:44:39,2025-09-08 22:16:39,2025-09-08,14,0,email,incident,data_error,low,Enterprise,Analytics,1.9,ru,T007,T007,R02,1707,0,1,2268,2,2,0,0,closed,129.3,497.0,1440,0.0,1,1,5.0
TCK-019541,crm,SRC-00019541,1.0,2025-10-07 18:11:24,2025-10-07 18:57:24,2025-10-07 17:24:24,2025-10-07 17:33:30,2025-10-07 18:01:06,2025-10-07 18:20:06,2025-10-07,20,1,portal,consultation,configuration,critical,SMB,Billing,3.6,ru,T002,T002,R01,2005,2,0,108,1,5,0,0,closed,9.1,36.7,60,0.0,0,0,4.5
TCK-013927,crm,SRC-00013927,1.0,2026-01-02 15:21:12,2026-01-02 14:26:12,2026-01-02 13:36:12,2026-01-02 14:31:06,2026-01-02 15:20:54,2026-01-02 20:44:54,2026-01-02,16,4,chat,access,login,high,SMB,API,3.3,ru,T008,T008,R02,1422,0,0,2425,2,5,3,0,closed,54.9,104.7,240,0.0,1,0,4.8
