event_id,ticket_id,event_ts_utc,event_type,status_from,status_to,team_from,team_to,actor_type,queue_name,comment_length,source_system,load_ts
EVT-00114712,TCK-005392,2026-03-25 09:34:08,created,,new,T002,T002,agent,queue_performance,509,workflow,2026-03-25 09:53:08
EVT-00135660,TCK-001390,2026-06-06 15:20:51,created,,new,T029,T029,agent,queue_performance,536,chat_platform,2026-06-06 15:34:51
EVT-00072131,TCK-018691,2025-10-20 15:20:41,escalated,in_progress,in_progress,T010,T010,system,queue_billing,343,crm,2025-10-20 16:32:41
EVT-00030951,TCK-007532,2025-05-14 02:01:09,escalated,in_progress,in_progress,T025,T025,agent,queue_integration,7,crm,2025-05-14 02:05:09
EVT-00083517,TCK-011396,2025-12-01 17:40:44,closed,resolved,closed,T011,T011,agent,queue_incident,276,crm,2025-12-01 18:01:44
EVT-00081014,TCK-011327,2025-11-23 04:29:25,created,,new,T010,T010,customer,queue_consultation,498,workflow,2025-11-23 04:54:25
EVT-00086731,TCK-016283,2025-12-12 15:13:20,assigned,new,in_progress,T010,T010,customer,queue_incident,53,crm,2025-12-12 15:28:20
EVT-00136211,TCK-000709,2026-06-08 23:29:33,assigned,new,in_progress,T009,T009,system,queue_integration,643,chat_platform,2026-06-08 23:40:33
EVT-00134015,TCK-000235,2026-06-03 22:07:26,agent_response,in_progress,in_progress,T016,T016,agent,queue_performance,199,crm,2026-06-03 22:55:26
EVT-00104218,TCK-010470,2026-02-18 14:20:20,resolved,in_progress,resolved,T019,T019,system,queue_incident,76,crm,2026-02-18 14:25:20
EVT-00053395,TCK-019355,2025-08-12 00:57:59,agent_response,in_progress,in_progress,T030,T030,agent,queue_consultation,271,workflow,2025-08-12 02:19:59
EVT-00067254,TCK-008089,2025-10-03 03:56:46,resolved,in_progress,resolved,T001,T001,system,queue_integration,708,workflow,2025-10-03 04:38:46
EVT-00053174,TCK-021835,2025-08-12 02:10:38,escalated,in_progress,in_progress,T011,T011,system,queue_incident,157,crm,2025-08-12 03:27:38
EVT-00066488,TCK-002061,2025-09-29 10:29:19,created,,new,T006,T006,customer,queue_performance,182,crm,2025-09-29 11:22:19
EVT-00066983,TCK-009149,2025-10-01 00:20:23,resolved,waiting_customer,resolved,T027,T027,agent,queue_performance,13,crm,2025-10-01 00:46:23
EVT-00130341,TCK-003618,2026-05-21 14:06:13,agent_response,in_progress,in_progress,T006,T006,agent,queue_incident,678,crm,2026-05-21 14:33:13
EVT-00091510,TCK-011592,2025-12-30 03:43:47,resolved,in_progress,resolved,T031,T031,agent,queue_access,814,workflow,2025-12-30 04:06:47
EVT-00080849,TCK-011795,2025-11-22 07:29:39,agent_response,in_progress,in_progress,T005,T005,system,queue_access,840,crm,2025-11-22 07:39:39
EVT-00094323,TCK-022915,2026-01-12 15:34:03,agent_response,in_progress,in_progress,T005,T005,system,queue_integration,261,chat_platform,2026-01-12 16:31:03
EVT-00096249,TCK-021466,2026-01-18 19:47:52,resolved,in_progress,resolved,T005,T005,agent,queue_integration,585,chat_platform,2026-01-18 20:15:52
EVT-00018565,TCK-006444,2025-03-25 14:07:39,resolved,in_progress,resolved,T026,T026,customer,queue_consultation,783,workflow,2025-03-25 15:03:39
EVT-00018919,TCK-014231,2025-03-25 08:45:12,assigned,new,in_progress,T017,T017,agent,queue_integration,808,chat_platform,2025-03-25 09:41:12
EVT-00126222,TCK-010329,2026-05-07 14:37:41,closed,resolved,closed,T023,T023,system,queue_billing,838,crm,2026-05-07 14:41:41
EVT-00115577,TCK-013717,2026-03-29 08:48:00,closed,resolved,closed,T002,T002,customer,queue_integration,649,workflow,2026-03-29 09:31:00
EVT-00007250,TCK-023322,2025-02-03 20:10:03,resolved,in_progress,resolved,T003,T003,system,queue_access,494,chat_platform,2025-02-03 20:53:03
EVT-00142665,TCK-000348,2026-06-25 20:49:25,resolved,in_progress,resolved,T008,T008,agent,queue_integration,646,crm,2026-06-25 21:20:25
EVT-00132694,TCK-016237,2026-05-29 16:29:46,resolved,in_progress,resolved,T025,T025,agent,queue_incident,841,crm,2026-05-29 17:50:46
EVT-00117135,TCK-010553,2026-04-02 21:56:33,created,,new,T019,T019,agent,queue_access,413,crm,2026-04-02 21:58:33
EVT-00089293,TCK-008289,2025-12-23 04:57:17,status_changed,in_progress,waiting_customer,T019,T019,customer,queue_integration,674,crm,2025-12-23 04:58:17
EVT-00041167,TCK-002815,2025-06-23 19:43:27,created,,new,T014,T014,customer,queue_consultation,227,crm,2025-06-23 20:42:27
EVT-00037724,TCK-018152,2025-06-09 16:11:35,assigned,new,in_progress,T021,T021,agent,queue_billing,764,chat_platform,2025-06-09 17:20:35
EVT-00080120,TCK-006684,2025-11-20 12:06:27,resolved,in_progress,resolved,T010,T010,agent,queue_incident,857,crm,2025-11-20 12:52:27
EVT-00085610,TCK-013624,2025-12-08 14:27:27,created,,new,T017,T017,system,queue_performance,621,workflow,2025-12-08 14:36:27
EVT-00093251,TCK-015609,2026-01-07 15:18:07,resolved,in_progress,resolved,T001,T001,agent,queue_consultation,198,crm,2026-01-07 16:12:07
EVT-00091939,TCK-016843,2025-12-30 20:55:39,resolved,in_progress,resolved,T026,T026,system,queue_integration,813,crm,2025-12-30 21:01:39
EVT-00041380,TCK-023731,2025-06-24 14:27:41,created,,new,T018,T018,system,queue_incident,452,crm,2025-06-24 15:18:41
EVT-00050792,TCK-014983,2025-07-31 17:28:35,assigned,new,in_progress,T002,T002,system,queue_billing,380,crm,2025-07-31 18:06:35
EVT-00129848,TCK-019442,2026-05-19 13:10:12,created,,new,T032,T032,agent,queue_integration,227,chat_platform,2026-05-19 14:37:12
EVT-00110149,TCK-007024,2026-03-09 17:16:51,closed,resolved,closed,T006,T006,agent,queue_consultation,753,workflow,2026-03-09 17:58:51
EVT-00138760,TCK-001680,2026-06-15 11:42:37,assigned,new,in_progress,T014,T014,agent,queue_billing,383,workflow,2026-06-15 13:10:37
EVT-00059398,TCK-015236,2025-09-03 10:19:49,resolved,in_progress,resolved,T006,T006,agent,queue_billing,303,crm,2025-09-03 11:29:49
EVT-00127501,TCK-013192,2026-05-11 16:59:03,closed,resolved,closed,T023,T023,system,queue_access,402,crm,2026-05-11 17:54:03
EVT-00005364,TCK-010887,2025-01-25 20:35:19,escalated,in_progress,in_progress,T005,T005,agent,queue_access,879,chat_platform,2025-01-25 20:50:19
EVT-00059806,TCK-010264,2025-09-03 21:15:04,status_changed,in_progress,waiting_customer,T031,T031,agent,queue_integration,250,workflow,2025-09-03 22:19:04
EVT-00021903,TCK-019153,2025-04-05 06:16:29,agent_response,in_progress,in_progress,T003,T003,agent,queue_performance,815,chat_platform,2025-04-05 06:44:29
EVT-00003467,TCK-006619,2025-01-17 22:24:30,agent_response,in_progress,in_progress,T006,T006,agent,queue_performance,136,crm,2025-01-17 23:18:30
EVT-00099543,TCK-017869,2026-01-30 15:05:09,agent_response,in_progress,in_progress,T021,T021,agent,queue_performance,214,crm,2026-01-30 15:23:09
EVT-00053265,TCK-008563,2025-08-11 13:53:41,closed,resolved,closed,T001,T001,agent,queue_integration,813,crm,2025-08-11 15:10:41
EVT-00035167,TCK-002828,2025-05-30 14:11:40,assigned,new,in_progress,T017,T017,agent,queue_integration,497,crm,2025-05-30 14:55:40
EVT-00093010,TCK-016278,2026-01-06 09:09:41,agent_response,in_progress,in_progress,T022,T022,system,queue_access,764,crm,2026-01-06 09:59:41
EVT-00074012,TCK-007809,2025-10-27 20:44:32,escalated,in_progress,in_progress,T025,T025,agent,queue_integration,252,crm,2025-10-27 22:05:32
EVT-00058322,TCK-020710,2025-08-28 13:23:37,agent_response,in_progress,in_progress,T002,T002,customer,queue_billing,383,chat_platform,2025-08-28 13:39:37
EVT-00075705,TCK-004486,2025-11-03 17:19:05,agent_response,in_progress,in_progress,T014,T014,customer,queue_integration,860,chat_platform,2025-11-03 17:43:05
EVT-00108662,TCK-006411,2026-03-04 10:27:24,transferred,in_progress,in_progress,T003,T003,agent,queue_access,844,workflow,2026-03-04 10:57:24
EVT-00090572,TCK-012485,2025-12-25 16:06:56,created,,new,T005,T005,customer,queue_integration,70,chat_platform,2025-12-25 16:46:56
EVT-00016967,TCK-015748,2025-03-17 20:07:48,assigned,new,in_progress,T005,T005,system,queue_consultation,541,workflow,2025-03-17 21:07:48
EVT-00114769,TCK-006297,2026-03-25 16:35:01,customer_response,in_progress,in_progress,T005,T005,customer,queue_billing,861,workflow,2026-03-25 17:55:01
EVT-00019685,TCK-014780,2025-03-28 02:08:00,assigned,new,in_progress,T021,T021,agent,queue_billing,855,workflow,2025-03-28 03:13:00
EVT-00060295,TCK-013012,2025-09-06 01:35:47,agent_response,in_progress,in_progress,T010,T010,system,queue_incident,42,crm,2025-09-06 01:59:47
EVT-00042942,TCK-018112,2025-07-01 07:23:45,agent_response,in_progress,in_progress,T005,T005,agent,queue_performance,539,crm,2025-07-01 08:00:45
EVT-00030927,TCK-004881,2025-05-13 17:06:51,transferred,in_progress,in_progress,T004,T004,customer,queue_performance,566,workflow,2025-05-13 18:12:51
EVT-00013917,TCK-019302,2025-03-05 05:51:20,closed,resolved,closed,T023,T023,agent,queue_performance,222,crm,2025-03-05 06:40:20
EVT-00132977,TCK-009311,2026-05-31 21:15:30,closed,resolved,closed,T025,T025,agent,queue_access,388,workflow,2026-05-31 21:35:30
EVT-00106098,TCK-010477,2026-02-22 18:13:07,resolved,in_progress,resolved,T009,T009,agent,queue_billing,135,workflow,2026-02-22 19:06:07
EVT-00095123,TCK-005861,2026-01-14 18:17:25,created,,new,T017,T017,system,queue_access,815,crm,2026-01-14 19:07:25
EVT-00130308,TCK-015177,2026-05-20 16:50:38,created,,new,T010,T010,agent,queue_consultation,650,chat_platform,2026-05-20 18:15:38
EVT-00034847,TCK-014106,2025-05-29 13:39:22,created,,new,T031,T031,customer,queue_performance,16,chat_platform,2025-05-29 14:48:22
EVT-00141898,TCK-000466,2026-06-23 18:25:09,closed,resolved,closed,T007,T007,system,queue_incident,226,workflow,2026-06-23 19:27:09
EVT-00062783,TCK-018948,2025-09-16 04:16:37,closed,resolved,closed,T017,T017,agent,queue_billing,201,workflow,2025-09-16 05:25:37
EVT-00125583,TCK-011306,2026-05-04 11:56:31,customer_response,in_progress,in_progress,T013,T013,agent,queue_performance,105,chat_platform,2026-05-04 12:40:31
EVT-00040675,TCK-017764,2025-06-22 20:06:42,closed,resolved,closed,T025,T025,agent,queue_billing,551,chat_platform,2025-06-22 20:43:42
EVT-00012526,TCK-010707,2025-02-26 23:59:06,reopened,resolved,in_progress,T002,T002,agent,queue_billing,411,crm,2025-02-27 01:12:06
EVT-00081625,TCK-023862,2025-11-24 18:41:31,assigned,new,in_progress,T005,T005,system,queue_performance,288,workflow,2025-11-24 20:01:31
EVT-00142369,TCK-001123,2026-06-25 01:00:30,closed,resolved,closed,T004,T004,customer,queue_incident,828,crm,2026-06-25 01:46:30
EVT-00118683,TCK-022750,2026-04-08 16:25:33,resolved,in_progress,resolved,T008,T008,customer,queue_billing,60,crm,2026-04-08 16:45:33
EVT-00134781,TCK-000890,2026-06-04 10:03:34,assigned,new,in_progress,T025,T025,agent,queue_incident,528,crm,2026-06-04 10:35:34
EVT-00062422,TCK-007149,2025-09-14 03:12:41,closed,resolved,closed,T026,T026,agent,queue_access,869,workflow,2025-09-14 04:04:41
EVT-00113951,TCK-017266,2026-03-22 12:57:57,assigned,new,in_progress,T003,T003,agent,queue_consultation,343,workflow,2026-03-22 13:38:57
EVT-00047134,TCK-008072,2025-07-16 23:25:09,reopened,resolved,in_progress,T004,T004,customer,queue_integration,520,crm,2025-07-17 00:30:09
EVT-00083703,TCK-019166,2025-12-03 02:06:27,escalated,in_progress,in_progress,T003,T003,agent,queue_performance,636,crm,2025-12-03 02:24:27
EVT-00110476,TCK-001981,2026-03-10 10:38:40,created,,new,T029,T029,system,queue_billing,476,crm,2026-03-10 10:53:40
EVT-00112292,TCK-022895,2026-03-16 14:40:38,created,,new,T029,T029,agent,queue_performance,143,crm,2026-03-16 15:51:38
EVT-00031109,TCK-005310,2025-05-14 19:32:48,customer_response,in_progress,in_progress,T025,T025,customer,queue_performance,384,crm,2025-05-14 20:18:48
EVT-00076012,TCK-008435,2025-11-04 16:07:04,agent_response,in_progress,in_progress,T001,T001,agent,queue_integration,723,workflow,2025-11-04 17:30:04
EVT-00122120,TCK-002114,2026-04-21 15:38:37,agent_response,in_progress,in_progress,T014,T014,agent,queue_performance,669,crm,2026-04-21 16:40:37
EVT-00038465,TCK-017844,2025-06-12 14:31:02,assigned,new,in_progress,T021,T021,agent,queue_incident,820,workflow,2025-06-12 15:54:02
EVT-00082003,TCK-009920,2025-11-26 10:54:41,closed,resolved,closed,T001,T001,agent,queue_integration,243,workflow,2025-11-26 11:04:41
EVT-00003412,TCK-006518,2025-01-17 16:21:21,agent_response,in_progress,in_progress,T018,T018,customer,queue_incident,685,workflow,2025-01-17 17:11:21
EVT-00009743,TCK-022265,2025-02-14 03:35:59,escalated,in_progress,in_progress,T030,T030,agent,queue_incident,369,crm,2025-02-14 05:00:59
EVT-00075128,TCK-013871,2025-10-31 14:07:24,assigned,new,in_progress,T007,T007,agent,queue_billing,24,chat_platform,2025-10-31 15:15:24
EVT-00088689,TCK-011906,2025-12-19 18:11:07,resolved,in_progress,resolved,T021,T021,agent,queue_consultation,572,crm,2025-12-19 18:19:07
EVT-00135616,TCK-000008,2026-06-06 13:08:24,created,,new,T010,T010,agent,queue_integration,84,workflow,2026-06-06 14:03:24
EVT-00095540,TCK-005709,2026-01-16 05:35:57,created,,new,T026,T026,agent,queue_incident,729,crm,2026-01-16 06:18:57
EVT-00069943,TCK-009131,2025-10-12 22:09:14,agent_response,waiting_customer,waiting_customer,T002,T002,agent,queue_integration,690,workflow,2025-10-12 22:52:14
EVT-00136772,TCK-001613,2026-06-09 02:56:43,created,,new,T002,T002,agent,queue_incident,352,crm,2026-06-09 04:25:43
EVT-00102607,TCK-006061,2026-02-11 09:46:47,created,,new,T021,T021,system,queue_integration,688,chat_platform,2026-02-11 09:59:47
EVT-00102817,TCK-006471,2026-02-12 03:20:53,closed,resolved,closed,T022,T022,agent,queue_incident,879,crm,2026-02-12 03:30:53
EVT-00072444,TCK-014707,2025-10-21 19:05:40,assigned,new,in_progress,T024,T024,agent,queue_performance,349,crm,2025-10-21 19:44:40
EVT-00130498,TCK-017974,2026-05-21 18:56:07,transferred,in_progress,in_progress,T005,T005,customer,queue_incident,683,workflow,2026-05-21 19:56:07
EVT-00113172,TCK-007877,2026-03-19 10:16:29,created,,new,T003,T003,agent,queue_billing,345,workflow,2026-03-19 11:22:29
EVT-00034279,TCK-004844,2025-05-27 19:21:10,resolved,in_progress,resolved,T025,T025,system,queue_access,748,chat_platform,2025-05-27 20:42:10
EVT-00007180,TCK-010343,2025-02-03 10:03:47,assigned,new,in_progress,T014,T014,customer,queue_integration,27,workflow,2025-02-03 11:01:47
EVT-00031094,TCK-021751,2025-05-14 13:03:12,created,,new,T031,T031,system,queue_consultation,549,workflow,2025-05-14 14:07:12
EVT-00096656,TCK-023814,2026-01-19 19:42:46,assigned,new,in_progress,T021,T021,customer,queue_performance,340,crm,2026-01-19 20:34:46
EVT-00043085,TCK-018682,2025-07-01 10:06:56,created,,new,T030,T030,agent,queue_billing,838,crm,2025-07-01 11:23:56
EVT-00060485,TCK-022943,2025-09-06 10:57:43,assigned,new,in_progress,T006,T006,agent,queue_consultation,105,crm,2025-09-06 11:39:43
EVT-00114591,TCK-022217,2026-03-24 19:11:00,created,,new,T005,T005,agent,queue_consultation,681,crm,2026-03-24 20:19:00
EVT-00085682,TCK-002745,2025-12-08 19:35:22,created,,new,T005,T005,agent,queue_incident,420,crm,2025-12-08 20:59:22
EVT-00093372,TCK-016023,2026-01-08 08:28:25,resolved,in_progress,resolved,T001,T001,agent,queue_billing,396,crm,2026-01-08 09:46:25
EVT-00065671,TCK-006528,2025-09-25 18:06:38,assigned,new,in_progress,T025,T025,agent,queue_billing,808,workflow,2025-09-25 19:32:38
EVT-00109307,TCK-016798,2026-03-05 17:33:57,agent_response,in_progress,in_progress,T020,T020,system,queue_billing,393,chat_platform,2026-03-05 17:55:57
EVT-00047771,TCK-004768,2025-07-19 19:27:58,closed,resolved,closed,T001,T001,agent,queue_integration,644,workflow,2025-07-19 20:21:58
EVT-00018748,TCK-017627,2025-03-24 16:33:16,assigned,new,in_progress,T021,T021,customer,queue_performance,585,crm,2025-03-24 17:10:16
EVT-00065778,TCK-020527,2025-09-27 05:59:29,resolved,in_progress,resolved,T014,T014,agent,queue_integration,851,crm,2025-09-27 07:12:29
EVT-00073867,TCK-003430,2025-10-28 08:05:20,resolved,in_progress,resolved,T011,T011,customer,queue_integration,871,crm,2025-10-28 08:23:20
EVT-00033364,TCK-021202,2025-05-23 10:48:17,agent_response,in_progress,in_progress,T006,T006,customer,queue_access,319,crm,2025-05-23 10:51:17
EVT-00036613,TCK-006428,2025-06-05 18:42:52,status_changed,in_progress,in_progress,T007,T007,agent,queue_consultation,489,workflow,2025-06-05 18:46:52
EVT-00012755,TCK-016661,2025-02-27 19:10:51,customer_response,in_progress,in_progress,T004,T004,agent,queue_incident,74,chat_platform,2025-02-27 20:35:51
EVT-00008103,TCK-010226,2025-02-07 07:20:27,reopened,resolved,in_progress,T022,T022,system,queue_integration,643,workflow,2025-02-07 08:05:27
EVT-00075077,TCK-018430,2025-10-31 19:17:44,resolved,waiting_customer,resolved,T030,T030,agent,queue_billing,76,crm,2025-10-31 19:21:44
EVT-00110414,TCK-017038,2026-03-10 17:26:05,closed,resolved,closed,T025,T025,agent,queue_performance,534,crm,2026-03-10 17:52:05
EVT-00141114,TCK-000305,2026-06-22 08:28:19,closed,resolved,closed,T005,T005,agent,queue_billing,408,crm,2026-06-22 09:26:19
EVT-00046579,TCK-006006,2025-07-14 19:04:39,agent_response,in_progress,in_progress,T005,T005,agent,queue_billing,27,crm,2025-07-14 20:31:39
EVT-00108464,TCK-019758,2026-03-03 13:34:05,created,,new,T018,T018,agent,queue_incident,783,crm,2026-03-03 13:49:05
EVT-00133818,TCK-000720,2026-06-02 21:08:08,closed,resolved,closed,T005,T005,agent,queue_performance,380,chat_platform,2026-06-02 22:10:08
EVT-00110506,TCK-022604,2026-03-10 11:02:45,created,,new,T003,T003,system,queue_integration,823,crm,2026-03-10 11:52:45
EVT-00144038,TCK-001214,2026-06-29 21:51:05,closed,resolved,closed,T013,T013,customer,queue_access,188,crm,2026-06-29 22:57:05
EVT-00080422,TCK-010543,2025-11-21 10:28:28,closed,resolved,closed,T013,T013,agent,queue_integration,201,crm,2025-11-21 10:45:28
EVT-00042447,TCK-009189,2025-06-29 02:04:46,escalated,in_progress,in_progress,T022,T022,customer,queue_consultation,639,crm,2025-06-29 02:17:46
EVT-00120647,TCK-019755,2026-04-15 21:13:40,created,,new,T011,T011,agent,queue_billing,340,crm,2026-04-15 22:25:40
EVT-00076440,TCK-007206,2025-11-06 11:15:37,assigned,new,in_progress,T018,T018,system,queue_performance,261,crm,2025-11-06 11:20:37
EVT-00136449,TCK-000619,2026-06-08 23:49:00,resolved,in_progress,resolved,T010,T010,agent,queue_performance,306,crm,2026-06-09 00:46:00
EVT-00108999,TCK-013612,2026-03-04 17:11:55,assigned,new,in_progress,T021,T021,agent,queue_billing,282,crm,2026-03-04 18:14:55
EVT-00132266,TCK-018961,2026-05-28 09:22:04,created,,new,T001,T001,agent,queue_performance,645,crm,2026-05-28 10:37:04
EVT-00088632,TCK-008800,2025-12-19 07:24:45,transferred,in_progress,in_progress,T001,T001,customer,queue_access,874,chat_platform,2025-12-19 07:41:45
EVT-00059098,TCK-020480,2025-09-01 12:33:13,created,,new,T012,T012,customer,queue_access,120,crm,2025-09-01 13:05:13
EVT-00115890,TCK-019346,2026-03-30 13:26:45,closed,resolved,closed,T002,T002,agent,queue_access,114,crm,2026-03-30 14:47:45
EVT-00033259,TCK-003855,2025-05-23 01:00:50,closed,resolved,closed,T026,T026,customer,queue_access,624,workflow,2025-05-23 01:01:50
EVT-00018118,TCK-003312,2025-03-22 02:38:55,reopened,resolved,in_progress,T006,T006,agent,queue_consultation,680,workflow,2025-03-22 02:55:55
EVT-00040483,TCK-004012,2025-06-20 16:25:17,agent_response,in_progress,in_progress,T022,T022,agent,queue_billing,262,workflow,2025-06-20 17:43:17
EVT-00034235,TCK-002135,2025-05-27 19:00:16,agent_response,in_progress,in_progress,T004,T004,agent,queue_incident,734,workflow,2025-05-27 20:26:16
EVT-00009093,TCK-021559,2025-02-12 15:22:19,closed,resolved,closed,T028,T028,agent,queue_integration,61,workflow,2025-02-12 16:19:19
EVT-00012233,TCK-011372,2025-02-27 00:06:38,closed,resolved,closed,T017,T017,agent,queue_performance,301,workflow,2025-02-27 01:23:38
EVT-00082459,TCK-011961,2025-11-27 03:26:30,assigned,new,in_progress,T002,T002,customer,queue_incident,77,crm,2025-11-27 03:33:30
EVT-00076205,TCK-022410,2025-11-06 03:04:37,agent_response,in_progress,in_progress,T005,T005,agent,queue_billing,79,workflow,2025-11-06 03:44:37
EVT-00021264,TCK-013666,2025-04-02 13:22:28,created,,new,T002,T002,customer,queue_billing,723,workflow,2025-04-02 13:58:28
EVT-00073115,TCK-013023,2025-10-24 11:02:12,agent_response,in_progress,in_progress,T021,T021,customer,queue_integration,667,crm,2025-10-24 11:53:12
EVT-00060093,TCK-003669,2025-09-04 14:29:12,created,,new,T010,T010,agent,queue_access,739,workflow,2025-09-04 14:55:12
EVT-00120142,TCK-007377,2026-04-14 18:50:58,transferred,in_progress,in_progress,T029,T029,agent,queue_access,653,crm,2026-04-14 19:56:58
EVT-00106007,TCK-021862,2026-02-21 23:56:27,reopened,resolved,in_progress,T021,T021,system,queue_billing,709,chat_platform,2026-02-22 01:23:27
EVT-00048861,TCK-002991,2025-07-23 18:20:39,agent_response,in_progress,in_progress,T032,T032,agent,queue_integration,595,chat_platform,2025-07-23 19:21:39
EVT-00025554,TCK-018827,2025-04-21 20:55:27,escalated,in_progress,in_progress,T030,T030,agent,queue_access,894,crm,2025-04-21 22:20:27
EVT-00125221,TCK-002044,2026-05-02 18:21:01,agent_response,in_progress,in_progress,T005,T005,agent,queue_incident,350,crm,2026-05-02 18:26:01
EVT-00137463,TCK-001615,2026-06-10 14:23:02,created,,new,T002,T002,agent,queue_consultation,154,crm,2026-06-10 15:24:02
EVT-00011544,TCK-011431,2025-02-22 04:45:25,closed,resolved,closed,T027,T027,system,queue_performance,817,crm,2025-02-22 06:12:25
EVT-00028923,TCK-013431,2025-05-08 00:46:35,closed,resolved,closed,T005,T005,agent,queue_incident,777,crm,2025-05-08 00:55:35
EVT-00033647,TCK-014795,2025-05-24 19:19:27,agent_response,in_progress,in_progress,T027,T027,agent,queue_integration,478,crm,2025-05-24 19:53:27
EVT-00136904,TCK-000140,2026-06-09 09:46:05,created,,new,T009,T009,system,queue_billing,385,crm,2026-06-09 10:22:05
EVT-00011431,TCK-013140,2025-02-21 14:50:12,assigned,new,in_progress,T030,T030,agent,queue_consultation,733,workflow,2025-02-21 15:53:12
EVT-00137386,TCK-000746,2026-06-10 13:31:53,assigned,new,in_progress,T001,T001,agent,queue_access,552,workflow,2026-06-10 14:24:53
EVT-00008863,TCK-018092,2025-02-10 16:57:48,closed,resolved,closed,T002,T002,agent,queue_incident,12,chat_platform,2025-02-10 17:18:48
EVT-00067822,TCK-002720,2025-10-03 12:24:03,created,,new,T011,T011,agent,queue_consultation,335,workflow,2025-10-03 12:50:03
EVT-00028328,TCK-016491,2025-05-03 13:07:18,assigned,new,in_progress,T002,T002,agent,queue_access,834,chat_platform,2025-05-03 13:08:18
EVT-00117933,TCK-004143,2026-04-06 20:38:28,status_changed,in_progress,in_progress,T019,T019,customer,queue_consultation,623,crm,2026-04-06 21:17:28
EVT-00128694,TCK-012907,2026-05-15 06:35:34,closed,resolved,closed,T007,T007,agent,queue_consultation,473,crm,2026-05-15 07:33:34
EVT-00020784,TCK-010126,2025-04-01 10:07:55,assigned,new,in_progress,T025,T025,agent,queue_billing,345,crm,2025-04-01 10:50:55
EVT-00053462,TCK-019114,2025-08-11 21:55:40,agent_response,in_progress,in_progress,T010,T010,customer,queue_access,349,workflow,2025-08-11 22:41:40
EVT-00014696,TCK-020372,2025-03-07 13:48:36,created,,new,T017,T017,agent,queue_integration,668,chat_platform,2025-03-07 14:41:36
EVT-00107426,TCK-011886,2026-02-27 12:54:31,assigned,new,in_progress,T020,T020,agent,queue_incident,326,crm,2026-02-27 13:16:31
EVT-00020070,TCK-019276,2025-03-29 16:48:35,closed,resolved,closed,T014,T014,customer,queue_integration,540,crm,2025-03-29 17:13:35
EVT-00071893,TCK-012305,2025-10-19 13:05:39,assigned,new,in_progress,T002,T002,customer,queue_access,54,workflow,2025-10-19 14:33:39
EVT-00080352,TCK-006010,2025-11-20 14:58:13,agent_response,in_progress,in_progress,T003,T003,agent,queue_incident,435,crm,2025-11-20 15:51:13
EVT-00060811,TCK-009235,2025-09-08 08:23:08,assigned,new,in_progress,T004,T004,agent,queue_incident,481,chat_platform,2025-09-08 08:50:08
EVT-00068125,TCK-016140,2025-10-05 18:41:18,closed,resolved,closed,T001,T001,system,queue_access,187,crm,2025-10-05 19:26:18
EVT-00058738,TCK-023105,2025-08-30 01:51:29,closed,resolved,closed,T022,T022,agent,queue_performance,857,workflow,2025-08-30 02:56:29
EVT-00129173,TCK-004209,2026-05-16 18:41:13,customer_response,in_progress,in_progress,T023,T023,agent,queue_incident,738,chat_platform,2026-05-16 19:49:13
EVT-00055379,TCK-021381,2025-08-18 09:08:54,assigned,new,in_progress,T001,T001,agent,queue_access,315,workflow,2025-08-18 10:24:54
EVT-00135730,TCK-001207,2026-06-06 19:24:16,agent_response,in_progress,in_progress,T002,T002,agent,queue_performance,102,crm,2026-06-06 19:45:16
EVT-00031772,TCK-005788,2025-05-17 09:31:07,closed,resolved,closed,T022,T022,agent,queue_access,409,chat_platform,2025-05-17 10:32:07
EVT-00028449,TCK-011307,2025-05-03 18:07:07,closed,resolved,closed,T019,T019,agent,queue_integration,292,chat_platform,2025-05-03 19:26:07
EVT-00102685,TCK-023095,2026-02-11 11:00:49,created,,new,T023,T023,agent,queue_consultation,303,crm,2026-02-11 11:45:49
EVT-00076774,TCK-008642,2025-11-07 22:22:33,agent_response,in_progress,in_progress,T011,T011,agent,queue_integration,444,chat_platform,2025-11-07 22:27:33
EVT-00143683,TCK-000253,2026-06-28 23:47:22,resolved,in_progress,resolved,T001,T001,agent,queue_performance,350,workflow,2026-06-29 00:30:22
EVT-00117462,TCK-022462,2026-04-04 20:10:05,closed,resolved,closed,T005,T005,customer,queue_performance,730,chat_platform,2026-04-04 20:43:05
EVT-00029853,TCK-003327,2025-05-10 08:47:13,closed,resolved,closed,T013,T013,agent,queue_consultation,221,crm,2025-05-10 10:07:13
EVT-00026315,TCK-022125,2025-04-24 09:54:09,created,,new,T027,T027,customer,queue_performance,330,crm,2025-04-24 10:11:09
EVT-00135828,TCK-001477,2026-06-08 03:27:21,resolved,in_progress,resolved,T018,T018,customer,queue_performance,802,crm,2026-06-08 04:25:21
EVT-00046894,TCK-004643,2025-07-15 19:35:08,transferred,in_progress,in_progress,T002,T002,customer,queue_billing,97,workflow,2025-07-15 20:17:08
EVT-00046985,TCK-003748,2025-07-16 13:17:01,resolved,waiting_customer,resolved,T025,T025,customer,queue_access,102,chat_platform,2025-07-16 14:06:01
EVT-00014975,TCK-023045,2025-03-09 15:44:13,assigned,new,in_progress,T021,T021,customer,queue_consultation,326,crm,2025-03-09 16:39:13
EVT-00099494,TCK-006769,2026-01-30 11:53:40,assigned,new,in_progress,T001,T001,agent,queue_performance,782,workflow,2026-01-30 12:02:40
