order_id,order_date,region,sales_channel,product_category,customer_segment,quantity,unit_price,discount_rate,revenue,cost,return_flag
ORD-100751,2026-04-29,Moscow,online,Electronics,B2C,2,7329.34,0.201,10937.71,9967.9,0
ORD-100752,2026-04-29,Saint Petersburg,offline,Accessories,SMB,4,2642.24,0.162,8924.25,4756.03,0
ORD-100753,2026-04-29,Kazan,online,Electronics,SMB,2,9347.77,0.096,16508.84,12712.97,0
ORD-100754,2026-04-29,Moscow,marketplace,Office,B2B,4,12051.72,0.204,37732.16,27477.92,0
ORD-100755,2026-04-29,Moscow,online,Software,SMB,2,6839.55,0.178,11053.33,5198.06,1
ORD-100756,2026-04-30,Ekaterinburg,marketplace,Home,Enterprise,2,7095.68,0.204,10556.08,8798.64,1
ORD-100757,2026-04-30,Saint Petersburg,online,Software,B2C,5,12619.7,0.137,54815.15,23977.43,0
ORD-100758,2026-04-30,Moscow,marketplace,Accessories,B2B,1,2021.9,0.203,1598.46,909.86,0
ORD-100759,2026-04-30,Novosibirsk,offline,Accessories,B2C,4,1927.26,0.158,6286.84,3469.07,0
ORD-100760,2026-04-30,Kazan,offline,Accessories,B2C,1,2226.27,0.187,1794.11,1001.82,0
ORD-100761,2026-04-30,Kazan,offline,Office,B2C,2,11126.78,0.125,18371.29,12684.53,0
ORD-100762,2026-05-01,Moscow,online,Office,B2C,2,10902.85,0.186,17555.83,12429.25,0
ORD-100763,2026-05-01,Moscow,online,Home,B2B,1,6581.9,0.139,5365.63,4080.78,0
ORD-100764,2026-05-01,Novosibirsk,online,Electronics,B2B,2,14065.65,0.111,23856.31,19129.28,0
ORD-100765,2026-05-01,Moscow,online,Software,SMB,2,12708.66,0.146,21223.28,9658.58,1
ORD-100766,2026-05-01,Moscow,offline,Electronics,B2B,4,19818.91,0.148,65740.75,53907.44,0
ORD-100767,2026-05-01,Saint Petersburg,marketplace,Software,B2B,2,11637.25,0.19,17554.18,8844.31,0
ORD-100768,2026-05-02,Moscow,online,Office,SMB,3,8795.62,0.156,22256.32,15040.51,0
ORD-100769,2026-05-02,Moscow,partner,Office,SMB,2,9161.02,0.161,14922.53,10443.56,0
ORD-100770,2026-05-02,Novosibirsk,online,Home,B2C,1,7771.23,0.125,6576.55,4818.16,0
ORD-100771,2026-05-02,Ekaterinburg,partner,Office,B2C,1,6763.44,0.155,5798.76,3855.16,0
ORD-100772,2026-05-03,Kazan,offline,Accessories,B2C,1,2865.6,0.134,2413.36,1289.52,0
ORD-100773,2026-05-03,Saint Petersburg,marketplace,Software,B2C,1,12704.38,0.216,10078.82,4827.66,0
ORD-100774,2026-05-03,Novosibirsk,marketplace,Accessories,B2C,1,2225.9,0.113,1955.31,1001.66,0
ORD-100775,2026-05-03,Novosibirsk,marketplace,Accessories,B2B,1,2496.87,0.117,2089.68,1123.59,0
ORD-100776,2026-05-03,Saint Petersburg,partner,Electronics,B2C,1,16527.03,0.162,13974.37,11238.38,0
ORD-100777,2026-05-03,Novosibirsk,marketplace,Electronics,B2C,1,12380.32,0.199,9447.24,8418.62,0
ORD-100778,2026-05-03,Moscow,marketplace,Home,B2C,1,6442.9,0.159,5385.63,3994.6,0
ORD-100779,2026-05-04,Ekaterinburg,partner,Software,SMB,2,12630.38,0.146,21164.72,9599.09,0
ORD-100780,2026-05-04,Moscow,online,Electronics,B2C,3,14732.03,0.095,39010.87,30053.34,0
ORD-100781,2026-05-04,Saint Petersburg,marketplace,Electronics,B2C,1,20842.45,0.157,17653.24,14172.87,0
ORD-100782,2026-05-04,Moscow,online,Home,SMB,1,6350.24,0.138,5460.61,3937.15,0
ORD-100783,2026-05-04,Moscow,offline,Accessories,Enterprise,4,3017.61,0.146,10223.83,5431.7,0
ORD-100784,2026-05-04,Novosibirsk,marketplace,Office,B2B,1,8587.02,0.243,6274.78,4894.6,1
ORD-100785,2026-05-04,Moscow,offline,Software,Enterprise,5,13338.82,0.082,62288.77,25343.76,0
ORD-100786,2026-05-04,Ekaterinburg,marketplace,Software,SMB,1,9743.47,0.277,6642.64,3702.52,0
ORD-100787,2026-05-04,Novosibirsk,offline,Accessories,B2B,2,2036.61,0.22,3174.78,1832.95,0
ORD-100788,2026-05-05,Saint Petersburg,marketplace,Office,SMB,2,8352.87,0.189,13022.6,9522.27,0
ORD-100789,2026-05-05,Rostov-on-Don,offline,Electronics,B2C,3,14996.21,0.2,35862.88,30592.27,0
ORD-100790,2026-05-05,Kazan,online,Home,SMB,4,5441.97,0.177,16679.33,13496.09,0
ORD-100791,2026-05-06,Moscow,marketplace,Home,SMB,2,6661.07,0.135,11055.09,8259.73,0
ORD-100792,2026-05-06,Saint Petersburg,online,Accessories,SMB,3,2640.35,0.167,6663.52,3564.47,0
ORD-100793,2026-05-06,Saint Petersburg,offline,Office,B2B,2,8443.91,0.179,13513.26,9626.06,0
ORD-100794,2026-05-06,Rostov-on-Don,offline,Office,Enterprise,3,10049.42,0.176,24680.35,17184.51,0
ORD-100795,2026-05-06,Novosibirsk,online,Accessories,B2C,2,2476.21,0.064,4465.24,2228.59,0
ORD-100796,2026-05-07,Saint Petersburg,online,Electronics,B2B,1,15056.26,0.196,11281.86,10238.26,0
ORD-100797,2026-05-07,Saint Petersburg,partner,Accessories,B2C,2,2801.36,0.22,4280.07,2521.22,0
ORD-100798,2026-05-07,Saint Petersburg,online,Electronics,B2C,1,12082.09,0.213,8958.24,8215.82,0
ORD-100799,2026-05-07,Ekaterinburg,marketplace,Accessories,B2C,3,3033.43,0.231,7075.39,4095.13,0
ORD-100800,2026-05-07,Ekaterinburg,offline,Electronics,B2C,1,16326.43,0.168,13407.34,11101.97,0
ORD-100801,2026-05-07,Ekaterinburg,offline,Home,B2C,5,4951.55,0.143,21572.73,15349.81,0
ORD-100802,2026-05-07,Kazan,online,Accessories,B2B,2,2850.82,0.152,4583.46,2565.74,0
ORD-100803,2026-05-07,Kazan,online,Software,B2B,1,9869.74,0.135,8653.76,3750.5,0
ORD-100804,2026-05-07,Moscow,offline,Electronics,B2C,1,19569.07,0.154,15827.89,13306.97,0
ORD-100805,2026-05-07,Moscow,partner,Accessories,B2B,1,2776.32,0.154,2335.47,1249.34,0
ORD-100806,2026-05-08,Rostov-on-Don,online,Electronics,Enterprise,4,18019.5,0.169,58888.23,49013.04,0
ORD-100807,2026-05-08,Kazan,partner,Office,B2C,1,8905.5,0.155,7016.48,5076.13,0
ORD-100808,2026-05-08,Moscow,offline,Software,B2B,1,12255.48,0.102,10358.15,4657.08,0
ORD-100809,2026-05-08,Novosibirsk,offline,Office,SMB,1,8495.56,0.154,6843.54,4842.47,0
ORD-100810,2026-05-08,Kazan,online,Software,SMB,5,9718.79,0.12,40415.16,18465.7,0
ORD-100811,2026-05-09,Novosibirsk,online,Accessories,B2C,2,2037.41,0.136,3290.04,1833.67,0
ORD-100812,2026-05-09,Moscow,online,Office,B2C,1,8201.79,0.149,6764.5,4675.02,0
ORD-100813,2026-05-09,Moscow,marketplace,Software,B2C,1,12040.14,0.138,10565.62,4575.25,0
ORD-100814,2026-05-09,Kazan,online,Office,B2B,2,11445.45,0.161,19428.81,13047.81,0
ORD-100815,2026-05-09,Rostov-on-Don,marketplace,Office,SMB,2,10074.78,0.118,16585.46,11485.25,0
ORD-100816,2026-05-09,Ekaterinburg,online,Accessories,SMB,3,2323.64,0.179,5714.93,3136.91,0
ORD-100817,2026-05-09,Saint Petersburg,partner,Electronics,B2C,1,18321.96,0.164,15514.61,12458.93,0
ORD-100818,2026-05-09,Kazan,online,Electronics,SMB,1,13266.87,0.161,10626.95,9021.47,0
ORD-100819,2026-05-10,Rostov-on-Don,offline,Electronics,B2C,1,14239.17,0.16,11332.91,9682.64,0
ORD-100820,2026-05-10,Kazan,online,Accessories,B2B,3,3229.6,0.227,7560.34,4359.96,0
ORD-100821,2026-05-10,Novosibirsk,online,Home,Enterprise,2,5567.6,0.12,9889.78,6903.82,1
ORD-100822,2026-05-10,Ekaterinburg,marketplace,Office,SMB,1,10476.42,0.142,8777.04,5971.56,0
ORD-100823,2026-05-10,Moscow,marketplace,Office,B2C,4,8039.77,0.183,26530.87,18330.68,0
ORD-100824,2026-05-10,Moscow,marketplace,Software,Enterprise,4,12632.41,0.207,37369.58,19201.26,0
ORD-100825,2026-05-10,Novosibirsk,partner,Electronics,SMB,1,8826.23,0.177,7302.47,6001.84,0
ORD-100826,2026-05-10,Moscow,online,Office,B2B,3,11033.75,0.185,27468.56,18867.71,0
ORD-100827,2026-05-10,Rostov-on-Don,marketplace,Home,SMB,1,7136.73,0.188,5443.62,4424.77,1
ORD-100828,2026-05-11,Saint Petersburg,offline,Software,B2C,4,12704.82,0.106,44126.08,19311.33,0
ORD-100829,2026-05-11,Kazan,online,Office,B2B,2,11536.21,0.168,18871.63,13151.28,0
ORD-100830,2026-05-11,Ekaterinburg,offline,Electronics,SMB,4,18413.59,0.194,57786.33,50084.96,0
ORD-100831,2026-05-11,Moscow,online,Electronics,B2C,2,11831.36,0.155,19234.25,16090.65,0
ORD-100832,2026-05-11,Moscow,offline,Office,B2B,1,11529.08,0.151,9682.05,6571.58,0
ORD-100833,2026-05-12,Moscow,online,Office,Enterprise,3,8118.77,0.21,19599.2,13883.1,0
ORD-100834,2026-05-12,Kazan,partner,Home,B2B,1,7726.23,0.198,5789.79,4790.26,0
ORD-100835,2026-05-12,Moscow,online,Electronics,B2B,1,15312.32,0.062,13790.67,10412.38,0
ORD-100836,2026-05-12,Moscow,partner,Electronics,B2C,1,17399.57,0.164,13913.04,11831.71,0
ORD-100837,2026-05-13,Moscow,online,Electronics,B2C,4,15489.38,0.124,53169.33,42131.11,0
ORD-100838,2026-05-13,Novosibirsk,partner,Electronics,B2C,3,12329.04,0.209,29691.27,25151.24,0
ORD-100839,2026-05-13,Novosibirsk,marketplace,Home,Enterprise,6,9602.92,0.213,42775.35,35722.86,0
ORD-100840,2026-05-13,Moscow,online,Accessories,B2C,2,2833.5,0.156,4469.71,2550.15,0
ORD-100841,2026-05-13,Kazan,marketplace,Electronics,B2C,1,17653.45,0.135,15538.47,12004.35,0
ORD-100842,2026-05-13,Moscow,offline,Electronics,B2B,1,11202.46,0.156,9337.64,7617.67,0
ORD-100843,2026-05-13,Saint Petersburg,online,Office,B2C,2,9072.06,0.114,15332.72,10342.15,0
ORD-100844,2026-05-13,Kazan,online,Software,B2C,1,13415.34,0.13,11181.28,5097.83,0
ORD-100845,2026-05-13,Rostov-on-Don,online,Office,B2B,1,11101.74,0.182,8924.44,6327.99,0
ORD-100846,2026-05-14,Saint Petersburg,offline,Office,SMB,1,8704.84,0.177,6813.73,4961.76,0
ORD-100847,2026-05-14,Moscow,marketplace,Home,B2B,2,7643.62,0.086,13086.9,9478.09,1
ORD-100848,2026-05-14,Moscow,online,Electronics,B2C,3,15064.37,0.131,39030.82,30731.31,0
ORD-100849,2026-05-14,Ekaterinburg,marketplace,Software,Enterprise,1,10771.87,0.28,7496.62,4093.31,0
ORD-100850,2026-05-14,Saint Petersburg,offline,Accessories,SMB,1,2241.81,0.177,1839.74,1008.81,0
ORD-100851,2026-05-14,Novosibirsk,marketplace,Office,SMB,2,9885.79,0.146,16874.85,11269.8,0
ORD-100852,2026-05-14,Saint Petersburg,offline,Electronics,B2C,3,20776.17,0.229,48184.81,42383.39,0
ORD-100853,2026-05-14,Saint Petersburg,marketplace,Home,B2C,3,5911.69,0.163,14857.16,10995.74,0
ORD-100854,2026-05-14,Rostov-on-Don,online,Electronics,B2B,2,11493.34,0.11,20839.33,15630.94,0
ORD-100855,2026-05-15,Moscow,online,Office,B2B,2,10097.07,0.149,16141.11,11510.66,0
ORD-100856,2026-05-15,Ekaterinburg,offline,Electronics,B2C,1,18289.9,0.152,14741.29,12437.13,0
ORD-100857,2026-05-15,Moscow,offline,Electronics,B2C,3,14573.79,0.172,34010.72,29730.53,0
ORD-100858,2026-05-15,Moscow,partner,Office,SMB,1,10000.14,0.201,7773.02,5700.08,0
ORD-100859,2026-05-15,Kazan,offline,Software,B2B,1,13197.28,0.161,10360.72,5014.97,0
ORD-100860,2026-05-15,Kazan,partner,Accessories,SMB,2,1846.81,0.13,3072.15,1662.13,0
ORD-100861,2026-05-16,Ekaterinburg,online,Accessories,B2B,3,2654.41,0.187,6448.23,3583.45,0
ORD-100862,2026-05-16,Moscow,offline,Software,B2C,4,12282.59,0.241,36801.45,18669.54,0
ORD-100863,2026-05-16,Ekaterinburg,marketplace,Software,B2C,3,14737.26,0.217,32508.29,16800.48,0
ORD-100864,2026-05-16,Saint Petersburg,online,Home,B2B,2,8738.76,0.187,13696.26,10836.06,0
ORD-100865,2026-05-16,Saint Petersburg,online,Software,B2C,4,10328.01,0.219,30211.04,15698.58,0
ORD-100866,2026-05-16,Rostov-on-Don,online,Home,SMB,3,7115.13,0.167,16702.79,13234.14,0
ORD-100867,2026-05-16,Saint Petersburg,online,Office,SMB,2,10417.57,0.191,15728.97,11876.03,0
ORD-100868,2026-05-16,Ekaterinburg,marketplace,Electronics,SMB,2,14713.61,0.106,25192.58,20010.51,1
ORD-100869,2026-05-17,Ekaterinburg,partner,Accessories,B2C,1,2895.42,0.183,2272.47,1302.94,0
ORD-100870,2026-05-17,Moscow,marketplace,Accessories,SMB,4,2634.23,0.212,7968.16,4741.61,0
ORD-100871,2026-05-17,Moscow,offline,Electronics,Enterprise,1,16610.21,0.197,12893.57,11294.94,0
ORD-100872,2026-05-18,Moscow,marketplace,Office,B2B,1,10595.07,0.197,8669.26,6039.19,0
ORD-100873,2026-05-18,Rostov-on-Don,marketplace,Office,B2C,5,5591.86,0.139,23870.07,15936.8,0
ORD-100874,2026-05-18,Saint Petersburg,offline,Accessories,SMB,1,2807.5,0.123,2363.7,1263.38,0
ORD-100875,2026-05-18,Saint Petersburg,offline,Accessories,B2C,2,2826.58,0.158,4691.49,2543.92,0
ORD-100876,2026-05-18,Ekaterinburg,marketplace,Home,B2B,1,6254.85,0.201,4662.61,3878.01,0
ORD-100877,2026-05-18,Rostov-on-Don,marketplace,Accessories,B2C,1,2028.44,0.143,1769.69,912.8,0
ORD-100878,2026-05-18,Moscow,marketplace,Home,B2C,1,4339.37,0.182,3520.92,2690.41,0
ORD-100879,2026-05-19,Moscow,offline,Office,B2C,2,10035.88,0.156,17262.22,11440.9,0
ORD-100880,2026-05-19,Moscow,offline,Electronics,SMB,1,12967.55,0.158,10612.93,8817.93,0
ORD-100881,2026-05-19,Saint Petersburg,offline,Electronics,B2C,2,17891.94,0.155,30482.26,24333.04,0
ORD-100882,2026-05-19,Saint Petersburg,online,Software,B2C,1,10220.31,0.133,8365.57,3883.72,0
ORD-100883,2026-05-19,Ekaterinburg,offline,Office,B2C,4,8841.12,0.207,26517.69,20157.75,0
ORD-100884,2026-05-19,Moscow,offline,Home,B2C,1,6817.89,0.134,5976.15,4227.09,1
ORD-100885,2026-05-19,Ekaterinburg,online,Software,B2C,1,9194.6,0.2,7040.31,3493.95,0
ORD-100886,2026-05-19,Novosibirsk,partner,Electronics,B2C,4,18556.87,0.218,58023.9,50474.69,0
ORD-100887,2026-05-19,Ekaterinburg,offline,Home,B2C,1,6005.35,0.188,4746.29,3723.32,0
ORD-100888,2026-05-19,Ekaterinburg,online,Home,B2B,1,4612.7,0.101,3912.06,2859.87,0
ORD-100889,2026-05-20,Novosibirsk,offline,Electronics,Enterprise,1,10691.87,0.116,9234.53,7270.47,0
ORD-100890,2026-05-20,Novosibirsk,online,Office,B2C,5,8586.42,0.127,35894.05,24471.3,0
ORD-100891,2026-05-20,Ekaterinburg,online,Software,B2B,3,11330.03,0.178,27853.01,12916.23,0
ORD-100892,2026-05-20,Moscow,partner,Home,SMB,1,8760.96,0.186,7050.24,5431.8,0
ORD-100893,2026-05-20,Saint Petersburg,marketplace,Electronics,B2C,1,18988.65,0.197,14265.16,12912.28,0
ORD-100894,2026-05-20,Moscow,partner,Accessories,B2C,2,1856.89,0.103,3147.01,1671.2,0
ORD-100895,2026-05-20,Moscow,online,Home,B2B,2,6729.18,0.144,10781.18,8344.18,0
ORD-100896,2026-05-20,Kazan,partner,Electronics,B2C,2,19910.57,0.162,33978.69,27078.38,0
ORD-100897,2026-05-21,Kazan,online,Accessories,B2B,1,2367.29,0.187,1858.55,1065.28,0
ORD-100898,2026-05-21,Novosibirsk,marketplace,Software,B2C,5,8653.19,0.26,30121.02,16441.06,0
ORD-100899,2026-05-21,Ekaterinburg,online,Software,B2C,2,13776.82,0.125,23857.21,10470.38,1
ORD-100900,2026-05-21,Rostov-on-Don,online,Accessories,B2B,4,3220.88,0.148,10883.11,5797.58,0
ORD-100901,2026-05-21,Ekaterinburg,marketplace,Office,B2C,4,11314.46,0.187,34570.08,25796.97,0
ORD-100902,2026-05-21,Ekaterinburg,marketplace,Accessories,SMB,4,2476.23,0.185,8112.58,4457.21,0
ORD-100903,2026-05-21,Saint Petersburg,marketplace,Software,Enterprise,2,10439.27,0.171,17568.18,7933.85,0
ORD-100904,2026-05-21,Rostov-on-Don,online,Electronics,Enterprise,1,14262.34,0.182,11553.57,9698.39,0
ORD-100905,2026-05-21,Ekaterinburg,partner,Accessories,B2B,2,2614.26,0.125,4344.49,2352.83,0
ORD-100906,2026-05-22,Saint Petersburg,marketplace,Accessories,SMB,1,2137.39,0.173,1772.97,961.83,0
ORD-100907,2026-05-22,Moscow,online,Electronics,SMB,4,15951.62,0.14,52840.04,43388.41,0
ORD-100908,2026-05-22,Kazan,online,Software,B2C,2,15458.92,0.068,27615.61,11748.78,0
ORD-100909,2026-05-22,Novosibirsk,offline,Accessories,B2B,1,2057.27,0.19,1570.66,925.77,0
ORD-100910,2026-05-22,Saint Petersburg,offline,Software,B2B,1,10030.71,0.098,8986.54,3811.67,0
ORD-100911,2026-05-22,Rostov-on-Don,online,Home,Enterprise,2,4655.17,0.17,7528.92,5772.41,0
ORD-100912,2026-05-22,Rostov-on-Don,online,Home,SMB,1,6750.11,0.087,6116.69,4185.07,0
ORD-100913,2026-05-23,Moscow,marketplace,Accessories,Enterprise,1,2945.0,0.197,2274.8,1325.25,0
ORD-100914,2026-05-23,Ekaterinburg,online,Electronics,Enterprise,2,14755.59,0.155,23927.91,20067.6,0
ORD-100915,2026-05-23,Moscow,partner,Software,B2C,2,9936.03,0.14,16638.27,7551.38,0
ORD-100916,2026-05-23,Novosibirsk,online,Electronics,B2B,1,16826.13,0.145,14389.18,11441.77,0
ORD-100917,2026-05-23,Rostov-on-Don,marketplace,Home,B2C,2,6120.64,0.253,8928.68,7589.59,0
ORD-100918,2026-05-23,Moscow,marketplace,Office,B2C,1,8343.53,0.22,6485.99,4755.81,0
ORD-100919,2026-05-23,Ekaterinburg,online,Software,B2C,3,9745.16,0.198,21824.96,11109.48,0
ORD-100920,2026-05-24,Rostov-on-Don,online,Accessories,B2B,5,1813.47,0.168,7080.96,4080.31,0
ORD-100921,2026-05-24,Rostov-on-Don,marketplace,Home,B2C,1,6092.65,0.269,4301.83,3777.44,0
ORD-100922,2026-05-24,Novosibirsk,marketplace,Home,B2B,1,7816.28,0.168,6425.95,4846.09,0
ORD-100923,2026-05-24,Ekaterinburg,online,Electronics,SMB,2,19134.19,0.161,30751.12,26022.5,1
ORD-100924,2026-05-24,Ekaterinburg,online,Office,B2C,3,10260.81,0.17,24433.79,17545.99,0
ORD-100925,2026-05-24,Rostov-on-Don,marketplace,Electronics,B2C,1,21884.91,0.156,18072.13,14881.74,0
ORD-100926,2026-05-25,Rostov-on-Don,online,Office,B2B,1,12072.53,0.203,9109.42,6881.34,0
ORD-100927,2026-05-25,Rostov-on-Don,offline,Software,B2C,2,14084.12,0.2,21465.5,10703.93,0
ORD-100928,2026-05-25,Saint Petersburg,online,Software,B2C,1,11085.73,0.113,9202.83,4212.58,0
ORD-100929,2026-05-25,Ekaterinburg,online,Software,B2C,2,13261.92,0.111,22826.25,10079.06,0
ORD-100930,2026-05-25,Saint Petersburg,online,Software,B2B,1,12739.08,0.174,10309.94,4840.85,0
ORD-100931,2026-05-25,Saint Petersburg,online,Accessories,B2C,4,2509.61,0.166,8074.39,4517.3,0
ORD-100932,2026-05-25,Moscow,partner,Home,B2C,3,6186.48,0.23,13977.98,11506.85,0
ORD-100933,2026-05-25,Kazan,offline,Software,SMB,1,14026.02,0.147,11499.81,5329.89,0
ORD-100934,2026-05-26,Moscow,online,Office,B2B,1,10669.72,0.188,8100.2,6081.74,0
ORD-100935,2026-05-26,Ekaterinburg,online,Software,B2B,2,14580.66,0.267,20847.31,11081.3,0
ORD-100936,2026-05-26,Rostov-on-Don,marketplace,Office,SMB,1,12103.84,0.115,10266.92,6899.19,0
ORD-100937,2026-05-26,Ekaterinburg,partner,Electronics,B2C,1,15848.46,0.109,13755.76,10776.95,0
ORD-100938,2026-05-26,Saint Petersburg,offline,Software,SMB,2,4432.5,0.147,7639.22,3368.7,0
ORD-100939,2026-05-26,Kazan,partner,Office,SMB,3,8664.74,0.096,22361.49,14816.71,0
ORD-100940,2026-05-26,Novosibirsk,marketplace,Software,B2B,2,7638.79,0.139,13275.32,5805.48,0
ORD-100941,2026-05-26,Moscow,marketplace,Home,B2B,6,5912.05,0.207,28478.48,21992.83,0
ORD-100942,2026-05-26,Ekaterinburg,online,Office,B2C,1,10143.7,0.224,7477.3,5781.91,0
ORD-100943,2026-05-26,Ekaterinburg,marketplace,Software,B2C,2,10153.34,0.157,16877.12,7716.54,0
ORD-100944,2026-05-27,Rostov-on-Don,online,Electronics,B2C,1,14789.51,0.161,12116.47,10056.87,0
ORD-100945,2026-05-27,Saint Petersburg,online,Electronics,B2B,1,14077.39,0.181,10916.47,9572.63,0
ORD-100946,2026-05-27,Saint Petersburg,marketplace,Electronics,B2C,1,13513.31,0.229,9870.54,9189.05,1
ORD-100947,2026-05-27,Ekaterinburg,partner,Home,B2C,1,5151.68,0.168,4090.28,3194.04,0
ORD-100948,2026-05-27,Novosibirsk,marketplace,Office,B2C,3,10986.87,0.184,25946.9,18787.55,0
ORD-100949,2026-05-28,Saint Petersburg,online,Electronics,B2B,1,17467.59,0.123,15072.83,11877.96,1
ORD-100950,2026-05-28,Moscow,online,Office,B2C,2,9357.0,0.134,15473.18,10666.98,0
ORD-100951,2026-05-28,Ekaterinburg,marketplace,Home,B2C,2,7119.96,0.188,10946.27,8828.75,0
ORD-100952,2026-05-29,Moscow,online,Home,Enterprise,5,5439.31,0.185,20721.99,16861.86,0
ORD-100953,2026-05-29,Kazan,online,Home,B2C,2,5192.87,0.156,8387.66,6439.16,0
ORD-100954,2026-05-29,Saint Petersburg,offline,Home,B2C,1,7398.77,0.163,6171.96,4587.24,0
ORD-100955,2026-05-29,Rostov-on-Don,online,Office,B2C,5,8546.35,0.186,32401.01,24357.1,0
ORD-100956,2026-05-29,Saint Petersburg,marketplace,Software,B2C,3,9952.09,0.196,23166.54,11345.38,0
ORD-100957,2026-05-29,Ekaterinburg,online,Electronics,B2B,4,14941.5,0.139,51146.32,40640.88,0
ORD-100958,2026-05-29,Kazan,online,Electronics,SMB,6,17366.5,0.221,76888.66,70855.32,0
ORD-100959,2026-05-29,Novosibirsk,marketplace,Home,Enterprise,5,8085.68,0.179,33585.08,25065.61,1
ORD-100960,2026-05-29,Rostov-on-Don,offline,Office,B2C,2,9204.73,0.14,14786.06,10493.39,0
ORD-100961,2026-05-30,Saint Petersburg,marketplace,Accessories,SMB,5,2879.72,0.247,10478.41,6479.37,0
ORD-100962,2026-05-30,Moscow,online,Electronics,B2B,4,16802.15,0.117,58949.19,45701.85,0
ORD-100963,2026-05-30,Moscow,marketplace,Home,B2B,2,7891.58,0.18,13060.74,9785.56,0
ORD-100964,2026-05-30,Novosibirsk,offline,Home,B2C,3,6934.87,0.16,16808.19,12898.86,0
ORD-100965,2026-05-30,Moscow,marketplace,Home,B2B,4,5546.87,0.216,17450.56,13756.24,0
ORD-100966,2026-05-30,Rostov-on-Don,online,Electronics,Enterprise,2,20953.7,0.151,35598.02,28497.03,0
ORD-100967,2026-05-30,Saint Petersburg,marketplace,Accessories,SMB,2,1712.87,0.158,2752.77,1541.58,0
ORD-100968,2026-05-30,Ekaterinburg,online,Accessories,B2C,4,1841.87,0.223,5414.73,3315.37,0
ORD-100969,2026-05-30,Moscow,offline,Software,SMB,2,13276.93,0.163,21021.66,10090.47,0
ORD-100970,2026-05-31,Moscow,online,Electronics,Enterprise,5,18847.13,0.189,76650.05,64080.24,0
ORD-100971,2026-05-31,Moscow,marketplace,Home,SMB,3,7916.34,0.182,19154.79,14724.39,1
ORD-100972,2026-05-31,Rostov-on-Don,online,Software,SMB,1,11616.37,0.134,9789.88,4414.22,0
ORD-100973,2026-05-31,Moscow,online,Office,B2C,1,8644.08,0.107,7260.47,4927.13,0
ORD-100974,2026-05-31,Moscow,offline,Electronics,SMB,1,16540.58,0.155,13529.67,11247.59,0
ORD-100975,2026-05-31,Moscow,marketplace,Accessories,B2C,4,2597.03,0.161,8192.41,4674.65,0
ORD-100976,2026-05-31,Saint Petersburg,offline,Software,B2C,4,16021.9,0.119,55582.12,24353.29,0
ORD-100977,2026-05-31,Kazan,marketplace,Office,B2C,3,8495.83,0.257,19163.73,14527.87,0
