ticket_id,created_at,created_date,week_start,month_start,hour,weekday_number,weekday_name,is_weekend,period_part,customer_id,region_id,region_name_clean,macro_region_clean,support_team,channel,category,priority,first_response_min,first_response_bucket,resolution_hours,resolution_bucket,sla_breached,sla_status,satisfaction_score,satisfaction_band,segment,registration_date,loyalty_level,is_premium,record_count,channel_hypothesis_group,priority_hypothesis_group,sla_hypothesis_group
TCK-001389,2026-04-17 20:04:00,2026-04-17,2026-04-13,2026-04-01,20,5,Пятница,0,Первая половина,CUST-0273,R06,Ростов-на-Дону,Юг,team_f,chat,delivery,normal,5.8,5–15 мин,27.1,24–48 ч,0,SLA выполнен,4.6,Высокая,b2c,2024-07-22,bronze,0,1,chat,normal,sla_ok
TCK-000640,2026-04-26 13:29:00,2026-04-26,2026-04-20,2026-04-01,13,7,Воскресенье,1,Вторая половина,CUST-0137,R02,Санкт-Петербург,Северо-Запад,team_b,chat,refund,normal,8.0,5–15 мин,45.1,24–48 ч,1,SLA нарушен,3.8,Средняя,vip,2026-02-03,platinum,1,1,chat,normal,sla_breached
TCK-001305,2026-05-20 11:58:00,2026-05-20,2026-05-18,2026-05-01,11,3,Среда,0,Вторая половина,CUST-0248,R01,Москва,Центр,team_a,chat,technical,high,3.4,До 5 мин,22.9,8–24 ч,1,SLA нарушен,4.3,Средняя,b2c,2024-05-16,silver,0,1,chat,high,sla_breached
TCK-001219,2026-04-21 19:05:00,2026-04-21,2026-04-20,2026-04-01,19,2,Вторник,0,Вторая половина,CUST-0023,R04,Екатеринбург,Урал,team_d,email,technical,high,32.7,30–60 мин,19.0,8–24 ч,1,SLA нарушен,3.4,Средняя,vip,2026-01-28,platinum,1,1,email,high,sla_breached
TCK-001159,2026-04-09 15:53:00,2026-04-09,2026-04-06,2026-04-01,15,4,Четверг,0,Первая половина,CUST-0205,R01,Москва,Центр,team_a,phone,technical,low,13.9,5–15 мин,23.5,8–24 ч,0,SLA выполнен,4.3,Средняя,b2c,2025-10-30,bronze,0,1,other,other,sla_ok
TCK-001260,2026-03-27 18:34:00,2026-03-27,2026-03-23,2026-03-01,18,5,Пятница,0,Первая половина,CUST-0160,R08,Краснодар,Юг,team_f,email,technical,critical,17.1,15–30 мин,13.8,8–24 ч,1,SLA нарушен,3.8,Средняя,b2b,2026-02-28,gold,0,1,email,other,sla_breached
TCK-001374,2026-04-20 13:39:00,2026-04-20,2026-04-20,2026-04-01,13,1,Понедельник,0,Вторая половина,CUST-0172,R01,Москва,Центр,team_a,web_form,account,normal,98.7,Более 60 мин,1.8,До 8 ч,0,SLA выполнен,4.3,Средняя,b2c,2024-07-09,silver,0,1,other,normal,sla_ok
TCK-000801,2026-06-07 12:33:00,2026-06-07,2026-06-01,2026-06-01,12,7,Воскресенье,1,Вторая половина,CUST-0159,R01,Москва,Центр,team_a,phone,delivery,low,8.9,5–15 мин,7.8,До 8 ч,0,SLA выполнен,4.8,Высокая,b2b,2025-06-09,silver,0,1,other,other,sla_ok
TCK-000161,2026-06-02 15:42:00,2026-06-02,2026-06-01,2026-06-01,15,2,Вторник,0,Вторая половина,CUST-0098,R02,Санкт-Петербург,Северо-Запад,team_b,chat,technical,high,4.3,До 5 мин,30.0,24–48 ч,1,SLA нарушен,4.3,Средняя,b2c,2024-10-29,bronze,0,1,chat,high,sla_breached
TCK-000957,2026-05-20 20:30:00,2026-05-20,2026-05-18,2026-05-01,20,3,Среда,0,Вторая половина,CUST-0328,R01,Москва,Центр,team_a,email,technical,high,50.2,30–60 мин,32.4,24–48 ч,1,SLA нарушен,3.0,Средняя,b2c,2024-09-06,bronze,0,1,email,high,sla_breached
TCK-001187,2026-05-10 17:19:00,2026-05-10,2026-05-04,2026-05-01,17,7,Воскресенье,1,Вторая половина,CUST-0248,R05,Новосибирск,Сибирь,team_e,web_form,refund,normal,24.7,15–30 мин,29.6,24–48 ч,1,SLA нарушен,3.6,Средняя,b2c,2024-05-16,silver,0,1,other,normal,sla_breached
TCK-000822,2026-04-16 20:22:00,2026-04-16,2026-04-13,2026-04-01,20,4,Четверг,0,Первая половина,CUST-0283,R05,Новосибирск,Сибирь,team_e,web_form,login,high,3.4,До 5 мин,12.4,8–24 ч,1,SLA нарушен,3.7,Средняя,b2c,2025-12-22,bronze,0,1,other,high,sla_breached
TCK-001281,2026-03-03 21:25:00,2026-03-03,2026-03-02,2026-03-01,21,2,Вторник,0,Первая половина,CUST-0019,R01,Москва,Центр,team_a,chat,refund,low,4.1,До 5 мин,35.4,24–48 ч,0,SLA выполнен,5.0,Высокая,b2b,2025-02-17,silver,0,1,chat,other,sla_ok
TCK-000878,2026-04-14 11:50:00,2026-04-14,2026-04-13,2026-04-01,11,2,Вторник,0,Первая половина,CUST-0184,R03,Казань,Поволжье,team_c,chat,technical,high,1.0,До 5 мин,17.7,8–24 ч,1,SLA нарушен,4.7,Высокая,b2c,2024-01-29,bronze,0,1,chat,high,sla_breached
TCK-000914,2026-04-29 15:20:00,2026-04-29,2026-04-27,2026-04-01,15,3,Среда,0,Вторая половина,CUST-0265,R01,Москва,Центр,team_a,email,refund,normal,41.1,30–60 мин,13.2,8–24 ч,0,SLA выполнен,4.2,Средняя,vip,2024-07-15,platinum,1,1,email,normal,sla_ok
TCK-000153,2026-04-10 21:18:00,2026-04-10,2026-04-06,2026-04-01,21,5,Пятница,0,Первая половина,CUST-0225,R02,Санкт-Петербург,Северо-Запад,team_b,chat,refund,normal,6.2,5–15 мин,25.2,24–48 ч,1,SLA нарушен,4.2,Средняя,b2c,2025-10-04,gold,0,1,chat,normal,sla_breached
TCK-001384,2026-06-03 13:21:00,2026-06-03,2026-06-01,2026-06-01,13,3,Среда,0,Вторая половина,CUST-0067,R01,Москва,Центр,team_a,chat,technical,normal,3.6,До 5 мин,30.3,24–48 ч,1,SLA нарушен,3.7,Средняя,b2c,2025-07-23,bronze,0,1,chat,normal,sla_breached
TCK-000510,2026-05-01 10:48:00,2026-05-01,2026-04-27,2026-05-01,10,5,Пятница,0,Вторая половина,CUST-0196,R04,Екатеринбург,Урал,team_d,chat,account,low,12.8,5–15 мин,3.4,До 8 ч,0,SLA выполнен,5.0,Высокая,b2c,2025-11-02,bronze,0,1,chat,other,sla_ok
TCK-001136,2026-04-27 14:56:00,2026-04-27,2026-04-27,2026-04-01,14,1,Понедельник,0,Вторая половина,CUST-0139,R05,Новосибирск,Сибирь,team_e,email,technical,low,79.6,Более 60 мин,11.8,8–24 ч,0,SLA выполнен,3.8,Средняя,b2b,2024-09-06,silver,0,1,email,other,sla_ok
TCK-001467,2026-06-04 13:25:00,2026-06-04,2026-06-01,2026-06-01,13,4,Четверг,0,Вторая половина,CUST-0119,R08,Краснодар,Юг,team_f,email,delivery,normal,10.7,5–15 мин,12.1,8–24 ч,0,SLA выполнен,4.3,Средняя,b2c,2024-08-02,gold,0,1,email,normal,sla_ok
TCK-000104,2026-03-16 12:30:00,2026-03-16,2026-03-16,2026-03-01,12,1,Понедельник,0,Первая половина,CUST-0112,R04,Екатеринбург,Урал,team_d,phone,payment,normal,4.6,До 5 мин,2.3,До 8 ч,0,SLA выполнен,4.4,Средняя,b2c,2026-02-18,silver,0,1,other,normal,sla_ok
TCK-000587,2026-05-14 15:00:00,2026-05-14,2026-05-11,2026-05-01,15,4,Четверг,0,Вторая половина,CUST-0100,R02,Санкт-Петербург,Северо-Запад,team_b,chat,delivery,low,8.3,5–15 мин,11.4,8–24 ч,0,SLA выполнен,4.6,Высокая,vip,2025-07-30,gold,1,1,chat,other,sla_ok
TCK-001339,2026-04-27 11:27:00,2026-04-27,2026-04-27,2026-04-01,11,1,Понедельник,0,Вторая половина,CUST-0162,R03,Казань,Поволжье,team_c,web_form,account,normal,8.1,5–15 мин,4.6,До 8 ч,0,SLA выполнен,5.0,Высокая,b2b,2025-06-09,gold,0,1,other,normal,sla_ok
TCK-001144,2026-06-04 17:52:00,2026-06-04,2026-06-01,2026-06-01,17,4,Четверг,0,Вторая половина,CUST-0236,R01,Москва,Центр,team_a,chat,delivery,critical,1.6,До 5 мин,24.9,24–48 ч,1,SLA нарушен,4.2,Средняя,b2b,2025-04-28,silver,0,1,chat,other,sla_breached
TCK-000054,2026-03-17 16:16:00,2026-03-17,2026-03-16,2026-03-01,16,2,Вторник,0,Первая половина,CUST-0266,R04,Екатеринбург,Урал,team_d,web_form,payment,normal,25.9,15–30 мин,9.8,8–24 ч,0,SLA выполнен,4.2,Средняя,b2c,2026-01-17,silver,0,1,other,normal,sla_ok
TCK-000152,2026-06-02 15:27:00,2026-06-02,2026-06-01,2026-06-01,15,2,Вторник,0,Вторая половина,CUST-0226,R02,Санкт-Петербург,Северо-Запад,team_b,chat,refund,normal,2.5,До 5 мин,17.0,8–24 ч,0,SLA выполнен,5.0,Высокая,vip,2025-08-03,platinum,1,1,chat,normal,sla_ok
TCK-000404,2026-04-18 20:50:00,2026-04-18,2026-04-13,2026-04-01,20,6,Суббота,1,Первая половина,CUST-0210,R03,Казань,Поволжье,team_c,web_form,technical,normal,28.3,15–30 мин,21.0,8–24 ч,0,SLA выполнен,4.4,Средняя,b2c,2024-02-01,bronze,0,1,other,normal,sla_ok
TCK-001465,2026-03-02 14:23:00,2026-03-02,2026-03-02,2026-03-01,14,1,Понедельник,0,Первая половина,CUST-0200,R04,Екатеринбург,Урал,team_d,chat,account,low,4.1,До 5 мин,1.4,До 8 ч,0,SLA выполнен,5.0,Высокая,b2c,2025-09-24,gold,0,1,chat,other,sla_ok
TCK-000208,2026-05-12 10:08:00,2026-05-12,2026-05-11,2026-05-01,10,2,Вторник,0,Вторая половина,CUST-0132,R07,Нижний Новгород,Поволжье,team_c,phone,account,normal,3.4,До 5 мин,14.4,8–24 ч,0,SLA выполнен,5.0,Высокая,vip,2024-12-24,platinum,1,1,other,normal,sla_ok
TCK-001428,2026-06-08 12:29:00,2026-06-08,2026-06-08,2026-06-01,12,1,Понедельник,0,Вторая половина,CUST-0030,R06,Ростов-на-Дону,Юг,team_f,email,account,low,50.4,30–60 мин,3.0,До 8 ч,0,SLA выполнен,4.1,Средняя,b2b,2025-09-10,silver,0,1,email,other,sla_ok
TCK-001123,2026-04-30 21:03:00,2026-04-30,2026-04-27,2026-04-01,21,4,Четверг,0,Вторая половина,CUST-0130,R03,Казань,Поволжье,team_c,web_form,delivery,normal,21.4,15–30 мин,31.0,24–48 ч,1,SLA нарушен,3.4,Средняя,b2c,2024-01-10,gold,0,1,other,normal,sla_breached
TCK-001329,2026-04-15 10:52:00,2026-04-15,2026-04-13,2026-04-01,10,3,Среда,0,Первая половина,CUST-0154,R01,Москва,Центр,team_a,chat,login,normal,5.7,5–15 мин,3.7,До 8 ч,0,SLA выполнен,5.0,Высокая,b2c,2024-08-12,silver,0,1,chat,normal,sla_ok
TCK-000009,2026-04-28 13:27:00,2026-04-28,2026-04-27,2026-04-01,13,2,Вторник,0,Вторая половина,CUST-0037,R01,Москва,Центр,team_a,phone,technical,high,1.0,До 5 мин,16.5,8–24 ч,1,SLA нарушен,4.1,Средняя,b2c,2025-07-24,silver,0,1,other,high,sla_breached
TCK-001015,2026-04-17 19:48:00,2026-04-17,2026-04-13,2026-04-01,19,5,Пятница,0,Первая половина,CUST-0060,R01,Москва,Центр,team_a,chat,delivery,normal,7.9,5–15 мин,25.1,24–48 ч,1,SLA нарушен,3.9,Средняя,b2c,2025-04-18,bronze,0,1,chat,normal,sla_breached
TCK-001354,2026-05-04 11:09:00,2026-05-04,2026-05-04,2026-05-01,11,1,Понедельник,0,Вторая половина,CUST-0229,R07,Нижний Новгород,Поволжье,team_c,email,refund,normal,111.2,Более 60 мин,36.6,24–48 ч,1,SLA нарушен,2.1,Низкая,b2c,2024-01-13,gold,0,1,email,normal,sla_breached
TCK-001061,2026-04-07 09:53:00,2026-04-07,2026-04-06,2026-04-01,9,2,Вторник,0,Первая половина,CUST-0197,R03,Казань,Поволжье,team_c,phone,account,normal,33.3,30–60 мин,9.5,8–24 ч,0,SLA выполнен,4.3,Средняя,b2c,2024-07-12,silver,0,1,other,normal,sla_ok
TCK-000453,2026-04-15 08:04:00,2026-04-15,2026-04-13,2026-04-01,8,3,Среда,0,Первая половина,CUST-0289,R07,Нижний Новгород,Поволжье,team_c,web_form,technical,high,19.8,15–30 мин,40.3,24–48 ч,1,SLA нарушен,3.2,Средняя,b2c,2026-01-18,silver,0,1,other,high,sla_breached
TCK-000254,2026-05-20 21:37:00,2026-05-20,2026-05-18,2026-05-01,21,3,Среда,0,Вторая половина,CUST-0012,R04,Екатеринбург,Урал,team_d,email,payment,normal,9.7,5–15 мин,15.9,8–24 ч,0,SLA выполнен,4.5,Высокая,vip,2025-04-30,gold,1,1,email,normal,sla_ok
TCK-000897,2026-06-04 09:00:00,2026-06-04,2026-06-01,2026-06-01,9,4,Четверг,0,Вторая половина,CUST-0052,R02,Санкт-Петербург,Северо-Запад,team_b,chat,refund,normal,5.6,5–15 мин,43.4,24–48 ч,1,SLA нарушен,3.3,Средняя,b2c,2025-02-16,bronze,0,1,chat,normal,sla_breached
TCK-001319,2026-05-20 12:51:00,2026-05-20,2026-05-18,2026-05-01,12,3,Среда,0,Вторая половина,CUST-0047,R03,Казань,Поволжье,team_c,email,technical,normal,34.6,30–60 мин,29.9,24–48 ч,1,SLA нарушен,2.6,Низкая,b2c,2024-01-07,silver,0,1,email,normal,sla_breached
TCK-000881,2026-04-06 08:22:00,2026-04-06,2026-04-06,2026-04-01,8,1,Понедельник,0,Первая половина,CUST-0249,R01,Москва,Центр,team_a,email,payment,normal,89.7,Более 60 мин,7.5,До 8 ч,0,SLA выполнен,,,b2c,2024-10-20,bronze,0,1,email,normal,sla_ok
TCK-001424,2026-05-22 10:07:00,2026-05-22,2026-05-18,2026-05-01,10,5,Пятница,0,Вторая половина,CUST-0002,R01,Москва,Центр,team_a,email,refund,normal,29.5,15–30 мин,19.5,8–24 ч,0,SLA выполнен,3.5,Средняя,b2c,2025-08-03,bronze,0,1,email,normal,sla_ok
TCK-000624,2026-04-20 19:51:00,2026-04-20,2026-04-20,2026-04-01,19,1,Понедельник,0,Вторая половина,CUST-0320,R08,Краснодар,Юг,team_f,email,login,high,19.6,15–30 мин,6.8,До 8 ч,0,SLA выполнен,4.6,Высокая,vip,2025-03-22,gold,1,1,email,high,sla_ok
TCK-000346,2026-03-26 16:05:00,2026-03-26,2026-03-23,2026-03-01,16,4,Четверг,0,Первая половина,CUST-0096,R06,Ростов-на-Дону,Юг,team_f,web_form,delivery,normal,66.3,Более 60 мин,18.1,8–24 ч,0,SLA выполнен,4.1,Средняя,b2c,2024-12-11,gold,0,1,other,normal,sla_ok
TCK-001297,2026-03-25 11:54:00,2026-03-25,2026-03-23,2026-03-01,11,3,Среда,0,Первая половина,CUST-0188,R05,Новосибирск,Сибирь,team_e,chat,technical,normal,1.0,До 5 мин,51.3,48–72 ч,1,SLA нарушен,3.2,Средняя,b2c,2024-02-10,bronze,0,1,chat,normal,sla_breached
TCK-000263,2026-03-27 11:08:00,2026-03-27,2026-03-23,2026-03-01,11,5,Пятница,0,Первая половина,CUST-0216,R02,Санкт-Петербург,Северо-Запад,team_b,email,refund,normal,80.2,Более 60 мин,30.3,24–48 ч,1,SLA нарушен,2.7,Низкая,b2b,2025-02-02,platinum,0,1,email,normal,sla_breached
TCK-000151,2026-03-20 12:54:00,2026-03-20,2026-03-16,2026-03-01,12,5,Пятница,0,Первая половина,CUST-0291,R01,Москва,Центр,team_a,email,refund,normal,44.5,30–60 мин,12.7,8–24 ч,0,SLA выполнен,3.8,Средняя,b2b,2024-03-14,silver,0,1,email,normal,sla_ok
TCK-000473,2026-05-05 21:18:00,2026-05-05,2026-05-04,2026-05-01,21,2,Вторник,0,Вторая половина,CUST-0263,R02,Санкт-Петербург,Северо-Запад,team_b,email,technical,low,108.8,Более 60 мин,19.1,8–24 ч,0,SLA выполнен,3.2,Средняя,b2c,2024-12-18,gold,0,1,email,other,sla_ok
TCK-000641,2026-04-28 18:54:00,2026-04-28,2026-04-27,2026-04-01,18,2,Вторник,0,Вторая половина,CUST-0040,R04,Екатеринбург,Урал,team_d,email,refund,normal,29.8,15–30 мин,52.9,48–72 ч,1,SLA нарушен,3.1,Средняя,b2c,2024-03-16,bronze,0,1,email,normal,sla_breached
TCK-001495,2026-05-03 11:28:00,2026-05-03,2026-04-27,2026-05-01,11,7,Воскресенье,1,Вторая половина,CUST-0155,R02,Санкт-Петербург,Северо-Запад,team_b,email,account,high,21.2,15–30 мин,7.5,До 8 ч,0,SLA выполнен,3.6,Средняя,b2c,2025-09-06,bronze,0,1,email,high,sla_ok
TCK-001421,2026-06-05 14:09:00,2026-06-05,2026-06-01,2026-06-01,14,5,Пятница,0,Вторая половина,CUST-0201,R06,Ростов-на-Дону,Юг,team_f,phone,delivery,normal,5.5,5–15 мин,3.2,До 8 ч,0,SLA выполнен,5.0,Высокая,b2b,2026-02-03,gold,0,1,other,normal,sla_ok
TCK-000551,2026-06-05 17:40:00,2026-06-05,2026-06-01,2026-06-01,17,5,Пятница,0,Вторая половина,CUST-0086,R04,Екатеринбург,Урал,team_d,web_form,delivery,low,31.8,30–60 мин,38.2,24–48 ч,0,SLA выполнен,3.7,Средняя,b2c,2024-10-14,bronze,0,1,other,other,sla_ok
TCK-000929,2026-03-26 12:59:00,2026-03-26,2026-03-23,2026-03-01,12,4,Четверг,0,Первая половина,CUST-0199,R01,Москва,Центр,team_a,web_form,login,normal,35.3,30–60 мин,7.4,До 8 ч,0,SLA выполнен,4.7,Высокая,b2c,2025-06-12,bronze,0,1,other,normal,sla_ok
TCK-000489,2026-03-02 20:50:00,2026-03-02,2026-03-02,2026-03-01,20,1,Понедельник,0,Первая половина,CUST-0086,R03,Казань,Поволжье,team_c,email,technical,normal,52.8,30–60 мин,37.1,24–48 ч,1,SLA нарушен,2.9,Низкая,b2c,2024-10-14,bronze,0,1,email,normal,sla_breached
TCK-001367,2026-03-16 21:30:00,2026-03-16,2026-03-16,2026-03-01,21,1,Понедельник,0,Первая половина,CUST-0215,R03,Казань,Поволжье,team_c,chat,payment,low,19.7,15–30 мин,7.0,До 8 ч,0,SLA выполнен,5.0,Высокая,b2b,2025-07-04,gold,0,1,chat,other,sla_ok
TCK-001172,2026-05-30 11:06:00,2026-05-30,2026-05-25,2026-05-01,11,6,Суббота,1,Вторая половина,CUST-0298,R02,Санкт-Петербург,Северо-Запад,team_b,email,login,normal,26.1,15–30 мин,2.8,До 8 ч,0,SLA выполнен,5.0,Высокая,b2b,2025-05-16,silver,0,1,email,normal,sla_ok
TCK-000147,2026-06-08 15:04:00,2026-06-08,2026-06-08,2026-06-01,15,1,Понедельник,0,Вторая половина,CUST-0063,R01,Москва,Центр,team_a,web_form,login,critical,1.8,До 5 мин,4.2,До 8 ч,0,SLA выполнен,5.0,Высокая,b2c,2025-10-29,bronze,0,1,other,other,sla_ok
TCK-000403,2026-03-26 21:11:00,2026-03-26,2026-03-23,2026-03-01,21,4,Четверг,0,Первая половина,CUST-0244,R04,Екатеринбург,Урал,team_d,email,account,normal,20.2,15–30 мин,9.1,8–24 ч,0,SLA выполнен,4.2,Средняя,b2c,2025-11-29,bronze,0,1,email,normal,sla_ok
TCK-000955,2026-05-28 08:42:00,2026-05-28,2026-05-25,2026-05-01,8,4,Четверг,0,Вторая половина,CUST-0272,R03,Казань,Поволжье,team_c,chat,delivery,normal,2.5,До 5 мин,10.3,8–24 ч,0,SLA выполнен,5.0,Высокая,b2c,2025-07-06,bronze,0,1,chat,normal,sla_ok
TCK-001416,2026-04-10 11:41:00,2026-04-10,2026-04-06,2026-04-01,11,5,Пятница,0,Первая половина,CUST-0072,R06,Ростов-на-Дону,Юг,team_f,phone,technical,low,10.8,5–15 мин,26.8,24–48 ч,0,SLA выполнен,4.2,Средняя,b2c,2024-11-26,silver,0,1,other,other,sla_ok
TCK-000660,2026-05-21 15:32:00,2026-05-21,2026-05-18,2026-05-01,15,4,Четверг,0,Вторая половина,CUST-0114,R04,Екатеринбург,Урал,team_d,chat,refund,low,4.9,До 5 мин,21.3,8–24 ч,0,SLA выполнен,4.9,Высокая,b2c,2025-07-21,silver,0,1,chat,other,sla_ok
TCK-000464,2026-03-21 12:29:00,2026-03-21,2026-03-16,2026-03-01,12,6,Суббота,1,Первая половина,CUST-0152,R05,Новосибирск,Сибирь,team_e,email,refund,low,98.4,Более 60 мин,30.9,24–48 ч,0,SLA выполнен,3.6,Средняя,b2b,2025-11-25,silver,0,1,email,other,sla_ok
TCK-000187,2026-05-31 08:52:00,2026-05-31,2026-05-25,2026-05-01,8,7,Воскресенье,1,Вторая половина,CUST-0261,R01,Москва,Центр,team_a,chat,delivery,critical,2.4,До 5 мин,29.5,24–48 ч,1,SLA нарушен,3.7,Средняя,b2c,2025-11-20,bronze,0,1,chat,other,sla_breached
TCK-001148,2026-04-14 16:53:00,2026-04-14,2026-04-13,2026-04-01,16,2,Вторник,0,Первая половина,CUST-0027,R06,Ростов-на-Дону,Юг,team_f,chat,delivery,high,8.5,5–15 мин,14.4,8–24 ч,0,SLA выполнен,4.9,Высокая,b2c,2024-11-17,bronze,0,1,chat,high,sla_ok
TCK-001225,2026-03-17 13:25:00,2026-03-17,2026-03-16,2026-03-01,13,2,Вторник,0,Первая половина,CUST-0230,R05,Новосибирск,Сибирь,team_e,email,technical,normal,154.6,Более 60 мин,7.7,До 8 ч,0,SLA выполнен,2.4,Низкая,b2c,2024-08-01,bronze,0,1,email,normal,sla_ok
TCK-000609,2026-03-20 10:56:00,2026-03-20,2026-03-16,2026-03-01,10,5,Пятница,0,Первая половина,CUST-0130,R05,Новосибирск,Сибирь,team_e,web_form,payment,high,10.4,5–15 мин,2.5,До 8 ч,0,SLA выполнен,,,b2c,2024-01-10,gold,0,1,other,high,sla_ok
TCK-000144,2026-04-16 10:28:00,2026-04-16,2026-04-13,2026-04-01,10,4,Четверг,0,Первая половина,CUST-0323,R06,Ростов-на-Дону,Юг,team_f,chat,delivery,normal,1.8,До 5 мин,26.6,24–48 ч,1,SLA нарушен,3.9,Средняя,b2c,2025-03-08,silver,0,1,chat,normal,sla_breached
TCK-000752,2026-06-03 15:04:00,2026-06-03,2026-06-01,2026-06-01,15,3,Среда,0,Вторая половина,CUST-0058,R01,Москва,Центр,team_a,phone,technical,normal,9.4,5–15 мин,23.7,8–24 ч,0,SLA выполнен,4.5,Высокая,b2c,2025-01-23,bronze,0,1,other,normal,sla_ok
TCK-000982,2026-04-30 21:16:00,2026-04-30,2026-04-27,2026-04-01,21,4,Четверг,0,Вторая половина,CUST-0328,R08,Краснодар,Юг,team_f,chat,account,normal,9.3,5–15 мин,6.9,До 8 ч,0,SLA выполнен,5.0,Высокая,b2c,2024-09-06,bronze,0,1,chat,normal,sla_ok
TCK-000198,2026-05-16 20:48:00,2026-05-16,2026-05-11,2026-05-01,20,6,Суббота,1,Вторая половина,CUST-0150,R08,Краснодар,Юг,team_f,email,technical,normal,143.4,Более 60 мин,9.4,8–24 ч,0,SLA выполнен,2.8,Низкая,b2c,2026-02-26,silver,0,1,email,normal,sla_ok
TCK-000884,2026-05-06 16:59:00,2026-05-06,2026-05-04,2026-05-01,16,3,Среда,0,Вторая половина,CUST-0022,R04,Екатеринбург,Урал,team_d,email,technical,high,26.1,15–30 мин,16.3,8–24 ч,1,SLA нарушен,3.3,Средняя,b2c,2024-04-18,bronze,0,1,email,high,sla_breached
TCK-000280,2026-06-03 13:17:00,2026-06-03,2026-06-01,2026-06-01,13,3,Среда,0,Вторая половина,CUST-0262,R03,Казань,Поволжье,team_c,email,technical,normal,30.7,30–60 мин,12.5,8–24 ч,0,SLA выполнен,4.4,Средняя,b2b,2025-03-28,silver,0,1,email,normal,sla_ok
TCK-000294,2026-05-13 13:10:00,2026-05-13,2026-05-11,2026-05-01,13,3,Среда,0,Вторая половина,CUST-0035,R01,Москва,Центр,team_a,email,technical,normal,57.4,30–60 мин,28.9,24–48 ч,1,SLA нарушен,2.6,Низкая,b2c,2024-03-12,bronze,0,1,email,normal,sla_breached
TCK-001375,2026-03-20 13:56:00,2026-03-20,2026-03-16,2026-03-01,13,5,Пятница,0,Первая половина,CUST-0101,R02,Санкт-Петербург,Северо-Запад,team_b,chat,account,normal,6.5,5–15 мин,15.7,8–24 ч,0,SLA выполнен,4.8,Высокая,b2b,2024-05-19,silver,0,1,chat,normal,sla_ok
TCK-000401,2026-03-27 08:05:00,2026-03-27,2026-03-23,2026-03-01,8,5,Пятница,0,Первая половина,CUST-0308,R05,Новосибирск,Сибирь,team_e,chat,technical,normal,4.5,До 5 мин,15.3,8–24 ч,0,SLA выполнен,5.0,Высокая,b2c,2024-09-07,silver,0,1,chat,normal,sla_ok
TCK-000123,2026-05-21 16:49:00,2026-05-21,2026-05-18,2026-05-01,16,4,Четверг,0,Вторая половина,CUST-0021,R04,Екатеринбург,Урал,team_d,web_form,payment,normal,13.2,5–15 мин,4.0,До 8 ч,0,SLA выполнен,4.8,Высокая,b2b,2025-07-25,silver,0,1,other,normal,sla_ok
TCK-001208,2026-05-22 17:22:00,2026-05-22,2026-05-18,2026-05-01,17,5,Пятница,0,Вторая половина,CUST-0285,R06,Ростов-на-Дону,Юг,team_f,chat,payment,normal,4.7,До 5 мин,4.8,До 8 ч,0,SLA выполнен,5.0,Высокая,b2c,2024-04-12,silver,0,1,chat,normal,sla_ok
TCK-000203,2026-04-10 17:03:00,2026-04-10,2026-04-06,2026-04-01,17,5,Пятница,0,Первая половина,CUST-0252,R07,Нижний Новгород,Поволжье,team_c,chat,payment,low,10.0,5–15 мин,16.7,8–24 ч,0,SLA выполнен,5.0,Высокая,b2b,2024-05-24,silver,0,1,chat,other,sla_ok
TCK-000836,2026-05-28 08:58:00,2026-05-28,2026-05-25,2026-05-01,8,4,Четверг,0,Вторая половина,CUST-0151,R07,Нижний Новгород,Поволжье,team_c,chat,technical,normal,1.4,До 5 мин,12.7,8–24 ч,0,SLA выполнен,4.8,Высокая,b2b,2024-02-04,gold,0,1,chat,normal,sla_ok
TCK-000247,2026-03-31 16:00:00,2026-03-31,2026-03-30,2026-03-01,16,2,Вторник,0,Первая половина,CUST-0315,R04,Екатеринбург,Урал,team_d,email,technical,high,19.3,15–30 мин,87.5,Более 72 ч,1,SLA нарушен,,,b2c,2024-04-26,gold,0,1,email,high,sla_breached
TCK-001433,2026-05-19 11:16:00,2026-05-19,2026-05-18,2026-05-01,11,2,Вторник,0,Вторая половина,CUST-0130,R01,Москва,Центр,team_a,chat,technical,high,1.0,До 5 мин,78.8,Более 72 ч,1,SLA нарушен,3.0,Средняя,b2c,2024-01-10,gold,0,1,chat,high,sla_breached
TCK-001419,2026-04-14 18:01:00,2026-04-14,2026-04-13,2026-04-01,18,2,Вторник,0,Первая половина,CUST-0121,R01,Москва,Центр,team_a,chat,technical,high,3.4,До 5 мин,24.8,24–48 ч,1,SLA нарушен,4.2,Средняя,b2c,2025-11-24,silver,0,1,chat,high,sla_breached
TCK-001154,2026-05-14 16:13:00,2026-05-14,2026-05-11,2026-05-01,16,4,Четверг,0,Вторая половина,CUST-0281,R01,Москва,Центр,team_a,chat,technical,critical,1.6,До 5 мин,30.3,24–48 ч,1,SLA нарушен,4.4,Средняя,b2c,2025-06-29,silver,0,1,chat,other,sla_breached
TCK-000385,2026-05-12 10:49:00,2026-05-12,2026-05-11,2026-05-01,10,2,Вторник,0,Вторая половина,CUST-0276,R04,Екатеринбург,Урал,team_d,web_form,login,normal,58.8,30–60 мин,1.4,До 8 ч,0,SLA выполнен,3.8,Средняя,b2c,2026-01-13,bronze,0,1,other,normal,sla_ok
