order_id,order_date,customer_id,product_id,region_id,channel,delivery_type,quantity,unit_price,discount_pct,delivery_fee,promised_days,actual_delivery_days,order_status,payment_method,campaign,review_score
O0032823,2025-06-06,C00647,P0084,R11,app,pickup,1,1421.5,0.0407,0.0,0,0,delivered,card,none,5.0
O0032824,2025-01-31,C01138,P0098,R06,marketplace,express,1,400.48,0.0474,299.0,1,1,delivered,card,none,5.0
O0032825,2024-02-04,C06722,P0007,R09,web,standard,6,27730.78,0.0752,0.0,5,5,delivered,sbp,loyalty,5.0
O0032826,2025-10-22,C04349,P0008,R02,web,standard,-1,6590.42,0.2482,149.0,5,6,returned,card,seasonal,4.0
O0032827,2024-07-15,C05870,P0043,R04,web,pickup,1,1654.47,0.0106,0.0,0,0,delivered,sbp,none,5.0
O0032828,2024-09-13,C03205,P0098,R12,app,standard,1,459.04,0.069,0.0,4,5,delivered,sbp,loyalty,4.0
O0032829,2025-11-17,C00933,P0012,R05,app,standard,2,8081.22,0.0873,99.0,5,6,delivered,sbp,loyalty,4.0
O0032830,2025-07-26,C04236,P0001,R12,app,standard,1,23678.23,0.1171,149.0,4,4,returned,sbp,welcome,4.0
O0032831,2025-02-16,C00498,P0062,R10,web,standard,1,916.41,0.0328,0.0,3,4,delivered,card,none,3.0
O0032832,2024-07-31,C00934,P0024,R03,web,express,3,1547.44,0.0056,199.0,2,2,delivered,card,none,5.0
O0032833,2025-09-20,C02077,P0003,R06,marketplace,standard,1,22834.17,0.0737,99.0,4,3,delivered,card,promo_code,5.0
O0032834,2025-02-01,C03917,P0078,R03,web,pickup,2,1085.49,0.0289,0.0,0,0,delivered,sbp,none,5.0
O0032835,2025-02-12,C00289,P0047,R07,web,pickup,4,5543.89,0.1772,0.0,0,0,delivered,card,promo_code,5.0
O0032836,2024-06-10,C02675,P0058,R12,app,standard,1,2682.71,0.1145,0.0,5,6,delivered,sbp,promo_code,4.0
O0032837,2024-11-30,C04142,P0025,R04,app,pickup,2,5874.18,0.0088,0.0,0,0,delivered,card,none,5.0
O0032838,2024-10-12,C03478,P0098,R01,web,express,1,461.09,0.0944,199.0,2,2,delivered,sbp,promo_code,5.0
O0032839,2024-08-29,C03828,P0078,R01,app,pickup,1,940.53,0.05,0.0,0,0,delivered,card,loyalty,3.0
O0032840,2024-12-18,C06568,P0050,R11,marketplace,express,2,2680.1,0.1501,299.0,2,2,delivered,card,promo_code,5.0
O0032841,2025-10-02,C06881,P0098,R06,marketplace,pickup,2,409.55,0.0079,0.0,0,0,delivered,card,none,5.0
O0032842,2024-09-14,C05893,P0030,R04,marketplace,standard,2,1653.65,0.1866,0.0,5,5,returned,card,seasonal,4.0
O0032843,2024-07-24,C04236,P0064,R12,web,express,2,654.58,0.1684,199.0,2,2,returned,card,seasonal,3.0
O0032844,2025-10-30,C02309,P0077,R06,app,express,4,1862.45,0.0883,249.0,2,2,delivered,sbp,welcome,4.0
O0032845,2025-08-14,C04104,P0118,R12,marketplace,standard,2,1081.76,0.1159,99.0,5,6,returned,card,loyalty,2.0
O0032846,2025-03-01,C05095,P0058,R11,app,pickup,3,2422.23,0.0154,0.0,0,0,delivered,card,none,4.0
O0032847,2025-06-02,C02741,P0095,R12,app,standard,2,775.7,0.0311,0.0,3,3,returned,card,none,4.0
O0032848,2024-03-16,C03608,P0045,R01,web,standard,4,2878.47,0.0141,99.0,5,5,returned,card,none,4.0
O0032849,2025-07-19,C03476,P0003,R04,marketplace,standard,2,22798.74,0.0098,99.0,3,3,delivered,sbp,none,5.0
O0032850,2025-11-04,C05409,P0063,R03,web,standard,2,882.83,0.1545,149.0,5,5,delivered,card,seasonal,5.0
O0032851,2024-12-17,C00807,P0050,R09,app,standard,1,2798.86,0.0004,0.0,5,5,delivered,card,none,4.0
O0032852,2025-10-03,C05883,P0113,R01,web,standard,2,838.38,0.0288,0.0,4,4,delivered,sbp,none,5.0
O0032853,2025-03-04,C02774,P0078,R01,app,pickup,4,1041.75,0.2495,0.0,0,0,delivered,card,seasonal,5.0
O0032854,2024-02-03,C04115,P0016,R05,app,express,1,25642.57,0.1795,249.0,1,1,delivered,sbp,seasonal,5.0
O0032855,2024-01-13,C00206,P0078,R07,web,express,1,1076.88,0.0024,249.0,2,4,delivered,card,none,5.0
O0032856,2024-04-19,C03067,P0076,R01,app,standard,2,5267.85,0.118,0.0,3,3,delivered,card,promo_code,5.0
O0032857,2025-12-13,C03794,P0078,R04,marketplace,express,2,1092.78,0.0628,249.0,2,5,delivered,card,promo_code,4.0
O0032858,2025-12-09,C05103,P0114,R01,marketplace,standard,4,13113.61,0.1922,99.0,5,6,delivered,sbp,seasonal,3.0
O0032859,2024-02-08,C03340,P0086,R04,marketplace,standard,3,4167.01,0.1024,0.0,4,4,delivered,card,promo_code,4.0
O0032860,2024-10-21,C03953,P0077,R02,web,standard,4,2100.17,0.1389,0.0,5,8,delivered,sbp,welcome,4.0
O0032861,2025-12-04,C04612,P0092,R01,app,standard,2,2389.37,0.1385,99.0,5,4,cancelled,card,promo_code,
O0032862,2025-02-18,C04089,P0078,R05,marketplace,express,1,1114.66,0.0363,249.0,2,2,delivered,card,none,5.0
O0032863,2025-08-29,C05284,P0019,R03,app,standard,2,17180.37,0.092,0.0,5,7,delivered,card,promo_code,4.0
O0032864,2024-06-21,C05364,P0120,R10,app,pickup,1,8566.36,0.1585,0.0,0,0,delivered,card,promo_code,5.0
O0032865,2024-03-30,C03334,P0118,R05,web,pickup,2,1085.17,0.1805,0.0,0,0,delivered,card,promo_code,5.0
O0032866,2024-09-24,C05507,P0098,R09,web,standard,1,416.1,0.142,0.0,4,3,delivered,card,promo_code,4.0
O0032867,2025-06-12,C02607,P0007,R03,web,standard,4,25743.74,0.0246,0.0,5,6,delivered,card,none,3.0
O0032868,2025-11-25,C06311,P0064,R03,app,standard,2,653.21,0.0452,99.0,3,3,delivered,card,loyalty,4.0
O0032869,2025-08-20,C01897,P0098,R11,web,standard,2,371.87,0.0372,0.0,4,4,delivered,card,none,5.0
O0032870,2024-11-14,C01046,P0078,R02,app,pickup,2,1148.84,0.0405,0.0,0,0,cancelled,sbp,none,
O0032871,2024-10-23,C03121,P0013,R04,app,standard,3,3686.47,0.1393,99.0,4,5,delivered,sbp,welcome,5.0
O0032872,2025-10-22,C00531,P0003,R03,marketplace,standard,3,21490.21,0.0806,0.0,4,5,delivered,card,promo_code,4.0
O0032873,2025-01-16,C05583,P0050,R01,web,pickup,2,2712.45,0.1465,0.0,0,0,returned,card,seasonal,4.0
O0032874,2024-12-09,C04726,P0037,R04,web,standard,2,519.84,0.0422,0.0,3,6,delivered,card,none,3.0
O0032875,2024-08-23,C06657,P0003,R03,web,pickup,1,22062.9,0.0361,0.0,0,0,delivered,card,none,5.0
O0032876,2025-06-10,C02509,P0078,R11,app,standard,2,1167.61,0.0264,99.0,4,6,delivered,sbp,none,4.0
O0032877,2024-05-10,C01873,P0096,R01,app,standard,3,1356.06,0.0972,0.0,5,7,returned,card,welcome,3.0
O0032878,2024-11-02,C01122,P0098,R01,app,standard,2,413.23,0.0047,99.0,3,3,delivered,card,none,5.0
O0032879,2025-07-30,C02571,P0064,R06,web,pickup,3,686.49,0.129,0.0,0,0,delivered,sbp,promo_code,4.0
O0032880,2025-05-29,C00254,P0118,R12,marketplace,standard,2,1142.85,0.2796,0.0,4,4,delivered,card,seasonal,5.0
O0032881,2024-04-24,C06731,P0107,R05,web,standard,1,1676.82,0.0252,0.0,3,5,delivered,card,none,4.0
O0032882,2024-10-13,C03802,P0094,R02,app,pickup,1,6129.03,0.0094,0.0,0,0,delivered,card,none,4.0
O0032883,2024-11-05,C02076,P0008,R12,app,pickup,2,6814.38,0.0624,0.0,0,0,delivered,card,promo_code,5.0
O0032884,2024-07-15,C03603,P0098,R07,marketplace,pickup,2,380.48,0.0264,0.0,0,0,delivered,card,none,4.0
O0032885,2024-06-18,C04521,P0024,R01,marketplace,standard,1,1602.44,0.0427,0.0,4,4,delivered,sbp,none,5.0
O0032886,2025-01-08,C05138,P0022,R03,web,standard,2,4488.31,0.0158,0.0,5,8,delivered,sbp,none,5.0
O0032887,2024-09-28,C02378,P0098,R05,app,standard,3,426.61,0.043,0.0,3,5,delivered,card,none,4.0
O0032888,2025-04-03,C05420,P0096,R01,app,standard,3,1343.46,0.0858,0.0,3,3,delivered,card,loyalty,4.0
O0032889,2025-05-01,C06615,P0043,R06,marketplace,standard,2,1509.88,0.0408,99.0,4,4,delivered,card,none,5.0
O0032890,2025-12-08,C06962,P0050,R01,marketplace,standard,3,2406.94,0.2459,0.0,4,3,delivered,card,seasonal,4.0
O0032891,2025-03-21,C04632,P0050,R10,app,standard,2,2496.31,0.1711,0.0,5,4,delivered,card,seasonal,5.0
O0032892,2025-09-18,C01270,P0099,R04,web,standard,1,4865.07,0.0461,0.0,4,4,delivered,card,none,5.0
O0032893,2025-11-15,C02041,P0001,R06,marketplace,standard,2,23584.38,0.007,149.0,4,5,delivered,card,none,4.0
O0032894,2024-11-22,C05147,P0093,R02,app,pickup,2,969.04,0.1287,0.0,0,0,delivered,sbp,promo_code,4.0
O0032895,2024-05-28,C00555,P0045,R12,web,express,1,3262.54,0.0704,249.0,1,1,delivered,sbp,loyalty,5.0
O0032896,2024-08-19,C05953,P0007,R11,marketplace,standard,2,27861.77,0.277,149.0,5,5,delivered,card,seasonal,5.0
O0032897,2025-06-06,C04100,P0030,R09,web,standard,1,1716.6,0.1776,0.0,4,4,delivered,sbp,seasonal,4.0
O0032898,2024-09-18,C05618,P0067,R03,app,standard,4,615.28,0.139,0.0,4,4,delivered,card,welcome,5.0
O0032899,2024-04-22,C04592,P0001,R08,web,standard,1,22509.65,0.1812,0.0,3,3,delivered,card,promo_code,4.0
O0032900,2024-04-29,C00050,P0039,R12,app,standard,1,730.02,0.0179,0.0,5,6,delivered,sbp,none,3.0
O0032901,2024-09-27,C03744,P0119,R03,marketplace,standard,3,3126.8,0.0098,0.0,5,5,delivered,cash_on_delivery,none,4.0
O0032902,2024-05-03,C01311,P0078,R03,web,pickup,4,1086.58,0.1577,0.0,0,0,delivered,card,promo_code,5.0
O0032903,2025-11-18,C00840,P0008,R08,app,standard,3,6632.64,0.0409,99.0,5,5,delivered,sbp,none,4.0
O0032904,2024-01-07,C03990,P0098,R09,app,express,1,402.75,0.0199,199.0,2,2,delivered,card,none,5.0
O0032905,2024-07-14,C03925,P0098,R11,app,standard,1,466.53,0.0114,99.0,5,5,delivered,card,none,5.0
O0032906,2025-11-24,C02343,P0070,R03,app,pickup,1,2429.88,0.0881,0.0,0,0,delivered,card,welcome,5.0
O0032907,2025-09-08,C02331,P0086,R11,marketplace,standard,3,4100.23,0.0441,0.0,4,4,delivered,sbp,none,4.0
O0032908,2025-11-22,C00692,P0067,R01,web,standard,1,504.77,0.0246,0.0,4,4,cancelled,card,none,
O0032909,2025-10-26,C06654,P0037,R08,app,standard,3,560.75,0.0877,0.0,3,3,delivered,sbp,promo_code,5.0
O0032910,2024-11-19,C05917,P0114,R02,web,pickup,2,15268.68,0.0399,0.0,0,0,delivered,card,none,5.0
O0032911,2024-03-23,C02105,P0002,R02,web,standard,2,17939.19,0.1728,0.0,3,3,delivered,card,seasonal,5.0
O0032912,2025-09-26,C05932,P0108,R11,web,standard,1,2911.88,0.0248,149.0,4,6,delivered,card,none,3.0
O0032913,2024-10-24,C04797,P0101,R03,web,pickup,1,8366.61,0.013,0.0,0,0,delivered,sbp,none,4.0
O0032914,2024-04-09,C01126,P0001,R01,web,standard,1,21815.23,0.0302,0.0,3,3,cancelled,card,none,
O0032915,2025-08-15,C01457,P0084,R08,app,standard,2,1296.73,0.0457,149.0,3,3,delivered,card,none,5.0
O0032916,2024-01-24,C02661,P0101,R03,web,standard,3,8459.01,0.0469,149.0,5,7,delivered,card,none,4.0
O0032917,2024-07-02,C04536,P0077,R05,marketplace,standard,1,2131.79,0.0254,99.0,4,4,delivered,sbp,none,4.0
O0032918,2025-05-13,C03681,P0098,R04,app,express,3,386.05,0.0886,199.0,2,3,delivered,card,loyalty,3.0
O0032919,2024-07-20,C05587,P0078,R01,marketplace,standard,2,1122.69,0.1471,99.0,4,4,cancelled,card,welcome,
O0032920,2024-03-01,C00369,P0002,R04,app,standard,2,18235.5,0.0479,0.0,3,2,delivered,card,loyalty,4.0
O0032921,2025-06-04,C00957,P0035,R06,web,standard,3,995.0,0.1227,99.0,5,5,delivered,sbp,promo_code,4.0
O0032922,2024-09-05,C04506,P0098,R01,web,express,1,383.06,0.1633,199.0,2,2,delivered,card,seasonal,5.0
O0032923,2025-11-18,C04996,P0049,R11,web,standard,3,2330.19,0.2143,149.0,5,6,delivered,card,seasonal,4.0
O0032924,2024-02-28,C01369,P0098,R01,web,pickup,3,419.62,0.0489,0.0,0,0,delivered,card,none,4.0
O0032925,2024-10-07,C06212,P0022,R05,app,express,1,4307.81,0.0007,249.0,1,1,delivered,card,none,5.0
O0032926,2025-11-08,C04940,P0064,R01,web,standard,1,704.32,0.009,99.0,3,3,returned,cash_on_delivery,none,3.0
O0032927,2024-03-12,C01154,P0005,R08,app,pickup,5,14550.83,0.0109,0.0,0,0,delivered,card,none,5.0
O0032928,2025-10-26,C04974,P0014,R02,web,standard,2,18626.21,0.2608,0.0,4,4,delivered,card,seasonal,5.0
O0032929,2025-09-29,C01519,P0086,R05,web,standard,1,3833.9,0.086,0.0,5,5,delivered,cash_on_delivery,loyalty,4.0
O0032930,2024-04-23,C01116,P0077,R05,app,standard,1,2234.16,0.0657,0.0,4,4,returned,sbp,loyalty,3.0
O0032931,2025-02-23,C06560,P0078,R06,app,pickup,2,1114.12,0.1694,0.0,0,0,delivered,card,promo_code,5.0
O0032932,2024-04-13,C00512,P0078,R01,marketplace,standard,2,1031.37,0.0225,0.0,3,4,delivered,card,none,3.0
O0032933,2025-11-23,C01945,P0107,R04,marketplace,standard,1,1776.1,0.0526,0.0,4,5,delivered,sbp,loyalty,4.0
O0032934,2025-12-24,C02357,P0097,R05,app,standard,3,1898.43,0.0835,149.0,4,4,cancelled,card,welcome,
O0032935,2024-10-06,C04390,P0025,R01,web,standard,2,5822.66,0.0269,149.0,5,5,delivered,card,none,5.0
O0032936,2025-12-11,C06463,P0078,R05,app,standard,1,1023.23,0.0908,99.0,5,6,delivered,sbp,loyalty,3.0
O0032937,2024-08-15,C02774,P0012,R01,web,standard,2,7066.99,0.0825,99.0,5,5,delivered,sbp,welcome,4.0
O0032938,2025-03-31,C04835,P0086,R10,app,standard,1,4005.76,0.0555,0.0,5,6,delivered,card,loyalty,4.0
O0032939,2024-07-21,C02658,P0039,R01,app,standard,2,653.43,0.1973,99.0,5,6,delivered,sbp,seasonal,3.0
O0032940,2024-01-20,C05912,P0008,R02,app,standard,1,6763.64,0.0289,0.0,4,6,delivered,sbp,none,4.0
O0032941,2024-10-08,C05862,P0075,R02,app,pickup,2,2222.79,0.0184,0.0,0,0,delivered,card,none,4.0
O0032942,2024-12-01,C04760,P0086,R05,web,express,5,3865.06,0.0362,299.0,1,1,delivered,card,none,4.0
O0032943,2024-06-13,C02212,P0112,R05,web,standard,2,11689.99,0.1627,0.0,4,5,delivered,card,seasonal,3.0
O0032944,2025-01-16,C01082,P0003,R01,app,standard,2,21137.39,0.0348,0.0,4,4,cancelled,card,none,
O0032945,2025-11-25,C02683,P0090,R08,marketplace,standard,2,593.3,0.1174,149.0,4,5,delivered,sbp,loyalty,3.0
O0032946,2025-09-13,C03728,P0096,R06,marketplace,express,2,1355.35,0.0403,249.0,1,1,cancelled,card,none,
O0032947,2024-11-15,C02440,P0078,R08,marketplace,standard,2,1096.34,0.0261,149.0,4,5,delivered,sbp,none,3.0
O0032948,2024-11-19,C01953,P0076,R03,app,pickup,1,5157.34,0.0377,0.0,0,0,delivered,card,none,4.0
O0032949,2025-10-20,C01859,P0001,R11,app,standard,2,23752.08,0.0123,99.0,3,2,delivered,card,none,4.0
O0032950,2025-03-05,C04696,P0101,R02,web,standard,3,9009.1,0.0424,99.0,5,7,delivered,card,none,3.0
O0032951,2024-11-18,C05879,P0078,R09,app,express,2,1162.59,0.1492,249.0,1,1,delivered,card,seasonal,4.0
O0032952,2024-08-17,C03580,P0063,R01,app,standard,2,970.06,0.2156,149.0,5,5,cancelled,sbp,seasonal,
O0032953,2025-11-30,C05028,P0096,R02,web,standard,2,1269.84,0.033,149.0,3,2,delivered,card,none,4.0
O0032954,2024-12-25,C01380,P0097,R08,web,express,2,1942.31,0.0246,199.0,1,4,delivered,card,none,3.0
O0032955,2024-09-21,C00750,P0021,R02,app,express,1,3400.13,0.2568,249.0,1,3,delivered,card,seasonal,4.0
O0032956,2025-11-08,C02080,P0112,R08,web,express,3,11315.43,0.0029,249.0,1,4,delivered,sbp,none,4.0
O0032957,2025-06-02,C01081,P0046,R02,app,standard,2,765.37,0.0294,149.0,4,7,delivered,sbp,none,3.0
O0032958,2025-11-01,C00733,P0077,R02,app,standard,3,2179.53,0.0429,99.0,5,5,delivered,card,none,5.0
O0032959,2024-09-03,C04014,P0119,R02,app,pickup,1,2876.65,0.2085,0.0,0,0,delivered,card,promo_code,5.0
O0032960,2025-12-20,C01199,P0003,R07,app,pickup,1,21803.13,0.0038,0.0,0,0,delivered,card,none,5.0
O0032961,2025-10-23,C04356,P0041,R02,marketplace,standard,4,2909.03,0.0966,0.0,5,4,delivered,card,welcome,4.0
O0032962,2025-04-27,C04318,P0090,R01, WEB ,express,2,627.12,0.0063,299.0,1,0,delivered,sbp,none,4.0
O0032963,2025-12-19,C00009,P0088,R03,web,express,5,5027.11,0.0555,199.0,1,3,delivered,card,loyalty,4.0
O0032964,2024-11-30,C06368,P0003,R02,web,standard,3,20960.41,0.1022,99.0,4,7,delivered,sbp,loyalty,4.0
O0032965,2025-01-02,C00693,P0098,R02,app,express,2,457.99,0.0481,249.0,2,1,delivered,card,none,4.0
O0032966,2025-03-26,C00370,P0073,R05,app,pickup,3,395.29,0.0341,0.0,0,0,delivered,card,none,5.0
O0032967,2025-08-20,C06246,P0047,R01,marketplace,express,2,4560.93,0.1191,299.0,2,2,delivered,sbp,welcome,5.0
O0032968,2025-06-20,C01470,P0049,R05,app,pickup,2,2154.72,0.0377,0.0,0,0,returned,card,none,3.0
O0032969,2025-11-18,C03593,P0098,R11,web,express,3,418.54,0.0555,299.0,1,2,delivered,card,loyalty,3.0
O0032970,2024-12-16,C03980,P0075,R09,web,express,1,2247.81,0.0994,299.0,2,2,delivered,card,loyalty,5.0
O0032971,2025-03-03,C00619,P0098,R05,app,express,3,412.42,0.1418,249.0,2,2,delivered,card,promo_code,4.0
O0032972,2024-11-17,C01085,P0095,R02,web,pickup,2,747.83,0.1324,0.0,0,0,delivered,sbp,seasonal,5.0
O0032973,2025-08-26,C02572,P0012,R02,app,express,2,7275.45,0.113,199.0,2,3,delivered,card,loyalty,4.0
O0032974,2025-07-03,C03191,P0001,R10,web,standard,1,21540.25,0.187,0.0,4,4,delivered,card,promo_code,4.0
O0032975,2025-12-08,C04392,P0055,R05,web,pickup,1,1262.21,0.0358,0.0,0,0,delivered,card,none,5.0
O0032976,2025-12-15,C05529,P0117,R10,web,standard,1,4408.14,0.0408,0.0,5,5,delivered,card,none,4.0
O0032977,2025-02-24,C03615,P0024,R01,app,standard,1,1601.37,0.1068,0.0,4,4,delivered,cash_on_delivery,welcome,5.0
O0032978,2024-02-05,C01125,P0015,R06,marketplace,express,2,18777.22,0.0441,249.0,1,2,delivered,cash_on_delivery,loyalty,3.0
O0032979,2025-03-18,C04571,P0040,R08,marketplace,standard,4,3691.15,0.1819,0.0,4,6,delivered,sbp,seasonal,3.0
O0032980,2025-05-07,C03704,P0098,R06,web,standard,2,420.39,0.2036,149.0,4,5,delivered,sbp,promo_code,4.0
O0032981,2024-03-02,C03755,P0098,R08,marketplace,pickup,2,428.99,0.017,0.0,0,0,delivered,sbp,none,5.0
O0032982,2024-06-02,C05290,P0098,R02,web,standard,2,401.77,0.009,149.0,4,4,delivered,card,none,4.0
O0032983,2025-10-20,C06317,P0003,R04,app,standard,2,22717.06,0.1645,149.0,4,3,delivered,cash_on_delivery,seasonal,5.0
O0032984,2024-11-26,C02479,P0114,R03,web,express,2,15177.24,0.1459,249.0,2,2,cancelled,cash_on_delivery,seasonal,
O0032985,2025-11-21,C04651,P0063,R02,web,pickup,2,974.46,0.0206,0.0,0,0,delivered,card,none,4.0
O0032986,2024-09-19,C05470,P0064,R09,app,standard,3,683.29,0.0447,0.0,4,4,delivered,card,none,5.0
O0032987,2025-12-21,C01675,P0098,R01,app,express,3,434.82,0.1093,249.0,1,1,delivered,card,loyalty,4.0
O0032988,2025-05-28,C04022,P0114,R03,app,standard,1,14181.47,0.0091,0.0,4,4,delivered,card,none,4.0
O0032989,2025-07-27,C06575,P0005,R07,app,pickup,2,15527.96,0.2004,0.0,0,0,delivered,sbp,promo_code,4.0
O0032990,2025-03-28,C05267,P0031,R08,app,pickup,3,654.29,0.1019,0.0,0,0,delivered,card,loyalty,4.0
O0032991,2025-02-10,C00253,P0003,R12,web,standard,1,20503.6,0.1249,99.0,5,7,delivered,card,seasonal,4.0
O0032992,2025-07-10,C02916,P0015,R09,web,express,1,18638.54,0.0322,299.0,1,2,delivered,card,none,4.0
O0032993,2024-06-18,C02357,P0055,R05,marketplace,express,1,1221.57,0.0282,299.0,2,2,delivered,sbp,none,5.0
O0032994,2024-12-25,C06195,P0012,R02,app,express,2,6712.25,0.1067,299.0,2,1,delivered,cash_on_delivery,promo_code,3.0
O0032995,2025-12-06,C03055,P0031,R03,app,standard,2,597.93,0.0071,99.0,5,5,delivered,sbp,none,4.0
O0032996,2025-11-06,C00756,P0098,R01,web,express,3,377.77,0.1242,249.0,2,2,delivered,card,welcome,5.0
O0032997,2025-11-26,C04623,P0111,R03,app,express,4,7026.59,0.0088,299.0,1,0,delivered,card,none,4.0
O0032998,2025-09-04,C06713,P0050,R03,app,standard,2,2319.24,0.131,149.0,3,3,returned,sbp,welcome,4.0
O0032999,2025-08-23,C04070,P0067,R01,web,standard,2,540.55,0.1151,149.0,5,5,cancelled,sbp,welcome,
O0033000,2025-11-23,C00893,P0010,R01,web,standard,2,2716.67,0.034,149.0,5,5,delivered,sbp,none,4.0
O0033001,2025-08-08,C06041,P0037,R02,app,standard,1,503.92,0.2459,99.0,4,4,delivered,card,seasonal,5.0
O0033002,2024-03-21,C01877,P0050,R01,web,express,1,2749.77,0.0228,199.0,2,2,delivered,card,none,4.0
O0033003,2025-03-09,C01344,P0012,R06,web,standard,1,6837.99,0.0282,0.0,4,5,delivered,card,none,4.0
O0033004,2024-02-05,C05942,P0097,R05,app,standard,3,2143.39,0.1462,149.0,4,4,delivered,sbp,welcome,4.0
O0033005,2024-05-31,C05192,P0117,R01,app,standard,4,4098.12,0.0039,149.0,3,3,delivered,sbp,none,4.0
O0033006,2025-06-01,C06080,P0109,R06,app,standard,4,11537.59,0.046,0.0,4,4,delivered,card,loyalty,4.0
O0033007,2025-11-21,C04686,P0012,R12,web,standard,2,7158.53,0.0319,0.0,5,5,delivered,sbp,none,4.0
O0033008,2024-01-14,C04993,P0118,R07,web,standard,1,1124.32,0.021,149.0,5,6,delivered,card,none,3.0
O0033009,2025-08-02,C02513,P0003,R01,app,standard,3,20018.42,0.0491,99.0,4,4,cancelled,card,loyalty,
O0033010,2024-12-09,C01068,P0007,R01,app,standard,1,25631.49,0.2158,99.0,4,3,delivered,sbp,seasonal,4.0
O0033011,2025-09-19,C00692,P0098,R01,web,standard,2,447.01,0.0618,99.0,5,5,delivered,sbp,loyalty,5.0
O0033012,2025-04-25,C01507,P0098,R11,marketplace,express,2,448.21,0.0328,249.0,1,3,delivered,card,none,5.0
O0033013,2025-03-19,C00755,P0114,R12,app,standard,1,15096.2,0.0176,0.0,4,4,delivered,sbp,none,5.0
O0033014,2024-11-23,C05753,P0004,R02,web,express,1,8637.55,0.0084,299.0,2,3,delivered,card,none,4.0
O0033015,2024-10-07,C03771,P0107,R08,marketplace,express,1,1595.19,0.0189,249.0,2,2,delivered,sbp,none,4.0
O0033016,2025-01-03,C03286,P0107,R08,web,standard,2,1679.36,0.2102,99.0,4,6,delivered,sbp,promo_code,4.0
O0033017,2025-05-27,C02622,P0114,R02,web,express,2,13707.35,0.1271,249.0,1,1,returned,card,loyalty,4.0
O0033018,2024-10-27,C05192,P0105,R01,app,express,2,1247.78,0.0605,199.0,1,1,delivered,cash_on_delivery,promo_code,4.0
O0033019,2024-12-25,C00426,P0005,R03,web,express,2,15506.96,0.075,249.0,1,1,delivered,card,loyalty,5.0
O0033020,2025-03-25,C00796,P0078,R01,app,standard,3,1059.11,0.0328,149.0,3,2,delivered,sbp,none,5.0
O0033021,2024-01-03,C06601,P0012,R03,app,standard,1,7460.69,0.1958,99.0,4,3,delivered,card,promo_code,4.0
O0033022,2024-06-29,C00871,P0067,R02,app,standard,2,571.53,0.0026,0.0,3,3,delivered,card,none,4.0
O0033023,2024-06-05,C01359,P0017,R07,app,standard,1,16045.25,0.0032,149.0,4,5,delivered,card,none,5.0
O0033024,2025-10-24,C00910,P0055,R05,app,standard,2,1189.56,0.0906,0.0,4,4,returned,card,welcome,4.0
O0033025,2025-11-08,C00871,P0114,R02,app,pickup,3,14090.72,0.0268,0.0,0,0,delivered,card,none,5.0
O0033026,2024-06-02,C05040,P0046,R01,app,pickup,2,696.99,0.2736,0.0,0,0,delivered,sbp,seasonal,4.0
O0033027,2025-06-17,C05620,P0034,R07,app,express,2,7625.58,0.0096,299.0,1,3,delivered,card,none,3.0
O0033028,2024-11-17,C04260,P0074,R05,app,standard,1,974.61,0.1053,149.0,3,2,delivered,card,promo_code,5.0
O0033029,2025-02-14,C02822,P0062,R02,web,standard,2,766.76,0.0366,0.0,3,5,delivered,card,none,3.0
O0033030,2024-11-14,C01601,P0117,R06,app,express,4,4531.29,0.1387,199.0,1,3,delivered,card,seasonal,3.0
O0033031,2024-12-15,C00848,P0083,R05,marketplace,pickup,2,2163.07,0.1221,0.0,0,0,delivered,card,seasonal,5.0
O0033032,2025-06-10,C04390,P0078,R01,app,standard,2,1101.31,0.1045,0.0,5,4,delivered,sbp,welcome,5.0
O0033033,2024-08-26,C04937,P0038,R12,web,standard,2,772.5,0.0333,0.0,5,7,delivered,cash_on_delivery,none,5.0
O0033034,2024-01-20,C06312,P0030,R03,web,express,1,1810.3,0.0448,249.0,1,1,delivered,sbp,none,5.0
O0033035,2025-01-02,C03771,P0003,R08,web,standard,2,22409.63,0.2661,99.0,4,4,delivered,card,seasonal,5.0
O0033036,2024-03-27,C02080,P0107,R08,app,standard,1,1523.04,0.122,0.0,4,4,delivered,card,seasonal,5.0
O0033037,2025-12-09,C01603,P0003,R06,app,standard,1,20755.97,0.0004,99.0,4,4,delivered,sbp,none,5.0
O0033038,2024-10-03,C04543,P0098,R02,web,standard,2,392.63,0.0252,0.0,4,3,delivered,card,none,5.0
O0033039,2024-01-20,C00162,P0075,R03,web,express,1,2392.39,0.1211,199.0,2,2,delivered,sbp,welcome,4.0
O0033040,2024-12-21,C04507,P0018,R02,web,standard,1,2631.55,0.1621,0.0,4,5,delivered,cash_on_delivery,seasonal,3.0
O0033041,2024-09-18,C06628,P0040,R01,app,standard,4,3581.82,0.2038,0.0,4,4,delivered,sbp,seasonal,4.0
O0033042,2025-06-07,C06611,P0025,R08,web,standard,3,5501.4,0.0354,0.0,5,5,delivered,card,none,4.0
O0033043,2025-06-23,C03944,P0078,R03,app,standard,2,1082.77,0.0225,0.0,4,4,delivered,card,none,5.0
O0033044,2025-06-17,C03253,P0078,R06,web,standard,1,1075.21,0.046,0.0,4,4,delivered,card,loyalty,5.0
