customer_id,registration_date,home_region_id,customer_type,acquisition_channel,loyalty_level
C05852,2022-06-30,R08,B2B,organic,Silver
C05853,2022-03-20,R03,B2C,organic,New
C05854,2022-02-06,R06,B2C,organic,Bronze
C05855,2023-08-18,R02,B2C,referral,New
C05856,2023-10-31,R01,B2C,referral,New
C05857,2024-05-04,R05,B2C,paid_search,Silver
C05858,2024-02-23,R07,B2C,organic,New
C05859,2024-01-05,R02,B2C,paid_search,New
C05860,2025-09-29,R04,B2C,social,Bronze
C05861,2022-12-09,R04,B2C,paid_search,Bronze
C05862,2024-09-02,R02,B2B,organic,Gold
C05863,2022-04-19,R06,B2C,paid_search,Gold
C05864,2025-03-07,R01,B2C,social,Bronze
C05865,2023-05-12,R05,B2C,partner,New
C05866,2023-04-20,R01,B2C,organic,Bronze
C05867,2022-07-05,R05,B2C,partner,Bronze
C05868,2023-11-28,R03,B2C,paid_search,Bronze
C05869,2023-07-02,R04,B2C,social,New
C05870,2025-08-26,R04,B2C,referral,New
C05871,2022-09-01,R11,B2C,paid_search,New
C05872,2023-07-26,R05,B2C,organic,Bronze
C05873,2025-05-17,R09,B2C,organic,Silver
C05874,2025-01-10,R02,B2C,referral,Gold
C05875,2024-11-12,R03,B2C,paid_search,New
C05876,2023-12-22,R01,B2C,paid_search,Silver
C05877,2025-04-10,R04,B2C,social,New
C05878,2022-11-03,R07,B2C,organic,New
C05879,2025-01-13,R09,B2C,organic,Silver
C05880,2024-03-05,R06,B2B,referral,New
C05881,2023-04-25,R07,B2C,paid_search,Gold
C05882,2022-10-26,R02,B2C,organic,Gold
C05883,2023-12-16,R01,B2C,paid_search,New
C05884,2022-01-05,R09,B2C,partner,New
C05885,2024-09-05,R02,B2B,organic,New
C05886,2022-11-19,R01,B2B,organic,Gold
C05887,2023-06-17,R11,B2B,paid_search,New
C05888,2022-09-22,R12,B2C,organic,Silver
C05889,2023-09-30,R06,B2C,organic,Bronze
C05890,2023-05-23,R03,B2C,organic,Silver
C05891,2022-09-15,R09,B2C,organic,New
C05892,2025-05-01,R02,B2C,social,Silver
C05893,2024-11-05,R04,B2C,organic,Silver
C05894,2023-06-15,R03,B2C,paid_search,New
C05895,2022-03-20,R11,B2C,social,New
C05896,2025-03-03,R11,B2C,organic,Bronze
C05897,2024-08-12,R07,B2C,organic,Bronze
C05898,2024-01-31,R01,B2C,partner,Silver
C05899,2024-04-07,R05,B2C,social,Bronze
C05900,2022-01-11,R02,B2C,social,Gold
C05901,2023-10-11,R10,B2C,paid_search,New
C05902,2022-09-16,R01,B2C,partner,Silver
C05903,2024-06-10,R01,B2C,organic,Gold
C05904,2025-06-28,R07,B2C,organic,Silver
C05905,2023-12-28,R04,B2C,referral,Gold
C05906,2024-04-07,R09,B2C,organic,Bronze
C05907,2024-07-02,R01,B2C,paid_search,Silver
C05908,2025-06-26,R09,B2C,organic,New
C05909,2022-02-22,R01,B2C,paid_search,Bronze
C05910,2023-03-01,R01,B2C,social,Bronze
C05911,2023-01-03,R04,B2C,paid_search,Gold
C05912,2024-09-07,R02,B2C,paid_search,Gold
C05913,2023-09-06,R06,B2C,organic,Bronze
C05914,2024-11-22,R01,B2C,organic,Silver
C05915,2023-10-09,R01,B2C,social,Silver
C05916,2025-08-28,R08,B2C,organic,Silver
C05917,2024-11-15,R02,B2C,social,New
C05918,2022-01-25,R07,B2C,paid_search,Bronze
C05919,2025-09-15,R08,B2C,paid_search,Bronze
C05920,2025-07-27,R01,B2C,paid_search,Silver
C05921,2022-03-01,R08,B2C,referral,Silver
C05922,2023-06-21,R02,B2C,paid_search,Silver
C05923,2025-08-21,R03,B2C,organic,Gold
C05924,2025-02-21,R01,B2C,partner,Bronze
C05925,2023-10-04,R09,B2C,organic,Silver
C05926,2024-01-16,R06,B2B,referral,Bronze
C05927,2022-02-10,R05,B2C,organic,Silver
C05928,2024-02-13,R12,B2C,paid_search,Bronze
C05929,2024-07-01,R03,B2C,paid_search,Gold
C05930,2023-05-07,R10,B2C,organic,Silver
C05931,2023-02-24,R08,B2C,social,Silver
C05932,2025-02-08,R11,B2C,organic,Bronze
C05933,2023-09-07,R11,B2C,paid_search,Bronze
C05934,2022-12-28,R12,B2C,referral,Gold
C05935,2023-05-29,R01,B2C,social,Gold
C05936,2023-11-05,R09,B2B,paid_search,Gold
C05937,2022-12-22,R09,B2C,paid_search,Silver
C05938,2024-02-06,R07,B2C,organic,Silver
C05939,2025-03-25,R02,B2C,partner,New
C05940,2024-10-13,R12,B2C,social,Silver
C05941,2022-11-13,R02,B2C,social,Bronze
C05942,2023-10-08,R05,B2C,paid_search,Gold
C05943,2024-01-15,R05,B2C,paid_search,New
C05944,2024-07-20,R02,B2C,organic,Gold
C05945,2024-11-01,R08,B2C,organic,Bronze
C05946,2023-10-27,R01,B2C,paid_search,New
C05947,2023-03-08,R07,B2C,organic,Silver
C05948,2024-06-21,R10,B2C,organic,Silver
C05949,2022-06-22,R03,B2C,paid_search,Silver
C05950,2024-07-11,R08,B2C,paid_search,Silver
C05951,2025-05-12,R01,B2C,paid_search,Bronze
C05952,2024-08-29,R10,B2C,referral,New
C05953,2023-08-17,R11,B2C,social,Gold
C05954,2025-02-01,R01,B2C,organic,Gold
C05955,2023-12-30,R07,B2C,referral,Silver
C05956,2024-01-11,R05,B2C,paid_search,New
C05957,2025-03-12,R05,B2C,paid_search,Silver
C05958,2022-09-22,R07,B2C,referral,Bronze
C05959,2024-12-03,R05,B2C,organic,Gold
C05960,2024-07-19,R06,B2C,social,New
C05961,2023-12-26,R02,B2C,organic,New
C05962,2022-04-16,R03,B2C,organic,New
C05963,2024-11-14,R10,B2C,paid_search,Silver
C05964,2022-10-27,R01,B2C,organic,Silver
C05965,2025-05-10,R06,B2C,organic,Silver
C05966,2024-12-20,R02,B2C,paid_search,Bronze
C05967,2023-05-13,R10,B2C,paid_search,Gold
C05968,2023-08-19,R06,B2C,paid_search,Bronze
C05969,2022-02-04,R03,B2C,organic,New
C05970,2023-11-13,R02,B2C,paid_search,Silver
C05971,2022-03-21,R04,B2C,paid_search,Bronze
C05972,2025-09-13,R12,B2C,paid_search,Silver
C05973,2024-05-26,R05,B2C,social,Bronze
C05974,2022-11-18,R04,B2C,partner,Silver
C05975,2025-01-05,R08,B2C,organic,New
C05976,2022-01-27,R03,B2C,paid_search,Bronze
C05977,2024-01-23,R04,B2C,referral,Bronze
C05978,2022-06-02,R03,B2C,social,Silver
C05979,2022-03-16,R01,B2C,partner,Bronze
C05980,2022-12-01,R08,B2C,social,New
C05981,2023-02-07,R10,B2C,social,Bronze
C05982,2024-09-20,R11,B2C,organic,Bronze
C05983,2025-05-04,R10,B2C,organic,New
C05984,2024-11-28,R04,B2C,social,Silver
C05985,2024-10-09,R02,B2B,paid_search,Bronze
C05986,2024-02-14,R06,B2C,referral,Bronze
C05987,2023-05-24,R12,B2C,partner,Bronze
C05988,2022-12-16,R08,B2B,organic,Bronze
C05989,2025-07-18,R05,B2C,paid_search,Silver
C05990,2023-12-16,R07,B2C,referral,Silver
C05991,2024-02-12,R08,B2C,referral,Silver
C05992,2022-01-21,R11,B2C,referral,Bronze
C05993,2023-09-19,R08,B2C,social,Bronze
C05994,2024-07-22,R04,B2C,partner,New
C05995,2023-11-09,R02,B2C,paid_search,Bronze
C05996,2024-04-20,R05,B2C,organic,Gold
C05997,2025-01-13,R03,B2C,organic,New
C05998,2022-01-30,R11,B2C,paid_search,New
C05999,2025-05-23,R05,B2C,referral,Silver
C06000,2025-01-23,R04,B2C,paid_search,Bronze
C06001,2023-07-29,R03,B2C,social,Gold
C06002,2024-11-11,R07,B2C,paid_search,New
C06003,2022-04-02,R05,B2C,social,Gold
C06004,2023-02-26,R01,B2C,organic,Silver
C06005,2022-05-28,R10,B2C,paid_search,Silver
C06006,2024-05-19,R03,B2C,organic,Bronze
C06007,2025-03-18,R04,B2C,paid_search,Bronze
C06008,2024-04-03,R02,B2C,paid_search,New
C06009,2024-09-01,R05,B2C,social,Silver
C06010,2022-07-16,R07,B2C,paid_search,New
C06011,2025-07-02,R10,B2C,partner,New
C06012,2022-09-22,R01,B2B,referral,Bronze
C06013,2023-12-22,R12,B2B,organic,Gold
C06014,2024-07-24,R07,B2C,organic,Bronze
C06015,2025-03-18,R02,B2C,organic,Bronze
C06016,2025-07-02,R02,B2C,organic,Silver
C06017,2024-03-30,R02,B2C,organic,Gold
C06018,2024-02-28,R10,B2C,referral,Silver
C06019,2023-07-26,R02,B2C,partner,Bronze
C06020,2024-02-17,R04,B2C,organic,New
C06021,2024-07-12,R07,B2C,social,New
C06022,2024-06-04,R10,B2C,referral,Bronze
C06023,2024-03-21,R07,B2C,paid_search,Bronze
C06024,2023-08-27,R08,B2C,referral,Bronze
C06025,2022-09-25,R02,B2C,partner,Bronze
C06026,2022-03-16,R10,B2C,partner,Bronze
C06027,2023-07-31,R02,B2C,social,Silver
C06028,2023-06-27,R01,B2C,paid_search,New
C06029,2024-04-12,R12,B2C,organic,Gold
C06030,2025-05-17,R02,B2C,partner,Silver
C06031,2024-08-18,R01,B2C,organic,Bronze
C06032,2025-01-06,R06,B2C,paid_search,Bronze
C06033,2024-03-02,R03,B2C,organic,Gold
C06034,2025-06-23,R01,B2C,paid_search,Gold
C06035,2025-07-10,R06,B2C,organic,Bronze
C06036,2022-07-29,R08,B2C,referral,New
C06037,2024-05-25,R09,B2C,paid_search,Gold
C06038,2023-11-24,R01,B2C,paid_search,Silver
C06039,2025-08-23,R05,B2C,paid_search,Silver
C06040,2024-03-11,R09,B2B,paid_search,Bronze
C06041,2022-01-22,R02,B2B,referral,Silver
C06042,2022-10-15,R02,B2C,referral,Bronze
C06043,2022-06-27,R01,B2C,referral,Bronze
C06044,2022-10-03,R05,B2C,paid_search,Silver
C06045,2022-05-12,R02,B2C,referral,Bronze
C06046,2024-12-06,R08,B2C,paid_search,Bronze
C06047,2023-11-08,R12,B2C,social,Silver
C06048,2024-07-08,R02,B2C,social,Silver
C06049,2025-09-30,R07,B2C,paid_search,Gold
C06050,2024-06-04,R02,B2C,paid_search,Bronze
C06051,2023-10-19,R01,B2C,social,Bronze
C06052,2023-01-01,R08,B2C,organic,Bronze
C06053,2024-10-29,R04,B2C,social,Bronze
C06054,2023-11-25,R11,B2C,paid_search,New
C06055,2024-11-02,R05,B2C,social,Silver
C06056,2022-02-01,R01,B2C,referral,Bronze
C06057,2022-08-12,R04,B2C,organic,Bronze
C06058,2022-06-27,R02,B2B,organic,New
C06059,2024-07-21,R10,B2B,paid_search,Bronze
C06060,2023-12-11,R07,B2C,organic,New
C06061,2023-03-10,R03,B2C,organic,Silver
C06062,2023-02-28,R05,B2C,social,Bronze
C06063,2024-04-10,R07,B2C,organic,Gold
C06064,2025-08-15,R09,B2C,social,Bronze
C06065,2025-09-24,R01,B2C,organic,Silver
C06066,2023-10-08,R01,B2C,organic,Silver
C06067,2024-07-06,R01,B2B,paid_search,Gold
C06068,2022-04-25,R03,B2C,partner,Gold
C06069,2025-07-18,R04,B2C,paid_search,New
C06070,2022-01-25,R01,B2C,paid_search,Bronze
C06071,2023-04-14,R04,B2C,paid_search,Silver
C06072,2024-09-19,R04,B2C,paid_search,Bronze
C06073,2025-08-20,R01,B2C,social,Silver
C06074,2022-08-23,R11,B2C,organic,Silver
C06075,2024-06-23,R06,B2C,organic,New
C06076,2022-09-15,R03,B2C,paid_search,New
C06077,2022-03-10,R05,B2C,social,Silver
C06078,2023-08-04,R03,B2C,referral,Silver
C06079,2024-02-29,R10,B2C,social,Silver
C06080,2022-12-28,R06,B2C,social,Silver
C06081,2025-08-25,R05,B2C,paid_search,New
C06082,2024-04-24,R11,B2C,paid_search,New
C06083,2023-08-24,R09,B2C,social,Bronze
C06084,2023-10-27,R09,B2C,organic,Bronze
C06085,2023-09-28,R02,B2C,partner,Silver
C06086,2022-06-02,R01,B2B,paid_search,Silver
C06087,2024-04-10,R07,B2C,social,Gold
C06088,2024-12-10,R04,B2C,paid_search,Bronze
C06089,2023-07-31,R07,B2B,referral,Bronze
C06090,2023-08-07,R08,B2C,organic,Bronze
C06091,2025-05-31,R02,B2C,referral,New
C06092,2024-04-16,R02,B2C,organic,New
C06093,2023-02-12,R05,B2C,organic,Bronze
C06094,2022-01-06,R02,B2B,referral,Bronze
C06095,2025-02-01,R07,B2C,organic,New
C06096,2024-05-07,R08,B2C,social,Silver
C06097,2024-05-07,R04,B2C,paid_search,Silver
C06098,2023-01-23,R08,B2C,partner,New
C06099,2022-09-12,R05,B2C,referral,Silver
C06100,2023-11-08,R08,B2C,paid_search,New
C06101,2024-11-03,R02,B2C,referral,Bronze
C06102,2023-02-12,R08,B2C,organic,Silver
C06103,2023-12-23,R08,B2C,social,Bronze
C06104,2025-09-25,R02,B2C,social,Silver
C06105,2022-10-28,R05,B2C,social,Bronze
C06106,2022-11-13,R10,B2C,social,New
C06107,2022-11-20,R02,B2C,referral,Bronze
C06108,2025-06-03,R08,B2C,paid_search,Bronze
C06109,2023-12-25,R12,B2C,partner,New
C06110,2025-06-10,R10,B2C,organic,Bronze
C06111,2025-07-21,R03,B2B,paid_search,New
C06112,2023-07-31,R06,B2C,referral,Bronze
C06113,2022-03-17,R12,B2C,organic,Silver
C06114,2023-02-21,R06,B2C,paid_search,Silver
C06115,2024-01-15,R01,B2C,referral,Silver
C06116,2023-06-06,R01,B2C,paid_search,Silver
C06117,2022-01-04,R09,B2C,organic,Gold
C06118,2025-09-16,R04,B2B,organic,Bronze
C06119,2023-02-20,R02,B2C,organic,Silver
C06120,2024-04-27,R03,B2C,organic,Silver
C06121,2025-07-20,R08,B2C,organic,Silver
C06122,2024-01-16,R04,B2C,referral,Silver
C06123,2024-08-08,R10,B2C,organic,Gold
C06124,2022-02-19,R08,B2C,referral,Bronze
C06125,2024-08-11,R12,B2C,partner,Gold
C06126,2025-03-06,R10,B2C,paid_search,Bronze
C06127,2025-06-11,R02,B2B,partner,New
C06128,2022-04-25,R07,B2C,organic,New
C06129,2022-11-09,R01,B2C,social,Bronze
C06130,2022-03-06,R12,B2C,partner,New
C06131,2025-06-10,R02,B2C,referral,New
C06132,2023-01-12,R07,B2C,organic,Bronze
C06133,2023-12-29,R10,B2C,organic,Silver
C06134,2023-10-14,R02,B2C,organic,New
C06135,2024-07-31,R10,B2C,partner,Bronze
C06136,2025-05-10,R01,B2C,organic,Silver
C06137,2023-03-20,R04,B2C,paid_search,Silver
C06138,2024-12-17,R04,B2C,paid_search,Silver
C06139,2023-02-03,R03,B2C,paid_search,Bronze
C06140,2022-09-28,R06,B2C,paid_search,Gold
C06141,2022-05-26,R11,B2C,paid_search,Gold
C06142,2023-05-25,R03,B2C,social,Bronze
C06143,2024-02-07,R06,B2C,paid_search,New
C06144,2024-12-04,R10,B2C,paid_search,Bronze
C06145,2025-03-07,R08,B2C,paid_search,Gold
C06146,2023-12-23,R01,B2C,paid_search,Silver
C06147,2023-07-14,R11,B2C,social,Gold
C06148,2022-08-27,R01,B2C,paid_search,Gold
C06149,2025-06-05,R06,B2C,paid_search,Silver
C06150,2023-06-27,R06,B2C,organic,New
C06151,2024-11-12,R09,B2B,organic,New
C06152,2024-05-06,R01,B2C,referral,New
C06153,2025-06-29,R02,B2C,referral,New
C06154,2025-08-25,R08,B2C,organic,New
C06155,2024-08-25,R01,B2C,paid_search,Bronze
C06156,2024-06-25,R04,B2C,paid_search,Silver
C06157,2022-07-07,R08,B2C,social,New
C06158,2022-01-23,R07,B2C,organic,Silver
C06159,2024-01-18,R02,B2C,partner,Gold
C06160,2024-08-23,R03,B2B,organic,New
C06161,2024-10-18,R12,B2C,partner,New
C06162,2022-12-10,R04,B2C,organic,Bronze
C06163,2023-11-20,R01,B2C,paid_search,Gold
C06164,2025-03-26,R02,B2C,organic,Silver
C06165,2022-05-12,R03,B2C,organic,New
C06166,2023-06-10,R12,B2C,partner,Silver
C06167,2025-07-17,R03,B2C,paid_search,Silver
C06168,2022-10-01,R01,B2C,organic,Bronze
C06169,2023-03-10,R05,B2C,partner,Silver
C06170,2023-10-03,R01,B2C,organic,Bronze
C06171,2024-07-31,R02,B2C,organic,New
C06172,2022-12-16,R12,B2C,organic,Gold
C06173,2024-12-20,R07,B2C,paid_search,New
C06174,2022-11-19,R01,B2C,partner,Silver
C06175,2023-05-20,R04,B2B,organic,Silver
C06176,2022-01-17,R02,B2C,social,New
C06177,2024-11-16,R01,B2C,organic,Silver
C06178,2024-07-04,R06,B2C,organic,New
C06179,2025-02-17,R05,B2C,social,New
C06180,2023-01-12,R08,B2C,social,Bronze
C06181,2023-06-29,R10,B2C,paid_search,Gold
C06182,2025-05-15,R02,B2C,organic,Gold
C06183,2022-04-02,R11,B2C,organic,Bronze
C06184,2023-11-04,R05,B2C,social,Bronze
C06185,2023-10-25,R02,B2B,social,Gold
C06186,2023-09-05,R10,B2C,paid_search,Silver
C06187,2023-08-17,R01,B2C,organic,New
C06188,2024-10-20,R06,B2C,referral,Bronze
C06189,2022-09-27,R08,B2C,organic,Bronze
C06190,2025-05-04,R02,B2C,social,Bronze
C06191,2025-05-11,R10,B2C,social,Bronze
C06192,2022-09-03,R02,B2C,organic,Silver
C06193,2025-08-26,R09,B2C,paid_search,Silver
C06194,2022-12-25,R01,B2C,paid_search,Bronze
C06195,2022-03-12,R02,B2C,social,Silver
C06196,2023-06-29,R03,B2C,referral,Bronze
C06197,2024-12-25,R10,B2C,paid_search,Silver
C06198,2025-03-02,R01,B2B,organic,New
C06199,2024-06-02,R10,B2C,paid_search,Bronze
C06200,2025-01-15,R02,B2C,social,Bronze
C06201,2022-12-24,R04,B2C,paid_search,Bronze
C06202,2025-04-18,R03,B2C,referral,Silver
C06203,2024-05-19,R01,B2C,organic,Bronze
C06204,2022-07-02,R11,B2C,organic,Bronze
C06205,2022-06-26,R04,B2C,organic,Bronze
C06206,2023-01-01,R07,B2C,referral,Silver
C06207,2022-04-06,R06,B2C,social,Silver
C06208,2023-01-23,R05,B2C,paid_search,Silver
C06209,2025-09-22,R06,B2C,organic,Silver
C06210,2022-11-25,R11,B2C,partner,Silver
C06211,2024-05-21,R07,B2C,referral,New
C06212,2025-08-31,R05,B2C,paid_search,Silver
C06213,2022-12-13,R07,B2C,social,Bronze
C06214,2024-08-11,R06,B2B,partner,Silver
C06215,2023-09-09,R04,B2C,paid_search,Gold
C06216,2023-01-26,R06,B2C,paid_search,Bronze
C06217,2025-07-24,R04,B2C,paid_search,Bronze
C06218,2024-06-18,R08,B2B,paid_search,New
C06219,2023-08-24,R12,B2C,referral,Gold
C06220,2025-01-16,R12,B2C,paid_search,Bronze
C06221,2025-05-17,R09,B2C,organic,Silver
C06222,2024-12-05,R06,B2C,paid_search,New
C06223,2025-04-04,R08,B2C,social,New
C06224,2023-04-17,R02,B2C,organic,New
C06225,2022-11-15,R05,B2C,paid_search,Silver
C06226,2024-08-10,R02,B2C,organic,New
C06227,2025-01-04,R01,B2C,referral,Gold
C06228,2024-06-23,R12,B2C,organic,Silver
C06229,2024-03-31,R10,B2C,organic,Gold
C06230,2024-11-21,R05,B2C,referral,Bronze
C06231,2022-09-06,R02,B2C,organic,Bronze
C06232,2023-05-16,R07,B2C,social,New
C06233,2024-08-25,R04,B2B,paid_search,Bronze
C06234,2022-03-13,R09,B2C,referral,Silver
C06235,2025-06-01,R12,B2C,organic,New
C06236,2022-08-23,R03,B2C,organic,Gold
C06237,2024-12-13,R02,B2C,organic,New
C06238,2024-04-24,R02,B2B,partner,Bronze
C06239,2025-03-06,R01,B2C,referral,Silver
C06240,2024-11-27,R03,B2B,organic,Bronze
C06241,2023-12-08,R01,B2C,organic,New
C06242,2024-11-01,R01,B2C,organic,Gold
C06243,2023-04-20,R02,B2C,organic,New
C06244,2024-03-10,R02,B2C,organic,Bronze
C06245,2025-06-06,R08,B2B,referral,New
C06246,2022-04-27,R01,B2C,organic,New
C06247,2023-05-03,R10,B2B,referral,Bronze
C06248,2022-01-24,R02,B2C,organic,Silver
C06249,2024-01-02,R01,B2C,referral,Bronze
C06250,2024-12-06,R01,B2C,paid_search,Bronze
C06251,2022-02-22,R08,B2C,organic,New
C06252,2024-01-23,R02,B2C,referral,Gold
C06253,2023-07-23,R05,B2C,organic,New
C06254,2024-12-07,R01,B2C,referral,Bronze
C06255,2022-10-29,R12,B2C,social,New
C06256,2022-08-11,R01,B2C,partner,New
C06257,2022-05-10,R04,B2C,referral,New
C06258,2023-07-12,R10,B2C,organic,New
C06259,2023-10-30,R02,B2C,paid_search,Bronze
C06260,2025-06-12,R02,B2B,social,Bronze
C06261,2023-09-30,R09,B2C,paid_search,Silver
C06262,2022-08-23,R02,B2C,paid_search,New
C06263,2024-08-14,R01,B2C,organic,Bronze
C06264,2022-03-26,R04,B2C,social,Bronze
C06265,2023-04-18,R01,B2C,paid_search,New
C06266,2024-06-13,R11,B2C,organic,New
C06267,2022-12-14,R07,B2C,partner,New
C06268,2024-03-24,R06,B2C,referral,New
C06269,2023-09-13,R02,B2B,organic,Bronze
C06270,2025-07-27,R07,B2C,organic,New
C06271,2023-01-29,R07,B2C,social,Bronze
C06272,2025-05-25,R01,B2C,organic,Bronze
C06273,2024-05-06,R10,B2B,social,Bronze
C06274,2024-10-22,R06,B2C,referral,New
C06275,2022-08-20,R09,B2C,organic,Bronze
C06276,2022-01-27,R02,B2C,organic,Bronze
C06277,2024-09-27,R01,B2C,organic,Gold
C06278,2023-10-20,R07,B2C,paid_search,New
C06279,2023-02-27,R09,B2C,social,New
C06280,2025-05-11,R03,B2C,organic,Silver
C06281,2023-03-23,R01,B2C,partner,Bronze
C06282,2023-08-17,R09,B2C,social,New
C06283,2024-09-18,R02,B2C,organic,Gold
C06284,2025-08-10,R03,B2C,paid_search,Bronze
C06285,2025-05-15,R06,B2C,paid_search,Silver
C06286,2024-06-12,R01,B2C,paid_search,New
C06287,2022-06-01,R01,B2C,paid_search,Bronze
C06288,2022-05-30,R01,B2C,organic,Bronze
C06289,2024-08-06,R11,B2C,organic,Silver
C06290,2023-11-29,R03,B2C,organic,Bronze
C06291,2022-07-02,R07,B2C,organic,Bronze
C06292,2024-08-10,R12,B2C,social,Gold
C06293,2025-07-14,R07,B2C,partner,Gold
C06294,2022-03-31,R05,B2C,social,New
C06295,2025-02-04,R05,B2C,partner,Bronze
C06296,2023-04-17,R03,B2C,paid_search,Silver
C06297,2023-06-29,R06,B2C,organic,Silver
C06298,2024-09-08,R12,B2C,referral,Gold
C06299,2022-12-04,R09,B2C,organic,Silver
C06300,2022-08-04,R04,B2C,organic,Silver
C06301,2025-08-12,R03,B2C,partner,New
C06302,2023-04-22,R10,B2B,social,Bronze
C06303,2022-08-21,R01,B2C,partner,Silver
C06304,2024-08-02,R10,B2C,organic,Silver
C06305,2022-10-24,R02,B2C,referral,Silver
C06306,2024-11-27,R08,B2C,organic,Bronze
C06307,2022-04-07,R09,B2C,paid_search,Bronze
C06308,2023-12-11,R05,B2C,referral,Gold
C06309,2023-07-06,R02,B2C,paid_search,Bronze
C06310,2025-08-02,R10,B2C,social,Silver
C06311,2023-12-15,R03,B2C,referral,Silver
C06312,2025-06-20,R03,B2C,referral,Bronze
C06313,2022-12-07,R05,B2C,organic,Bronze
C06314,2023-10-11,R04,B2C,organic,Bronze
C06315,2025-01-19,R07,B2C,partner,Silver
C06316,2022-08-08,R01,B2C,paid_search,New
C06317,2025-06-24,R04,B2C,paid_search,Gold
C06318,2024-11-24,R10,B2C,organic,Silver
C06319,2024-07-15,R01,B2C,organic,Bronze
C06320,2022-11-29,R04,B2C,partner,New
C06321,2025-01-24,R07,B2C,paid_search,New
C06322,2025-02-27,R10,B2C,referral,New
C06323,2023-02-05,R06,B2C,organic,New
C06324,2024-03-14,R09,B2C,organic,New
C06325,2022-03-25,R02,B2C,paid_search,Gold
C06326,2023-06-24,R03,B2C,referral,Silver
C06327,2022-07-26,R11,B2C,organic,Silver
C06328,2024-02-01,R10,B2B,paid_search,Bronze
C06329,2024-01-22,R05,B2C,paid_search,Silver
C06330,2023-12-31,R04,B2C,organic,Gold
C06331,2024-07-16,R04,B2C,paid_search,Bronze
C06332,2025-06-19,R01,B2C,paid_search,Silver
C06333,2022-09-27,R10,B2C,organic,Gold
C06334,2022-10-21,R09,B2C,social,Gold
C06335,2022-10-22,R04,B2C,organic,Bronze
C06336,2025-06-24,R02,B2C,social,Silver
C06337,2022-05-07,R03,B2C,referral,Bronze
C06338,2022-02-12,R01,B2C,referral,Bronze
C06339,2022-08-08,R08,B2C,social,Bronze
C06340,2024-11-19,R05,B2C,paid_search,Bronze
C06341,2024-03-04,R02,B2C,organic,Bronze
C06342,2025-06-13,R06,B2C,paid_search,New
C06343,2022-10-07,R12,B2B,organic,New
C06344,2023-06-24,R01,B2C,social,Silver
C06345,2024-01-31,R04,B2C,organic,Gold
C06346,2022-04-11,R05,B2C,paid_search,Gold
C06347,2025-06-11,R02,B2C,paid_search,Bronze
C06348,2025-01-06,R05,B2C,social,Gold
C06349,2022-07-16,R06,B2C,paid_search,Bronze
C06350,2025-02-27,R01,B2C,paid_search,Bronze
C06351,2023-09-07,R01,B2C,social,Bronze
C06352,2023-04-06,R10,B2C,partner,Bronze
C06353,2025-07-19,R03,B2C,social,Silver
C06354,2023-12-11,R06,B2C,organic,Bronze
C06355,2022-11-08,R06,B2C,referral,Gold
C06356,2025-01-13,R09,B2C,organic,New
C06357,2024-09-06,R08,B2C,organic,New
C06358,2022-09-20,R10,B2C,organic,Bronze
C06359,2024-07-16,R06,B2C,paid_search,New
C06360,2024-05-11,R04,B2C,social,Gold
C06361,2023-01-12,R03,B2C,paid_search,Bronze
C06362,2023-08-13,R03,B2C,referral,Bronze
C06363,2025-02-23,R04,B2C,paid_search,Silver
C06364,2022-08-27,R01,B2C,organic,Bronze
C06365,2024-09-15,R04,B2C,paid_search,New
C06366,2025-02-12,R03,B2C,social,Bronze
C06367,2025-07-06,R01,B2B,paid_search,Bronze
C06368,2023-03-21,R02,B2C,paid_search,Silver
C06369,2022-12-31,R08,B2C,paid_search,Silver
C06370,2025-07-03,R06,B2C,paid_search,Bronze
C06371,2023-09-26,R09,B2C,paid_search,Silver
C06372,2024-02-18,R05,B2C,referral,Silver
C06373,2023-12-04,R10,B2C,organic,Bronze
C06374,2023-12-06,R09,B2C,organic,Bronze
C06375,2024-05-05,R01,B2C,social,Bronze
C06376,2023-08-03,R12,B2C,referral,Bronze
C06377,2023-06-21,R01,B2C,social,Bronze
C06378,2023-07-03,R06,B2C,paid_search,Bronze
C06379,2024-06-17,R09,B2C,partner,Bronze
C06380,2025-01-24,R03,B2C,paid_search,Silver
C06381,2024-01-30,R06,B2C,paid_search,Bronze
C06382,2024-07-16,R03,B2C,social,Gold
C06383,2023-07-20,R01,B2C,paid_search,New
C06384,2024-11-25,R01,B2C,paid_search,Bronze
C06385,2023-06-24,R01,B2C,partner,Silver
C06386,2023-07-31,R01,B2C,organic,Bronze
C06387,2022-03-17,R06,B2C,organic,Gold
C06388,2022-12-24,R05,B2C,paid_search,Bronze
C06389,2024-10-07,R04,B2C,paid_search,Bronze
C06390,2022-04-29,R07,B2C,social,Silver
C06391,2022-11-03,R01,B2B,partner,Silver
C06392,2024-11-29,R02,B2C,social,Silver
C06393,2025-04-10,R08,B2C,partner,Silver
C06394,2023-07-23,R11,B2C,organic,New
C06395,2023-07-12,R04,B2C,organic,Silver
C06396,2023-11-29,R01,B2B,organic,Silver
C06397,2024-11-20,R09,B2B,referral,Silver
C06398,2023-10-05,R10,B2C,organic,Bronze
C06399,2022-08-26,R04,B2C,organic,Gold
C06400,2023-08-14,R02,B2C,paid_search,Silver
C06401,2022-12-15,R01,B2C,paid_search,Bronze
C06402,2024-07-25,R06,B2C,social,Bronze
C06403,2022-07-15,R11,B2C,referral,Silver
