line_id,order_id,order_datetime,customer_id,loyalty_member,customer_age_group,store_id,store_name,admin_district,district,latitude,longitude,sales_channel,product_id,product_name,product_category,size,quantity,unit_price_rub,discount_pct,promo_code,payment_method,gross_revenue_rub,discount_amount_rub,net_revenue_rub,unit_cost_rub,total_cost_rub,gross_profit_rub,customer_rating
L0006408,O004005,2025-11-06 14:17:06,C00915,Да,18–24,S027,КофеТочка Щукино,СЗАО,Щукино,55.8071,37.4648,Касса,P006,Раф,Кофейные напитки,M,2,380.0,0,,Наличные,760.0,0.0,760.0,147.0,294.0,466.0,
L0003993,O002496,2025-01-11 11:01:29,C02011,Да,18–24,S002,КофеТочка Тверская,ЦАО,Тверской,55.7653,37.6059,Касса,P003,Капучино,Кофейные напитки,S,1,260.0,0,,Наличные,260.0,0.0,260.0,92.0,92.0,168.0,4.0
L0009963,O006217,2025-03-27 17:15:50,C01240,Да,35–44,S028,КофеТочка Строгино,СЗАО,Строгино,55.8037,37.4026,Мобильное приложение,P018,Сэндвич с индейкой,Сэндвичи,Не применимо,2,390.0,10,WELCOME5,Банковская карта,780.0,78.0,702.0,205.0,410.0,292.0,
L0001825,O001152,2025-05-15 08:59:06,,Нет,,S027,КофеТочка Щукино,СЗАО,Щукино,55.8071,37.4648,Мобильное приложение,P003,Капучино,Кофейные напитки,L,1,335.0,10,LUNCH15,СБП,335.0,33.5,301.5,120.0,120.0,181.5,5.0
L0005587,O003488,2025-12-01 08:43:08,,Нет,,S014,КофеТочка Перово,ВАО,Перово,55.7513,37.785,Доставка,P013,Булочка с корицей,Выпечка,Не применимо,1,210.0,0,,Банковская карта,210.0,0.0,210.0,96.0,96.0,114.0,5.0
L0000847,O000532,2025-09-01 13:07:54,C00936,Да,55+,S014,КофеТочка Перово,ВАО,Перово,55.7513,37.785,Касса,P006,Раф,Кофейные напитки,M,1,380.0,0,,СБП,380.0,0.0,380.0,147.0,147.0,233.0,
L0008390,O005234,2025-08-04 10:06:34,C01944,Да,18–24,S004,КофеТочка Басманная,ЦАО,Басманный,55.7667,37.6749,Мобильное приложение,P004,Латте,Кофейные напитки,S,1,290.0,10,LUNCH15,Банковская карта,290.0,29.0,261.0,104.0,104.0,157.0,5.0
L0002562,O001600,2025-07-15 07:09:12,C02372,Да,45–54,S005,КофеТочка Пресня,ЦАО,Пресненский,55.7608,37.5574,Касса,P007,Фильтр-кофе,Кофейные напитки,M,1,270.0,10,DELIVERY20,Банковская карта,270.0,27.0,243.0,85.0,85.0,158.0,5.0
L0004839,O003021,2025-05-03 15:55:10,C02412,Да,25–34,S006,КофеТочка Аэропорт,САО,Аэропорт,55.8001,37.5326,Доставка,P018,Сэндвич с индейкой,Сэндвичи,Не применимо,1,390.0,5,DELIVERY20,Банковская карта,390.0,19.5,370.5,205.0,205.0,165.5,4.0
L0000216,O000140,2025-02-24 09:51:02,C01402,Да,45–54,S015,КофеТочка Лефортово,ЮВАО,Лефортово,55.7556,37.7047,Мобильное приложение,P016,Морковный торт,Десерты,Не применимо,1,300.0,0,,Банковская карта,300.0,0.0,300.0,148.0,148.0,152.0,4.0
L0000480,O000306,2025-02-05 13:29:35,C02061,Да,25–34,S003,КофеТочка Хамовники,ЦАО,Хамовники,55.7339,37.5747,Доставка,P003,Капучино,Кофейные напитки,M,1,300.0,10,LUNCH15,Банковская карта,300.0,30.0,270.0,107.0,107.0,163.0,4.0
L0006544,O004091,2025-04-29 16:41:21,C00089,Да,35–44,S019,КофеТочка Нагатино,ЮАО,Нагатино-Садовники,55.6788,37.6537,Мобильное приложение,P013,Булочка с корицей,Выпечка,Не применимо,3,210.0,0,,Банковская карта,630.0,0.0,630.0,96.0,288.0,342.0,
L0005815,O003630,2025-08-10 18:38:18,C01833,Да,25–34,S018,КофеТочка Даниловская,ЮАО,Даниловский,55.7102,37.6234,Касса,P020,Сэндвич с лососем,Сэндвичи,Не применимо,1,450.0,0,,Наличные,450.0,0.0,450.0,245.0,245.0,205.0,
L0001299,O000829,2025-11-29 15:32:52,C00005,Да,18–24,S009,КофеТочка Останкино,СВАО,Останкинский,55.8211,37.6208,Мобильное приложение,P011,Круассан классический,Выпечка,Не применимо,1,190.0,5,APP10,Банковская карта,190.0,9.5,180.5,86.0,86.0,94.5,
L0004231,O002629,2025-04-05 09:42:23,C00117,Да,55+,S028,КофеТочка Строгино,СЗАО,Строгино,55.8037,37.4026,Касса,P006,Раф,Кофейные напитки,S,2,340.0,0,,Наличные,680.0,0.0,680.0,132.0,264.0,416.0,4.0
L0007776,O004845,2025-10-15 10:51:18,,Нет,,S002,КофеТочка Тверская,ЦАО,Тверской,55.7653,37.6059,Доставка,P013,Булочка с корицей,Выпечка,Не применимо,1,210.0,0,,Банковская карта,210.0,0.0,210.0,96.0,96.0,114.0,
L0005691,O003556,2025-10-03 07:08:20,C02260,Да,25–34,S028,КофеТочка Строгино,СЗАО,Строгино,55.8037,37.4026,Мобильное приложение,P004,Латте,Кофейные напитки,S,1,290.0,0,,Банковская карта,290.0,0.0,290.0,104.0,104.0,186.0,
L0008465,O005271,2025-09-16 07:10:21,C01030,Да,45–54,S018,КофеТочка Даниловская,ЮАО,,55.7102,37.6234,Доставка,P001,Эспрессо,Кофейные напитки,M,1,200.0,5,DELIVERY20,Банковская карта,200.0,10.0,190.0,63.0,63.0,127.0,
L0006948,O004337,2025-06-09 11:18:41,C01964,Да,25–34,S002,КофеТочка Тверская,ЦАО,Тверской,55.7653,37.6059,Мобильное приложение,P018,Сэндвич с индейкой,Сэндвичи,Не применимо,1,390.0,0,,Банковская карта,390.0,0.0,390.0,205.0,205.0,185.0,
L0004761,O002968,2025-02-25 11:49:15,C00875,Да,35–44,S004,КофеТочка Басманная,ЦАО,Басманный,55.7667,37.6749,Доставка,P015,Чизкейк,Десерты,Не применимо,1,340.0,0,,Банковская карта,340.0,0.0,340.0,164.0,164.0,76.0,
L0005505,O003440,2025-02-26 20:03:14,C00939,Да,35–44,S014,КофеТочка Перово,ВАО,Перово,55.7513,37.785,Касса,P005,Флэт уайт,Кофейные напитки,L,1,375.0,0,,СБП,375.0,0.0,375.0,136.0,136.0,239.0,5.0
L0003678,O002293,2025-03-18 17:52:00,,Нет,,S012,КофеТочка Сокольники,ВАО,Сокольники,55.7892,37.6797,Доставка,P001,Эспрессо,Кофейные напитки,M,1,200.0,0,,Банковская карта,200.0,0.0,200.0,63.0,63.0,137.0,
L0002467,O001549,2025-07-08 13:49:57,C00239,Да,55+,S025,КофеТочка Раменки,ЗАО,Раменки,55.705,37.51,Мобильное приложение,P014,Маффин шоколадный,Выпечка,Не применимо,1,200.0,0,,СБП,200.0,0.0,200.0,92.0,92.0,108.0,
L0009409,O005866,2025-02-21 07:56:20,,Нет,,S018,КофеТочка Даниловская,ЮАО,Даниловский,55.7102,37.6234,Касса,P004,Латте,Кофейные напитки,M,1,330.0,5,APP10,Банковская карта,330.0,16.5,313.5,119.0,119.0,194.5,
L0006455,O004037,2025-01-21 09:15:23,,Нет,,S004,КофеТочка Басманная,ЦАО,Басманный,55.7667,37.6749,Касса,P015,Чизкейк,Десерты,Не применимо,1,330.0,0,,Банковская карта,330.0,0.0,330.0,164.0,164.0,166.0,
L0006337,O003959,2025-03-28 15:15:59,C00939,Да,25–34,S003,КофеТочка Хамовники,ЦАО,Хамовники,55.7339,37.5747,Доставка,P004,Латте,Кофейные напитки,L,1,365.0,0,,Банковская карта,365.0,0.0,365.0,132.0,132.0,233.0,5.0
L0005741,O003581,2025-01-22 16:36:33,C00654,Да,35–44,S003,КофеТочка Хамовники,ЦАО,Хамовники,55.7339,37.5747,Касса,P014,Маффин шоколадный,Выпечка,Не применимо,2,200.0,10,LUNCH15,Банковская карта,400.0,40.0,360.0,92.0,184.0,176.0,5.0
L0004740,O002953,2025-04-03 08:28:23,C01290,Да,55+,S026,КофеТочка Кунцево,ЗАО,Кунцево,55.7301,37.4457,Мобильное приложение,P004,Латте,Кофейные напитки,M,1,330.0,0,,sbp,330.0,0.0,330.0,119.0,119.0,211.0,
L0004444,O002766,2025-09-26 19:02:27,C01103,Да,45–54,S024,КофеТочка Дорогомилово,ЗАО,Дорогомилово,55.7436,37.5657,Мобильное приложение,P006,Раф,Кофейные напитки,L,1,415.0,0,,Банковская карта,415.0,0.0,415.0,160.0,160.0,255.0,
L0006531,O004083,2025-08-07 08:19:31,,Нет,,S030,КофеТочка Зеленоград,ЗелАО,Матушкино,55.9964,37.1904,Касса,P011,Круассан классический,Выпечка,Не применимо,1,190.0,0,,СБП,190.0,0.0,190.0,86.0,86.0,104.0,
L0004449,O002770,2025-11-08 17:25:35,C01516,Да,35–44,S024,КофеТочка Дорогомилово,ЗАО,Дорогомилово,55.7436,37.5657,Касса,P004,Латте,Кофейные напитки,M,1,330.0,0,,Банковская карта,330.0,0.0,330.0,119.0,119.0,211.0,
L0002948,O001835,2025-04-17 17:35:30,,Нет,,S024,КофеТочка Дорогомилово,ЗАО,Дорогомилово,55.7436,37.5657,Касса,P011,Круассан классический,Выпечка,Не применимо,1,190.0,0,,Наличные,190.0,0.0,190.0,86.0,86.0,104.0,5.0
L0002597,O001624,2025-06-02 12:54:12,C00054,Да,35–44,S009,КофеТочка Останкино,СВАО,Останкинский,55.8211,37.6208,Касса,P004,Латте,Кофейные напитки,S,1,290.0,0,,Банковская карта,290.0,0.0,290.0,104.0,104.0,186.0,
L0002277,O001428,2025-12-28 11:03:41,,Нет,,S006,КофеТочка Аэропорт,САО,Аэропорт,55.8001,37.5326,Доставка,P011,Круассан классический,Выпечка,Не применимо,1,190.0,0,,Банковская карта,190.0,0.0,190.0,86.0,86.0,104.0,
L0001851,O001165,2025-09-03 10:25:44,C00654,Да,45–54,S005,КофеТочка Пресня,ЦАО,Пресненский,55.7608,37.5574,Доставка,P001,Эспрессо,Кофейные напитки,S,1,160.0,0,,Банковская карта,160.0,0.0,160.0,48.0,48.0,112.0,
L0009336,O005818,2025-06-05 12:19:17,,Нет,,S013,КофеТочка Измайлово,ВАО,Измайлово,55.7908,37.7786,Мобильное приложение,P018,Сэндвич с индейкой,Сэндвичи,Не применимо,1,390.0,0,,Банковская карта,390.0,0.0,390.0,205.0,205.0,185.0,
L0006047,O003779,2025-04-30 13:26:29,C00857,Да,25–34,S028,КофеТочка Строгино,СЗАО,Строгино,55.8037,37.4026,Касса,P011,Круассан классический,Выпечка,Не применимо,1,190.0,0,,СБП,190.0,0.0,190.0,86.0,86.0,104.0,
L0008659,O005392,2025-04-20 17:48:51,,Нет,,S014,КофеТочка Перово,ВАО,Перово,55.7513,37.785,Доставка,P002,Американо,Кофейные напитки,L,1,275.0,0,,Банковская карта,275.0,0.0,275.0,86.0,86.0,189.0,
L0003006,O001871,2025-02-19 09:36:24,C01889,Да,35–44,S024,КофеТочка Дорогомилово,ЗАО,Дорогомилово,55.7436,37.5657,Мобильное приложение,P010,Какао,Чай и другие напитки,M,1,320.0,0,,Банковская карта,320.0,0.0,320.0,120.0,120.0,200.0,
L0005238,O003273,2025-11-18 16:06:39,C01334,Да,18–24,S011,КофеТочка Бутырская,СВАО,Бутырский,55.8084,37.5811,Касса,P007,Фильтр-кофе,Кофейные напитки,M,1,260.0,5,DELIVERY20,СБП,260.0,13.0,247.0,85.0,85.0,162.0,
L0003551,O002215,2025-12-10 14:39:35,,Нет,,S007,КофеТочка Беговая,САО,Беговой,55.7818,37.5597,Мобильное приложение,P014,Маффин шоколадный,Выпечка,Не применимо,1,200.0,0,,Банковская карта,200.0,0.0,200.0,92.0,92.0,108.0,4.0
L0000319,O000201,2025-07-25 08:33:06,C01813,Да,45–54,S001,КофеТочка Арбат,ЦАО,Арбат,55.7522,37.5902,Касса,P002,Американо,Кофейные напитки,M,1,240.0,0,,СБП,240.0,0.0,240.0,73.0,73.0,167.0,
L0000971,O000618,2025-09-23 09:56:45,C01228,Да,25–34,S029,КофеТочка Митино,СЗАО,Митино,55.8452,37.3618,Касса,P001,Эспрессо,Кофейные напитки,S,1,160.0,0,,СБП,160.0,0.0,160.0,48.0,48.0,112.0,5.0
L0006894,O004300,2025-09-09 15:28:49,,Нет,,S006,КофеТочка Аэропорт,САО,Аэропорт,55.8001,37.5326,Мобильное приложение,P012,Круассан с сыром,Выпечка,Не применимо,1,250.0,5,WELCOME5,СБП,250.0,12.5,237.5,118.0,118.0,119.5,
L0008797,O005481,2025-08-10 09:43:46,C00916,Да,45–54,S017,КофеТочка Кузьминки,ЮВАО,Кузьминки,55.7056,37.7656,Доставка,P015,Чизкейк,Десерты,Не применимо,1,330.0,0,,СБП,330.0,0.0,330.0,164.0,164.0,166.0,
L0003677,O002292,2025-06-10 10:35:17,C00106,Да,35–44,S026,КофеТочка Кунцево,ЗАО,Кунцево,55.7301,37.4457,Доставка,P010,Какао,Чай и другие напитки,L,1,355.0,0,,СБП,355.0,0.0,355.0,133.0,133.0,222.0,
L0002783,O001734,2025-06-26 11:03:51,C00382,Да,18–24,S012,КофеТочка Сокольники,ВАО,Сокольники,55.7892,37.6797,Доставка,P020,Сэндвич с лососем,Сэндвичи,Не применимо,1,450.0,0,,СБП,450.0,0.0,450.0,245.0,245.0,205.0,5.0
L0000065,O000039,2025-03-25 12:22:17,C01659,Да,25–34,S013,КофеТочка Измайлово,ВАО,Измайлово,55.7908,37.7786,Мобильное приложение,P007,Фильтр-кофе,Кофейные напитки,L,1,295.0,0,,СБП,295.0,0.0,295.0,98.0,98.0,197.0,
L0004811,O003006,2025-10-14 15:28:23,C02307,Да,18–24,S023,КофеТочка Южное Бутово,ЮЗАО,Южное Бутово,55.5417,37.5304,Касса,P004,Латте,Кофейные напитки,S,1,290.0,0,,Банковская карта,290.0,0.0,290.0,104.0,104.0,186.0,
L0001394,O000889,2025-02-21 07:03:50,,Нет,,S027,КофеТочка Щукино,СЗАО,Щукино,55.8071,37.4648,Касса,P012,Круассан с сыром,Выпечка,Не применимо,1,250.0,0,,Банковская карта,250.0,0.0,250.0,118.0,118.0,132.0,
L0000512,O000326,2025-06-17 09:33:58,C01801,Да,55+,S003,КофеТочка Хамовники,ЦАО,Хамовники,55.7339,37.5747,Мобильное приложение,P004,Латте,Кофейные напитки,L,1,365.0,0,,СБП,365.0,0.0,365.0,132.0,132.0,233.0,5.0
L0004667,O002908,2025-08-13 09:55:47,C00124,Да,45–54,S016,КофеТочка Марьино,ЮВАО,Марьино,55.649,37.7432,Мобильное приложение,P004,Латте,Кофейные напитки,L,1,365.0,10,WELCOME5,Банковская карта,365.0,36.5,328.5,132.0,132.0,196.5,
L0003799,O002370,2025-06-02 17:47:47,C01279,Да,25–34,S003,КофеТочка Хамовники,ЦАО,Хамовники,55.7339,37.5747,Касса,P017,Брауни,Десерты,Не применимо,1,250.0,0,,Наличные,250.0,0.0,250.0,118.0,118.0,132.0,
L0007354,O004582,2025-04-16 10:21:18,C01035,Да,45–54,S020,КофеТочка Чертаново,ЮАО,Чертаново Центральное,55.6137,37.6063,Касса,P004,Латте,Кофейные напитки,M,2,330.0,15,APP10,Банковская карта,660.0,99.0,561.0,119.0,238.0,323.0,
L0003263,O002034,2025-02-26 09:23:17,,Нет,,S028,КофеТочка Строгино,СЗАО,Строгино,55.8037,37.4026,Касса,P013,Булочка с корицей,Выпечка,Не применимо,1,210.0,0,,Банковская карта,210.0,0.0,210.0,96.0,96.0,114.0,5.0
L0006972,O004349,2025-08-12 06:22:25,,Нет,,S021,КофеТочка Гагаринская,ЮЗАО,Гагаринский,55.7046,37.5503,касса,P012,Круассан с сыром,Выпечка,Не применимо,1,240.0,0,,Банковская карта,240.0,0.0,240.0,118.0,118.0,122.0,4.0
L0004623,O002884,2025-10-09 08:46:52,C00941,Да,45–54,S012,КофеТочка Сокольники,ВАО,Сокольники,55.7892,37.6797,Мобильное приложение,P002,Американо,Кофейные напитки,M,1,250.0,15,LOYAL10,Банковская карта,250.0,37.5,212.5,73.0,73.0,139.5,
L0007658,O004773,2025-04-29 17:22:47,C00654,Да,25–34,S023,КофеТочка Южное Бутово,ЮЗАО,Южное Бутово,55.5417,37.5304,Касса,P010,Какао,Чай и другие напитки,L,2,355.0,0,,Банковская карта,710.0,0.0,710.0,133.0,266.0,444.0,4.0
L0003410,O002121,2025-10-10 13:35:24,,Нет,,S010,КофеТочка Марьина Роща,СВАО,Марьина Роща,55.795,37.6165,Доставка,P010,Какао,Чай и другие напитки,M,1,320.0,15,APP10,Банковская карта,320.0,48.0,272.0,120.0,120.0,152.0,
L0009887,O006171,2025-01-19 12:23:39,,Нет,,S028,КофеТочка Строгино,СЗАО,Строгино,55.8037,37.4026,Касса,P015,Чизкейк,Десерты,Не применимо,1,330.0,10,WELCOME5,Банковская карта,330.0,33.0,297.0,164.0,164.0,133.0,
L0004406,O002744,2025-10-06 11:12:19,,Нет,,S025,КофеТочка Раменки,ЗАО,Раменки,55.705,37.51,Доставка,P002,Американо,Кофейные напитки,S,2,200.0,0,,Банковская карта,400.0,0.0,400.0,58.0,116.0,284.0,
L0002165,O001364,2025-01-06 12:24:31,C00688,Да,35–44,S001,КофеТочка Арбат,ЦАО,Арбат,55.7522,37.5902,Мобильное приложение,P019,Сэндвич овощной,Сэндвичи,Не применимо,1,360.0,0,,СБП,360.0,0.0,360.0,184.0,184.0,176.0,5.0
L0006818,O004256,2025-12-23 08:35:53,,Нет,,S020,КофеТочка Чертаново,ЮАО,Чертаново Центральное,55.6137,37.6063,Мобильное приложение,P011,Круассан классический,Выпечка,Не применимо,1,190.0,0,,Банковская карта,190.0,0.0,190.0,86.0,86.0,104.0,
L0009143,O005695,2025-04-05 07:48:16,,Нет,,S011,КофеТочка Бутырская,СВАО,Бутырский,55.8084,37.5811,Касса,P004,Латте,Кофейные напитки,S,1,290.0,0,,Наличные,290.0,0.0,290.0,104.0,104.0,186.0,
L0002358,O001481,2025-07-10 19:20:56,,Нет,,S009,КофеТочка Останкино,СВАО,Останкинский,55.8211,37.6208,Мобильное приложение,P001,Эспрессо,Кофейные напитки,M,1,200.0,0,,Банковская карта,200.0,0.0,200.0,63.0,63.0,137.0,5.0
L0003241,O002022,2025-06-27 14:37:37,,Нет,,S025,КофеТочка Раменки,ЗАО,Раменки,55.705,37.51,Доставка,P017,Брауни,Десерты,Не применимо,1,250.0,5,APP10,Банковская карта,250.0,12.5,237.5,118.0,118.0,119.5,
L0003082,O001917,2025-10-09 09:58:14,C02306,Да,18–24,S020,КофеТочка Чертаново,ЮАО,Чертаново Центральное,55.6137,37.6063,Касса,P008,Чай чёрный,Чай и другие напитки,M,1,260.0,15,LOYAL10,Наличные,260.0,39.0,221.0,70.0,70.0,151.0,
L0008845,O005512,2025-04-28 14:53:05,,Нет,,S030,КофеТочка Зеленоград,ЗелАО,Матушкино,55.9964,37.1904,Доставка,P001,Эспрессо,Кофейные напитки,M,1,200.0,0,,Банковская карта,200.0,0.0,200.0,63.0,63.0,137.0,
L0006816,O004255,2025-04-11 09:31:57,C02457,Да,45–54,S030,КофеТочка Зеленоград,ЗелАО,Матушкино,55.9964,37.1904,Касса,P008,Чай чёрный,Чай и другие напитки,M,1,260.0,0,,Банковская карта,260.0,0.0,260.0,70.0,70.0,190.0,5.0
L0000471,O000299,2025-08-06 20:24:49,C01662,Да,45–54,S005,КофеТочка Пресня,ЦАО,Пресненский,55.7608,37.5574,Касса,P018,Сэндвич с индейкой,Сэндвичи,Не применимо,1,390.0,0,,sbp,390.0,0.0,390.0,205.0,205.0,185.0,4.0
L0002445,O001534,2025-09-17 09:02:18,C02127,Да,55+,S007,КофеТочка Беговая,САО,Беговой,55.7818,37.5597,Мобильное приложение,P009,Чай зелёный,Чай и другие напитки,S,1,230.0,5,LUNCH15,Банковская карта,230.0,11.5,218.5,58.0,58.0,160.5,
L0002814,O001751,2025-08-17 09:37:23,C01516,Да,25–34,S006,КофеТочка Аэропорт,САО,Аэропорт,55.8001,37.5326,Касса,P007,Фильтр-кофе,Кофейные напитки,M,1,270.0,0,,Наличные,270.0,0.0,270.0,85.0,85.0,185.0,
L0009508,O005930,2025-04-25 09:33:56,,Нет,,S025,КофеТочка Раменки,ЗАО,Раменки,55.705,37.51,Доставка,P006,Раф,Кофейные напитки,S,1,340.0,10,WELCOME5,Банковская карта,340.0,34.0,306.0,132.0,132.0,174.0,
L0006198,O003873,2025-12-21 16:44:19,,Нет,,S012,КофеТочка Сокольники,ВАО,Сокольники,55.7892,37.6797,Доставка,P005,Флэт уайт,Кофейные напитки,M,1,340.0,15,APP10,Банковская карта,340.0,51.0,289.0,123.0,123.0,166.0,5.0
L0009603,O005989,2025-12-02 17:49:00,C02203,Да,55+,S021,КофеТочка Гагаринская,ЮЗАО,Гагаринский,55.7046,37.5503,Касса,P011,Круассан классический,Выпечка,Не применимо,1,190.0,10,DELIVERY20,Банковская карта,190.0,19.0,171.0,86.0,86.0,85.0,
L0002831,O001760,2025-03-01 18:50:19,,Нет,,S028,КофеТочка Строгино,СЗАО,Строгино,55.8037,37.4026,Доставка,P003,Капучино,Кофейные напитки,M,1,300.0,0,,Банковская карта,300.0,0.0,300.0,107.0,107.0,193.0,
L0006775,O004228,2025-06-25 17:37:41,C01843,Да,25–34,S014,КофеТочка Перово,ВАО,Перово,55.7513,37.785,Касса,P004,Латте,Кофейные напитки,L,2,365.0,0,,СБП,730.0,0.0,730.0,132.0,264.0,466.0,5.0
L0002273,O001425,2025-12-13 15:36:26,,Нет,,S024,КофеТочка Дорогомилово,ЗАО,Дорогомилово,55.7436,37.5657,Касса,P004,Латте,Кофейные напитки,M,1,330.0,0,,Банковская карта,330.0,0.0,330.0,119.0,119.0,211.0,
L0007889,O004924,2025-04-16 19:24:25,,Нет,,S005,КофеТочка Пресня,ЦАО,Пресненский,55.7608,37.5574,Касса,P006,Раф,Кофейные напитки,S,1,350.0,0,,Банковская карта,350.0,0.0,350.0,132.0,132.0,218.0,4.0
L0001821,O001149,2025-04-12 17:01:06,,Нет,,S020,КофеТочка Чертаново,ЮАО,Чертаново Центральное,55.6137,37.6063,Мобильное приложение,P007,Фильтр-кофе,Кофейные напитки,M,1,260.0,0,,Банковская карта,260.0,0.0,260.0,85.0,85.0,175.0,
L0004668,O002909,2025-01-15 17:11:46,,Нет,,S012,КофеТочка Сокольники,ВАО,Сокольники,55.7892,37.6797,Касса,P006,Раф,Кофейные напитки,L,1,415.0,0,,Банковская карта,415.0,0.0,415.0,160.0,160.0,255.0,
L0005616,O003508,2025-10-11 18:43:38,C01801,Да,45–54,S011,КофеТочка Бутырская,СВАО,Бутырский,55.8084,37.5811,Касса,P005,Флэт уайт,Кофейные напитки,M,1,340.0,5,LUNCH15,Банковская карта,340.0,17.0,323.0,123.0,123.0,200.0,
L0006852,O004275,2025-09-12 12:19:44,C00127,Да,25–34,S012,КофеТочка Сокольники,ВАО,Сокольники,55.7892,37.6797,Касса,P016,Морковный торт,Десерты,Не применимо,1,300.0,0,,Банковская карта,300.0,0.0,300.0,148.0,148.0,152.0,
L0003988,O002493,2025-05-28 18:35:47,C01740,Да,35–44,S022,КофеТочка Академическая,ЮЗАО,Академический,55.6875,37.5724,Касса,P003,Капучино,Кофейные напитки,M,1,300.0,0,,Наличные,300.0,0.0,300.0,107.0,107.0,193.0,
L0000493,O000313,2025-07-15 16:07:56,C02465,Да,35–44,S010,КофеТочка Марьина Роща,СВАО,Марьина Роща,55.795,37.6165,Мобильное приложение,P014,Маффин шоколадный,Выпечка,Не применимо,1,200.0,0,,СБП,200.0,0.0,200.0,92.0,92.0,108.0,5.0
L0003672,O002290,2025-04-20 06:27:02,,Нет,,S012,КофеТочка Сокольники,ВАО,Сокольники,55.7892,37.6797,Касса,P007,Фильтр-кофе,Кофейные напитки,M,1,270.0,0,,Банковская карта,270.0,0.0,270.0,85.0,85.0,185.0,5.0
L0002276,O001428,2025-12-28 11:03:41,,Нет,,S006,КофеТочка Аэропорт,САО,Аэропорт,55.8001,37.5326,Доставка,P019,Сэндвич овощной,Сэндвичи,Не применимо,1,360.0,0,,Банковская карта,360.0,0.0,360.0,184.0,184.0,176.0,
L0001879,O001185,2025-11-01 07:47:19,,Нет,,S024,КофеТочка Дорогомилово,ЗАО,Дорогомилово,55.7436,37.5657,Касса,P003,Капучино,Кофейные напитки,L,1,335.0,0,,Банковская карта,335.0,0.0,335.0,120.0,120.0,215.0,
L0001230,O000784,2025-11-17 13:06:07,C01324,Да,25–34,S018,КофеТочка Даниловская,ЮАО,Даниловский,55.7102,37.6234,Касса,P002,Американо,Кофейные напитки,M,1,240.0,0,,Банковская карта,240.0,0.0,240.0,73.0,73.0,167.0,
L0003562,O002219,2025-09-19 14:25:44,,Нет,,S002,КофеТочка Тверская,ЦАО,Тверской,55.7653,37.6059,Мобильное приложение,P005,Флэт уайт,Кофейные напитки,S,1,300.0,0,,Банковская карта,300.0,0.0,300.0,108.0,108.0,192.0,
L0008147,O005084,2025-05-27 07:17:44,C01456,Да,55+,S006,КофеТочка Аэропорт,САО,Аэропорт,55.8001,37.5326,Касса,P003,Капучино,Кофейные напитки,M,1,300.0,5,WELCOME5,СБП,300.0,15.0,285.0,107.0,107.0,178.0,
L0001556,O000986,2025-12-19 09:15:30,,Нет,,S016,КофеТочка Марьино,ЮВАО,Марьино,55.649,37.7432,Касса,P002,Американо,Кофейные напитки,S,1,200.0,0,,Банковская карта,200.0,0.0,200.0,58.0,58.0,142.0,5.0
L0008344,O005203,2025-12-23 08:58:05,C00802,Да,18–24,S005,КофеТочка Пресня,ЦАО,Пресненский,55.7608,37.5574,Касса,P001,Эспрессо,Кофейные напитки,M,1,200.0,10,APP10,Банковская карта,200.0,20.0,180.0,63.0,63.0,117.0,
L0009083,O005656,2025-06-21 14:07:30,C01240,Да,45–54,S029,КофеТочка Митино,СЗАО,Митино,55.8452,37.3618,Доставка,P005,Флэт уайт,Кофейные напитки,L,2,375.0,15,DELIVERY20,СБП,750.0,112.5,637.5,136.0,272.0,365.5,4.0
L0005639,O003521,2025-09-21 14:48:43,,Нет,,S007,КофеТочка Беговая,САО,Беговой,55.7818,37.5597,Доставка,P003,Капучино,Кофейные напитки,S,1,260.0,0,,СБП,260.0,0.0,260.0,92.0,92.0,168.0,
L0009574,O005970,2025-09-04 11:02:04,C02496,Да,55+,S027,КофеТочка Щукино,СЗАО,Щукино,55.8071,37.4648,Касса,P007,Фильтр-кофе,Кофейные напитки,L,1,305.0,0,,Банковская карта,305.0,0.0,305.0,98.0,98.0,207.0,
L0006661,O004163,2025-01-02 11:26:09,C02498,Да,45–54,S022,КофеТочка Академическая,ЮЗАО,Академический,55.6875,37.5724,Касса,P020,Сэндвич с лососем,Сэндвичи,Не применимо,1,450.0,0,,Банковская карта,450.0,0.0,450.0,245.0,245.0,205.0,
L0002740,O001710,2025-10-04 08:29:04,,Нет,,S009,КофеТочка Останкино,СВАО,Останкинский,55.8211,37.6208,Мобильное приложение,P005,Флэт уайт,Кофейные напитки,S,1,-100.0,15,LUNCH15,Банковская карта,300.0,45.0,255.0,108.0,108.0,147.0,4.0
L0008904,O005544,2025-05-29 19:20:35,,Нет,,S018,КофеТочка Даниловская,ЮАО,Даниловский,55.7102,37.6234,Мобильное приложение,P002,Американо,Кофейные напитки,L,1,275.0,0,,Банковская карта,275.0,0.0,275.0,86.0,86.0,189.0,
L0000189,O000118,2025-12-22 16:35:13,,Нет,,S012,КофеТочка Сокольники,ВАО,Сокольники,55.7892,37.6797,Касса,P005,Флэт уайт,Кофейные напитки,S,1,300.0,0,,Банковская карта,300.0,0.0,300.0,108.0,108.0,192.0,
L0000861,O000542,2025-07-07 21:25:32,C00794,Да,25–34,S004,КофеТочка Басманная,ЦАО,Басманный,55.7667,37.6749,Касса,P002,Американо,Кофейные напитки,M,1,240.0,0,,Банковская карта,240.0,0.0,240.0,73.0,73.0,167.0,
