order_id,order_date,client_id,product_id,region,channel,quantity,discount,delivery_days,unit_price,revenue,rating,is_returned,category
ORD-0090137,2026-04-16,CL-07879,PR-0534,Ростов-на-Дону,online,3,0.07,3,10928.85,30587.74,4.7,0,Бытовая техника
ORD-0090138,2026-02-21,CL-15701,PR-0625,Москва,marketplace,3,0.05,1,3361.07,9567.8,5.0,0,Электроника
ORD-0090139,2026-06-21,CL-10529,PR-0359,Москва,offline,8,0.05,4,3838.47,29208.63,4.4,0,Товары для дома
ORD-0090140,2026-05-21,CL-00703,PR-0451,Самара,mobile_app,1,0.18,3,18188.51,14873.84,3.9,0,Бытовая техника
ORD-0090141,2026-04-25,CL-16055,PR-0530,Воронеж,marketplace,4,0.24,2,1574.25,4800.43,4.0,0,Товары для дома
ORD-0090142,2026-01-13,CL-02299,PR-0125,Самара,mobile_app,3,0.1,6,2490.79,6727.59,3.6,0,Одежда
ORD-0090143,2026-05-24,CL-05641,PR-0139,Самара,offline,3,0.15,6,2091.14,5304.38,4.5,0,Косметика
ORD-0090144,2026-06-20,CL-13089,PR-0155,Санкт-Петербург,offline,2,0.0,5,2630.98,5261.95,4.2,1,Косметика
ORD-0090145,2026-06-18,CL-00080,PR-0367,Санкт-Петербург,offline,2,0.11,2,17540.54,31119.62,4.2,0,Бытовая техника
ORD-0090146,2026-04-10,CL-14938,PR-0344,Воронеж,offline,3,0.1,4,1530.71,4110.67,4.6,0,Товары для дома
ORD-0090147,2026-04-23,CL-05564,PR-0578,Новосибирск,online,3,0.0,5,8197.44,24592.31,4.3,0,Бытовая техника
ORD-0090148,2026-01-22,CL-15707,PR-0381,Казань,online,1,0.15,3,4441.69,3774.07,,0,Одежда
ORD-0090149,2026-01-10,CL-00618,PR-0307,Москва,offline,3,0.1,4,3500.59,9419.26,4.2,0,Товары для дома
ORD-0090150,2026-02-05,CL-12132,PR-0297,Москва,online,1,0.19,3,776.96,627.78,4.8,0,Косметика
ORD-0090151,2026-03-03,CL-12717,PR-0002,Казань,online,4,0.08,3,3443.34,12668.71,4.7,0,Товары для дома
ORD-0090152,2026-02-07,CL-10991,PR-0422,Самара,offline,1,0.04,3,4362.37,4178.13,4.3,0,Одежда
ORD-0090153,2026-03-28,CL-04998,PR-0607,Казань,online,2,0.15,2,12382.44,20943.02,4.4,0,Бытовая техника
ORD-0090154,2026-02-03,CL-00008,PR-0103,Москва,online,6,0.13,4,8509.21,44453.57,5.0,0,Бытовая техника
ORD-0090155,2026-05-27,CL-03106,PR-0432,Новосибирск,online,2,0.07,5,7027.42,13074.53,4.2,0,Спорт
ORD-0090156,2026-04-04,CL-14397,PR-0005,Воронеж,marketplace,3,0.01,1,10985.69,32551.76,3.8,0,Электроника
ORD-0090157,2026-01-19,CL-02785,PR-0235,Москва,mobile_app,2,0.16,4,6450.47,10900.51,4.5,0,Спорт
ORD-0090158,2026-05-26,CL-07450,PR-0380,Новосибирск,online,4,0.28,3,1297.82,3747.29,3.7,0,Спорт
ORD-0090159,2026-01-07,CL-04029,PR-0052,Ростов-на-Дону,marketplace,1,0.16,2,2824.15,2358.21,4.1,0,Одежда
ORD-0090160,2026-01-30,CL-01869,PR-0312,Москва,mobile_app,3,0.07,5,2239.01,6256.42,4.5,0,Товары для дома
ORD-0090161,2026-05-01,CL-02072,PR-0271,Москва,online,2,0.16,2,9352.97,15674.05,4.6,0,Электроника
ORD-0090162,2026-01-10,CL-00663,PR-0531,Екатеринбург,online,3,0.19,6,9246.15,22356.54,4.7,0,Бытовая техника
ORD-0090163,2026-02-15,CL-12296,PR-0305,Новосибирск,marketplace,6,0.33,3,6298.66,25442.47,4.4,0,Спорт
ORD-0090164,2026-01-07,CL-17387,PR-0169,Краснодар,online,4,0.21,1,11299.04,35925.67,5.0,0,Бытовая техника
ORD-0090165,2026-01-09,CL-13751,PR-0301,Ростов-на-Дону,online,3,0.21,4,15721.49,37135.98,4.0,0,Бытовая техника
ORD-0090166,2026-01-23,CL-10938,PR-0276,Москва,online,2,0.06,5,10059.49,18920.1,4.5,0,Бытовая техника
ORD-0090167,2026-01-25,CL-07449,PR-0327,Нижний Новгород,online,2,0.1,2,9139.36,16519.95,4.0,0,Электроника
ORD-0090168,2026-02-06,CL-07101,PR-0164,Казань,marketplace,3,0.15,2,2853.85,7318.05,,0,Товары для дома
ORD-0090169,2026-06-07,CL-00008,PR-0615,Москва,marketplace,4,0.25,2,1033.91,3121.24,5.0,0,Косметика
ORD-0090170,2026-03-15,CL-11050,PR-0454,Самара,online,2,0.43,6,12796.37,14502.31,4.4,1,Бытовая техника
ORD-0090171,2026-01-04,CL-03250,PR-0606,Нижний Новгород,online,2,0.11,3,14705.36,26061.18,4.2,0,Бытовая техника
ORD-0090172,2026-05-14,CL-08835,PR-0503,Краснодар,offline,4,0.04,4,7583.38,29130.28,4.1,0,Спорт
ORD-0090173,2026-01-14,CL-07074,PR-0004,Санкт-Петербург,mobile_app,4,0.16,5,11514.64,38827.17,3.9,0,Электроника
ORD-0090174,2026-01-05,CL-12318,PR-0485,Москва,marketplace,4,0.08,1,7692.33,28216.46,4.6,0,Электроника
ORD-0090175,2026-04-28,CL-07014,PR-0024,Москва,offline,2,0.26,4,3156.69,4702.15,4.1,0,Одежда
ORD-0090176,2026-02-20,CL-13231,PR-0435,Новосибирск,mobile_app,5,0.14,3,13293.76,57465.09,4.2,0,Бытовая техника
ORD-0090177,2026-06-16,CL-00482,PR-0272,Самара,MOBILE_APP ,5,0.23,2,5628.08,21572.19,4.8,0,Спорт
ORD-0090178,2026-01-05,CL-10882,PR-0456,Москва,online,4,0.16,4,8968.28,30223.44,4.4,0,Электроника
ORD-0090179,2026-02-18,CL-03350,PR-0189,Краснодар,online,2,0.16,6,4700.5,7884.35,4.2,0,Одежда
ORD-0090180,2026-06-28,CL-07742,PR-0496,Москва,online,5,0.06,7,9474.78,44592.12,4.4,0,Бытовая техника
ORD-0090181,2026-05-14,CL-10183,PR-0181,Санкт-Петербург,online,2,0.15,2,1862.97,3168.48,4.5,0,Одежда
ORD-0090182,2026-05-05,CL-16473,PR-0014,Казань,online,5,0.17,5,4814.58,20005.96,4.7,0,Спорт
ORD-0090183,2026-01-15,CL-03803,PR-0001,Москва,offline,2,0.18,6,1314.72,2156.44,,0,Косметика
ORD-0090184,2026-02-05,CL-09692,PR-0126,Москва,online,4,0.07,7,4067.55,15076.17,,0,Одежда
ORD-0090185,2026-04-17,CL-00090,PR-0352,Казань,online,3,0.03,7,8675.69,25267.9,4.1,0,Электроника
ORD-0090186,2026-01-19,CL-04485,PR-0553,Краснодар,online,2,0.2,4,2482.19,3948.48,3.8,0,Одежда
ORD-0090187,2026-05-11,CL-06903,PR-0611,Москва,offline,2,0.23,5,1028.71,1579.41,4.4,0,Косметика
ORD-0090188,2026-02-20,CL-00513,PR-0502,Краснодар,online,1,0.11,2,2631.28,2331.79,3.8,0,Товары для дома
ORD-0090189,2026-03-30,CL-13169,PR-0065,Санкт-Петербург,mobile_app,5,0.14,6,2177.62,9382.13,,0,Одежда
ORD-0090190,2026-05-13,CL-10760,PR-0630,Новосибирск,offline,3,0.19,4,9675.69,23521.73,,0,Бытовая техника
ORD-0090191,2026-01-10,CL-08183,PR-0021,Санкт-Петербург,offline,5,0.08,2,5230.39,24000.84,4.8,0,Спорт
ORD-0090192,2026-06-29,CL-11865,PR-0054,Санкт-Петербург,offline,3,0.14,3,2185.91,5642.15,4.8,0,Товары для дома
ORD-0090193,2026-06-06,CL-02525,PR-0399,Санкт-Петербург,online,3,0.08,3,2989.72,8294.83,4.2,0,Одежда
ORD-0090194,2026-02-17,CL-03608,PR-0586,Москва,marketplace,2,0.04,4,2742.45,5277.17,4.2,0,Одежда
ORD-0090195,2026-02-18,CL-07065,PR-0249,Нижний Новгород,ONLINE ,1,0.2,5,10576.31,8430.67,3.9,0,Электроника
ORD-0090196,2026-05-27,CL-12956,PR-0294,Воронеж,MOBILE_APP ,1,0.01,2,7389.21,7349.89,3.7,0,Электроника
ORD-0090197,2026-05-04,CL-12528,PR-0413,Нижний Новгород,marketplace,4,0.16,4,4553.66,15381.77,4.5,0,Электроника
ORD-0090198,2026-05-30,CL-16734,PR-0186,Москва,online,3,0.04,4,10003.38,28663.18,4.4,0,Электроника
ORD-0090199,2026-04-07,CL-13551,PR-0040,Екатеринбург,online,1,0.16,4,7454.93,6285.68,4.0,0,Электроника
ORD-0090200,2026-05-02,CL-06252,PR-0376,Казань,offline,6,0.17,3,4196.74,20966.82,4.7,0,Одежда
ORD-0090201,2026-06-26,CL-00919,PR-0083,Казань,marketplace,1,0.0,4,2571.82,2567.53,4.5,0,Одежда
ORD-0090202,2026-04-03,CL-14831,PR-0339,Новосибирск,online,3,0.2,2,3144.06,7517.24,4.3,0,Одежда
ORD-0090203,2026-03-16,CL-10673,PR-0195,Ростов-на-Дону,online,3,0.25,3,5735.07,12944.67,4.0,0,Электроника
ORD-0090204,2026-06-17,CL-07845,PR-0126,Нижний Новгород,online,4,0.16,5,3589.97,12131.97,4.2,0,Одежда
ORD-0090205,2026-06-01,CL-04155,PR-0467,Самара,offline,3,0.13,3,5582.57,14563.62,4.2,0,Спорт
ORD-0090206,2026-04-29,CL-07441,PR-0295,Москва,mobile_app,5,0.0,6,10217.35,51054.94,4.5,0,Бытовая техника
ORD-0090207,2026-03-12,CL-11773,PR-0591,Санкт-Петербург,marketplace,5,0.14,5,11205.64,48426.06,3.8,0,Электроника
ORD-0090208,2026-04-04,CL-06843,PR-0076,Екатеринбург,marketplace,4,0.07,6,2525.17,9420.46,4.1,0,Товары для дома
ORD-0090209,2026-05-06,CL-15102,PR-0636,Москва,offline,4,0.04,5,4661.24,17924.49,4.2,0,Спорт
ORD-0090210,2026-04-20,CL-03535,PR-0151,Екатеринбург,marketplace,4,0.07,6,2040.45,7622.33,4.2,0,Одежда
ORD-0090211,2026-03-24,CL-05991,PR-0650,Ростов-на-Дону,online,4,0.13,2,1904.2,6605.74,4.5,0,Одежда
ORD-0090212,2026-05-20,CL-02468,PR-0635,Москва,marketplace,2,0.19,6,1091.18,1768.53,4.3,1,Товары для дома
ORD-0090213,2026-04-19,CL-12342,PR-0390,Екатеринбург,online,1,0.04,2,2499.12,2389.43,4.9,0,Косметика
ORD-0090214,2026-01-24,CL-09011,PR-0270,Санкт-Петербург,mobile_app,3,0.06,2,2118.22,6004.76,5.0,0,Косметика
ORD-0090215,2026-01-28,CL-14995,PR-0402,Нижний Новгород,marketplace,3,0.23,4,1897.31,4363.0,4.7,0,Одежда
ORD-0090216,2026-05-30,CL-01235,PR-0181,Воронеж,online,5,0.02,5,1938.03,9524.81,4.6,0,Одежда
ORD-0090217,2026-04-07,CL-08385,PR-0588,Казань,mobile_app,1,0.12,5,11845.59,10419.95,4.4,0,Бытовая техника
ORD-0090218,2026-06-02,CL-07284,PR-0067,Екатеринбург,online,2,0.03,4,5111.67,9925.53,4.5,0,Электроника
ORD-0090219,2026-03-22,CL-13819,PR-0108,Краснодар,mobile_app,2,0.18,3,10664.52,17433.37,4.5,0,Бытовая техника
ORD-0090220,2026-03-05,CL-00932,PR-0572,Москва,online,6,0.21,2,10769.62,51334.01,4.9,0,Электроника
ORD-0090221,2026-02-18,CL-07015,PR-0028,Самара,mobile_app,6,0.19,2,8599.46,41962.77,4.0,0,Электроника
ORD-0090222,2026-01-12,CL-09573,PR-0424,Санкт-Петербург,offline,3,0.0,5,5649.24,16947.73,4.5,0,Бытовая техника
ORD-0090223,2026-04-29,CL-08994,PR-0359,Екатеринбург,mobile_app,3,0.08,4,3414.7,9453.31,4.3,0,Товары для дома
ORD-0090224,2026-05-21,CL-12278,PR-0415,Нижний Новгород,online,1,0.11,6,6927.04,6150.91,4.3,0,Спорт
ORD-0090225,2026-05-14,CL-14642,PR-0419,Москва,online,3,0.04,3,11342.94,32683.02,3.6,0,Бытовая техника
ORD-0090226,2026-06-07,CL-12000,PR-0643,Екатеринбург,offline,2,0.0,3,3337.89,6675.78,4.8,0,Одежда
ORD-0090227,2026-05-28,CL-13973,PR-0190,Краснодар,online,2,0.22,3,9834.77,15298.51,4.6,0,Электроника
ORD-0090228,2026-04-15,CL-13266,PR-0512,Москва,online,2,0.07,3,7666.68,14217.01,4.3,0,Электроника
ORD-0090229,2026-01-20,CL-02022,PR-0389,Москва,online,4,0.05,3,4102.47,15565.99,4.8,1,Одежда
ORD-0090230,2026-05-15,CL-12695,PR-0429,Нижний Новгород,offline,2,0.31,3,11924.53,16359.17,5.0,0,Электроника
ORD-0090231,2026-04-17,CL-14100,PR-0602,Санкт-Петербург,marketplace,4,0.08,3,2994.65,11070.65,4.2,0,Товары для дома
ORD-0090232,2026-05-18,CL-06053,PR-0585,Екатеринбург,offline,2,0.02,3,1751.45,3439.05,4.5,0,Электроника
ORD-0090233,2026-04-14,CL-09013,PR-0416,Москва,online,4,0.02,1,3334.61,13005.45,4.0,0,Косметика
ORD-0090234,2026-02-22,CL-04556,PR-0102,Санкт-Петербург,ONLINE ,3,0.16,6,2922.04,7357.34,5.0,0,Одежда
ORD-0090235,2026-02-11,CL-05692,PR-0617,Ростов-на-Дону,marketplace,3,0.01,7,4395.93,13026.93,4.6,0,Спорт
ORD-0090236,2026-01-21,CL-03488,PR-0530,Москва,online,2,0.02,9,1787.87,3511.05,3.9,0,Товары для дома
ORD-0090237,2026-03-09,CL-13643,PR-0022,Москва,online,3,0.0,4,3827.48,11482.45,4.2,0,Спорт
ORD-0090238,2026-06-08,CL-14280,PR-0487,Краснодар,online,3,0.13,3,2139.79,5561.73,4.9,0,Косметика
ORD-0090239,2026-02-03,CL-06285,PR-0019,Санкт-Петербург,online,4,0.02,1,4343.55,17063.84,4.6,0,Одежда
ORD-0090240,2026-02-15,CL-03794,PR-0332,Санкт-Петербург,online,6,0.01,2,2185.72,12961.83,,0,Косметика
ORD-0090241,2026-02-02,CL-03593,PR-0649,Москва,online,2,0.14,8,13821.87,23746.31,,0,Электроника
ORD-0090242,2026-03-20,CL-10623,PR-0562,Санкт-Петербург,offline,3,0.01,6,2670.4,7913.65,4.4,0,Одежда
ORD-0090243,2026-01-28,CL-13293,PR-0235,,offline,2,0.11,7,5709.14,10182.23,4.4,0,Спорт
ORD-0090244,2026-06-07,CL-15706,PR-0488,Казань,online,1,0.06,2,16899.38,15855.06,4.8,0,Бытовая техника
ORD-0090245,2026-06-10,CL-03131,PR-0503,Новосибирск,online,3,0.2,4,7375.18,17596.49,3.9,0,Спорт
ORD-0090246,2026-02-27,CL-16425,PR-0228,Санкт-Петербург,online,2,0.0,3,3449.31,6898.61,4.1,0,Товары для дома
ORD-0090247,2026-01-17,CL-05843,PR-0107,Москва,mobile_app,3,0.18,3,3165.39,7790.94,4.1,0,Одежда
ORD-0090248,2026-03-16,CL-02665,PR-0526,Краснодар,offline,3,0.12,2,8012.59,21126.6,,0,Электроника
ORD-0090249,2026-01-06,CL-02801,PR-0345,Новосибирск,mobile_app,2,0.18,4,3024.62,4979.21,4.1,0,Косметика
ORD-0090250,2026-01-06,CL-08599,PR-0231,Воронеж,mobile_app,3,0.08,5,4606.48,12661.56,4.4,0,Одежда
ORD-0090251,2026-03-29,CL-11213,PR-0186,Москва,online,4,0.09,5,8446.08,30780.11,4.1,0,Электроника
ORD-0090252,2026-01-14,CL-15348,PR-0193,Санкт-Петербург,online,5,0.15,5,3623.7,15367.9,3.5,0,Одежда
ORD-0090253,2026-03-29,CL-09171,PR-0094,Москва,online,2,0.07,7,2717.23,5075.88,4.1,0,Косметика
ORD-0090254,2026-04-29,CL-01893,PR-0241,Москва,online,2,0.03,4,1853.29,3609.52,4.6,0,Косметика
ORD-0090255,2026-03-04,CL-12854,PR-0629,Санкт-Петербург,offline,3,0.18,3,17412.93,42604.86,4.2,0,Бытовая техника
ORD-0090256,2026-06-20,CL-02023,PR-0591,Новосибирск,online,6,0.11,3,12491.48,66817.39,4.0,0,Электроника
ORD-0090257,2026-05-01,CL-04701,PR-0246,Нижний Новгород,online,1,0.17,3,2389.03,1974.42,4.9,0,Товары для дома
ORD-0090258,2026-01-22,CL-05337,PR-0310,Санкт-Петербург,online,2,0.09,5,4441.1,8116.47,4.5,0,Спорт
ORD-0090259,2026-06-28,CL-13982,PR-0291,Нижний Новгород,mobile_app,3,0.1,3,17806.33,48317.29,4.3,0,Бытовая техника
ORD-0090260,2026-06-13,CL-15928,PR-0325,Ростов-на-Дону,offline,2,0.15,6,2972.54,5040.69,4.2,0,Товары для дома
ORD-0090261,2026-02-12,CL-02755,PR-0416,Новосибирск,marketplace,4,0.0,2,2939.52,11758.09,4.6,0,Косметика
ORD-0090262,2026-01-21,CL-15234,PR-0361,Санкт-Петербург,online,4,0.06,4,5767.37,21635.29,3.8,0,Спорт
ORD-0090263,2026-03-20,CL-06585,PR-0414,Самара,mobile_app,3,0.17,8,2416.58,6042.86,4.4,0,Косметика
ORD-0090264,2026-06-08,CL-13656,PR-0209,Москва,mobile_app,3,0.07,5,3683.39,10318.49,,0,Бытовая техника
ORD-0090265,2026-04-25,CL-17857,PR-0432,Ростов-на-Дону,marketplace,9,0.12,4,7141.01,56270.99,4.5,0,Спорт
ORD-0090266,2026-06-09,CL-13941,PR-0043,Воронеж,mobile_app,2,0.11,3,6920.88,12385.64,4.9,0,Электроника
ORD-0090267,2026-05-31,CL-04790,PR-0032,Москва,offline,4,0.12,2,4798.25,16973.73,,0,Одежда
ORD-0090268,2026-01-06,CL-11231,PR-0571,Екатеринбург,marketplace,4,0.18,2,2203.78,7247.46,5.0,0,Одежда
ORD-0090269,2026-05-06,CL-09974,PR-0463,Москва,online,2,0.12,3,11170.53,19674.9,4.4,0,Бытовая техника
ORD-0090270,2026-03-04,CL-02990,PR-0313,Санкт-Петербург,online,4,0.16,4,12089.62,40837.83,4.2,0,Бытовая техника
ORD-0090271,2026-06-27,CL-16727,PR-0233,Москва,offline,1,0.1,5,2702.74,2431.15,4.3,0,Косметика
ORD-0090272,2026-02-08,CL-07327,PR-0047,Москва,ONLINE ,2,0.24,3,2766.64,4232.81,4.1,0,Спорт
ORD-0090273,2026-04-27,CL-15785,PR-0329,Казань,marketplace,4,0.16,4,2249.99,7548.18,3.8,0,Товары для дома
ORD-0090274,2026-06-27,CL-08664,PR-0615,Санкт-Петербург,marketplace,1,0.11,2,1133.73,1011.12,4.2,0,Косметика
ORD-0090275,2026-05-18,CL-09774,PR-0289,Ростов-на-Дону,online,4,0.15,2,1353.68,4578.7,4.8,0,Косметика
ORD-0090276,2026-02-23,CL-15030,PR-0037,Санкт-Петербург,mobile_app,2,0.08,1,2133.77,3934.18,4.3,0,Косметика
ORD-0090277,2026-06-23,CL-09201,PR-0408,Новосибирск,online,6,0.09,4,2388.94,13049.08,,0,Одежда
ORD-0090278,2026-04-09,CL-05225,PR-0445,Москва,marketplace,2,0.11,1,7618.45,13508.27,4.7,0,Бытовая техника
ORD-0090279,2026-05-28,CL-02302,PR-0471,Воронеж,marketplace,2,0.18,3,1079.1,1763.64,4.9,0,Одежда
ORD-0090280,2026-03-18,CL-05908,PR-0628,Самара,offline,1,0.03,2,10848.19,10568.26,4.8,0,Бытовая техника
ORD-0090281,2026-04-28,CL-12067,PR-0143,Воронеж,mobile_app,5,0.01,4,836.45,4144.58,4.4,0,Товары для дома
ORD-0090282,2026-04-05,CL-00471,PR-0525,Санкт-Петербург,offline,4,0.22,7,12133.78,38016.24,,0,Электроника
ORD-0090283,2026-04-21,CL-02536,PR-0346,Санкт-Петербург,online,6,0.21,4,14878.46,70921.41,4.4,0,Бытовая техника
ORD-0090284,2026-05-02,CL-06974,PR-0254,Санкт-Петербург,marketplace,3,0.2,6,3739.94,8997.93,4.1,0,Одежда
ORD-0090285,2026-06-01,CL-03677,PR-0382,Новосибирск,offline,2,0.17,6,2766.06,4564.56,4.3,0,Косметика
ORD-0090286,2026-03-06,CL-10780,PR-0494,Новосибирск,online,1,0.11,3,5353.75,4760.19,4.2,0,Спорт
ORD-0090287,2026-04-24,CL-11755,PR-0577,Краснодар,online,5,0.26,3,6586.36,24453.16,3.8,0,Бытовая техника
ORD-0090288,2026-06-11,CL-11561,PR-0528,Самара,mobile_app,2,0.15,3,9779.12,16658.82,4.8,0,Бытовая техника
ORD-0090289,2026-05-26,CL-04179,PR-0460,Ростов-на-Дону,online,3,0.11,3,488.35,1306.2,3.9,0,Бытовая техника
ORD-0090290,2026-02-11,CL-04436,PR-0082,Москва,offline,6,0.07,1,4405.42,24711.74,5.0,0,Товары для дома
ORD-0090291,2026-02-23,CL-11857,PR-0020,Москва,online,2,0.19,3,9919.65,15984.05,4.2,0,Электроника
ORD-0090292,2026-06-05,CL-12658,PR-0349,Москва,online,3,0.19,7,17426.6,42402.37,3.6,0,Электроника
ORD-0090293,2026-06-21,CL-15810,PR-0481,Нижний Новгород,mobile_app,4,0.03,6,2491.54,9688.69,,0,Косметика
ORD-0090294,2026-04-12,CL-08253,PR-0535,Нижний Новгород,marketplace,3,0.0,6,2356.88,7070.63,4.1,0,Косметика
ORD-0090295,2026-03-15,CL-08811,PR-0305,Екатеринбург,marketplace,4,0.09,3,5785.77,21050.8,3.6,0,Спорт
ORD-0090296,2026-06-16,CL-17647,PR-0476,Краснодар,online,4,0.04,4,4851.35,18722.91,,0,Одежда
ORD-0090297,2026-01-18,CL-06588,PR-0589,Краснодар,online,1,0.1,4,1905.56,1712.52,3.9,0,Косметика
ORD-0090298,2026-05-31,CL-04108,PR-0600,Санкт-Петербург,offline,4,0.11,4,4831.19,17245.33,4.5,0,Спорт
ORD-0090299,2026-06-23,CL-01361,PR-0411,Москва,online,2,0.15,5,5512.38,9329.12,4.0,0,Электроника
ORD-0090300,2026-05-16,CL-08835,PR-0034,Москва,MARKETPLACE ,2,0.19,3,5405.76,8800.4,4.3,1,Электроника
ORD-0090301,2026-03-09,CL-05337,PR-0137,Нижний Новгород,mobile_app,3,0.19,6,3083.85,7474.02,,0,Товары для дома
ORD-0090302,2026-03-02,CL-08588,PR-0549,Воронеж,online,2,0.07,5,1826.24,3388.64,4.7,0,Косметика
ORD-0090303,2026-03-05,CL-13660,PR-0548,Санкт-Петербург,marketplace,1,0.1,4,2632.36,2374.41,4.1,0,Спорт
ORD-0090304,2026-02-09,CL-03101,PR-0143,Екатеринбург,marketplace,5,0.18,4,788.5,3228.47,4.7,0,Товары для дома
ORD-0090305,2026-02-18,CL-14078,PR-0038,Новосибирск,offline,2,0.15,3,2184.49,3716.58,3.8,0,Товары для дома
ORD-0090306,2026-06-12,CL-00225,PR-0542,Москва,mobile_app,5,0.15,4,2433.94,10383.78,4.6,1,Одежда
ORD-0090307,2026-04-16,CL-11121,PR-0336,Ростов-на-Дону,online,3,0.03,5,6667.74,19494.11,4.4,0,Электроника
ORD-0090308,2026-01-27,CL-04570,PR-0164,Казань,marketplace,4,0.23,3,2780.4,8547.12,4.3,0,Товары для дома
ORD-0090309,2026-02-09,CL-16016,PR-0142,Санкт-Петербург,mobile_app,2,0.03,4,1797.12,3493.27,4.6,0,Косметика
ORD-0090310,2026-01-06,CL-05369,PR-0119,Нижний Новгород,marketplace,1,0.21,6,5678.69,4487.79,4.5,0,Спорт
ORD-0090311,2026-05-26,CL-16075,PR-0472,Санкт-Петербург,offline,1,0.06,6,5955.71,5598.42,,0,Электроника
ORD-0090312,2026-05-31,CL-02704,PR-0444,Санкт-Петербург,online,4,0.16,4,2765.94,9274.99,4.3,0,Косметика
ORD-0090313,2026-04-30,CL-10342,PR-0546,Екатеринбург,offline,3,0.17,6,2887.89,7208.53,4.7,0,Товары для дома
ORD-0090314,2026-05-28,CL-03899,PR-0520,Самара,marketplace,4,0.02,2,11036.28,43242.39,4.1,0,Бытовая техника
ORD-0090315,2026-02-27,CL-12565,PR-0069,Санкт-Петербург,online,1,0.32,4,13967.76,9500.47,4.3,0,Электроника
ORD-0090316,2026-06-15,CL-10944,PR-0637,Екатеринбург,offline,1,0.11,4,1472.67,1312.38,4.7,0,Косметика
ORD-0090317,2026-06-14,CL-09180,PR-0014,Москва,online,2,0.05,3,5290.47,10007.43,4.8,0,Спорт
ORD-0090318,2026-05-14,CL-09422,PR-0214,Ростов-на-Дону,offline,6,0.05,3,3204.34,18233.08,4.3,0,Одежда
ORD-0090319,2026-01-30,CL-16776,PR-0135,Воронеж,online,3,0.26,5,2054.43,4560.64,4.4,0,Косметика
ORD-0090320,2026-05-31,CL-07725,PR-0452,Екатеринбург,mobile_app,5,0.03,5,4152.46,20223.27,,0,Электроника
ORD-0090321,2026-03-09,CL-03668,PR-0639,Казань,offline,2,0.0,3,1559.98,3119.96,4.5,0,Косметика
ORD-0090322,2026-01-24,CL-14517,PR-0285,Москва,offline,5,0.09,4,2945.09,13472.34,4.6,0,Спорт
ORD-0090323,2026-06-15,CL-16595,PR-0348,Москва,online,2,0.14,2,1589.89,2735.06,4.7,0,Косметика
ORD-0090324,2026-04-20,CL-00554,PR-0382,Ростов-на-Дону,mobile_app,4,0.23,7,2763.18,8549.21,4.6,0,Косметика
ORD-0090325,2026-04-04,CL-07229,PR-0151,Новосибирск,online,2,0.08,5,1920.4,3516.82,4.4,1,Одежда
ORD-0090326,2026-06-14,CL-17741,PR-0304,Казань,offline,7,0.17,3,1659.44,9620.41,4.8,0,Косметика
ORD-0090327,2026-01-28,CL-13800,PR-0570,Нижний Новгород,offline,4,0.0,3,1942.87,7771.5,5.0,0,Косметика
ORD-0090328,2026-06-12,CL-15592,PR-0537,Казань,online,5,0.13,3,13222.39,57250.52,4.0,0,Бытовая техника
ORD-0090329,2026-03-05,CL-14846,PR-0143,Москва,offline,-1,0.15,6,838.8,1419.74,4.0,0,Товары для дома
ORD-0090330,2026-06-11,CL-17839,PR-0458,Новосибирск,mobile_app,3,0.18,3,5456.92,13445.16,,0,Бытовая техника
ORD-0090331,2026-01-04,CL-03466,PR-0634,Екатеринбург,online,4,0.02,3,11994.98,46923.0,4.7,0,Электроника
ORD-0090332,2026-05-09,CL-01491,PR-0061,Екатеринбург,marketplace,4,0.13,5,12449.61,43147.72,4.5,0,Бытовая техника
ORD-0090333,2026-03-02,CL-16549,PR-0131,Санкт-Петербург,online,5,0.11,4,1301.71,5815.3,4.2,0,Косметика
ORD-0090334,2026-03-07,CL-09706,PR-0428,Ростов-на-Дону,online,1,0.07,4,9225.08,8598.88,4.4,0,Бытовая техника
ORD-0090335,2026-06-23,CL-01347,PR-0602,Воронеж,mobile_app,3,0.07,1,3023.52,8421.37,4.8,0,Товары для дома
ORD-0090336,2026-02-04,CL-11639,PR-0622,Казань,online,5,0.1,2,1365.39,6161.34,4.9,0,Косметика
ORD-0090337,2026-01-30,CL-13448,PR-0419,,offline,3,0.08,5,11727.85,32412.17,4.0,0,Бытовая техника
ORD-0090338,2026-01-15,CL-16027,PR-0415,Москва,online,3,0.11,5,6737.45,17894.48,4.4,0,Спорт
ORD-0090339,2026-05-07,CL-17328,PR-0171,Москва,online,3,0.22,3,3284.04,7700.57,3.7,0,Одежда
ORD-0090340,2026-01-18,CL-14111,PR-0044,Самара,offline,4,0.14,2,2332.67,8014.29,4.8,0,Товары для дома
ORD-0090341,2026-06-28,CL-17489,PR-0497,Екатеринбург,online,5,0.0,4,940.18,4700.91,4.6,0,Косметика
ORD-0090342,2026-01-29,CL-03834,PR-0593,Самара,online,3,0.13,6,2996.19,7809.0,4.0,0,Одежда
ORD-0090343,2026-04-17,CL-01504,PR-0315,Санкт-Петербург,marketplace,7,0.09,2,3291.29,20965.33,4.3,0,Спорт
ORD-0090344,2026-04-12,CL-14744,PR-0575,Ростов-на-Дону,online,3,0.15,4,6411.12,16264.51,4.6,0,Бытовая техника
ORD-0090345,2026-03-12,CL-14255,PR-0110,Самара,offline,2,0.03,3,11009.18,21415.8,4.5,0,Бытовая техника
